cat,loc,time,mean,mode,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
shake_intensity,11,2020-04-09 15:55:00,1.990389,1.954494,1.630333,2.286319,1.705913,2.252207,1.774588,2.193519,1.948223,2.185566,1.576542,1.654354,1.709816,1.742417,1.764010,1.785606,1.805708,1.822798,1.836310,1.846445,1.868351,1.883727,1.888945,1.902925,1.919701,1.933594,1.948321,1.956249,1.972874,1.981173,1.998714,2.007621,2.018541,2.028172,2.036368,2.044100,2.053295,2.064920,2.090416,2.103851,2.116107,2.124994,2.141152,2.155303,2.170335,2.180258,2.186068,2.238861,2.254304,2.357065,2.452537,2020-04-09 15:55:00
shake_intensity,11,2020-04-08 14:55:00,2.663921,2.930889,1.892230,3.395563,2.077613,3.343815,2.164119,3.136697,2.348393,2.816063,1.787177,1.924392,2.060013,2.090551,2.163707,2.182624,2.241474,2.304523,2.344515,2.384890,2.413813,2.454159,2.477985,2.499004,2.522545,2.546165,2.565395,2.603890,2.613301,2.624544,2.654555,2.664205,2.690184,2.715504,2.735402,2.747853,2.788176,2.798925,2.813695,2.845479,2.913441,2.961624,2.991274,3.060140,3.102517,3.118111,3.133545,3.271492,3.328021,3.421491,3.804293,2020-04-08 14:55:00
shake_intensity,11,2020-04-09 17:50:00,2.094057,1.974112,1.672126,2.518710,1.722771,2.470586,1.809775,2.419640,1.940987,2.258974,1.632564,1.685350,1.737992,1.750083,1.798031,1.819427,1.835193,1.847397,1.863830,1.898813,1.919830,1.947566,1.959863,1.973784,1.997626,2.007514,2.024202,2.046584,2.055264,2.065781,2.072643,2.088145,2.101113,2.121336,2.142221,2.158290,2.167342,2.187149,2.206174,2.228974,2.248513,2.272064,2.295870,2.321905,2.358667,2.389470,2.414803,2.435016,2.486467,2.544987,2.941899,2020-04-09 17:50:00
shake_intensity,11,2020-04-09 20:10:00,1.820337,1.792388,1.345502,2.330810,1.410787,2.264380,1.410787,2.087255,1.705838,2.087255,1.209426,1.347685,1.420407,1.444836,1.473864,1.486787,1.516089,1.538312,1.556940,1.596795,1.606824,1.620951,1.646231,1.681684,1.709051,1.721932,1.740896,1.762499,1.790709,1.798117,1.807999,1.823194,1.854738,1.883068,1.895809,1.908186,1.916862,1.960801,1.973255,1.984256,1.992497,2.018674,2.042539,2.079642,2.098255,2.163229,2.190792,2.241007,2.267581,2.331805,2.553931,2020-04-09 20:10:00
shake_intensity,11,2020-04-09 16:00:00,1.994368,2.081344,1.732914,2.286290,1.773413,2.213899,1.818118,2.143765,1.910435,2.087732,1.566511,1.732203,1.773198,1.816345,1.833173,1.849907,1.857435,1.863996,1.888690,1.895835,1.902543,1.911063,1.917031,1.930508,1.940697,1.945034,1.952540,1.957569,1.969265,1.979305,1.989245,2.001582,2.016184,2.023678,2.029302,2.041861,2.045632,2.055283,2.070556,2.081463,2.083242,2.088514,2.095961,2.115484,2.129233,2.136360,2.178244,2.198728,2.213340,2.267971,2.439102,2020-04-09 16:00:00
shake_intensity,11,2020-04-09 17:55:00,2.042815,2.120861,1.535616,2.463378,1.662705,2.438446,1.776463,2.369720,1.859923,2.157506,1.433326,1.608198,1.662174,1.692844,1.748286,1.788143,1.818195,1.831643,1.852072,1.871104,1.876480,1.889826,1.903681,1.909356,1.922467,1.937708,1.967109,1.977959,1.994206,2.011750,2.035867,2.047591,2.057446,2.062587,2.080803,2.101342,2.118448,2.135018,2.151365,2.174400,2.187674,2.227172,2.253996,2.270619,2.305841,2.351018,2.366863,2.398048,2.435024,2.571414,2.799331,2020-04-09 17:55:00
shake_intensity,11,2020-04-09 20:35:00,1.716402,1.809678,1.069237,2.333586,1.125532,2.239024,1.187224,2.060960,1.479833,1.906471,1.055940,1.125229,1.173135,1.206800,1.262162,1.310179,1.363150,1.393221,1.415343,1.447068,1.478316,1.504802,1.515427,1.535645,1.584253,1.607289,1.635865,1.669177,1.688178,1.703476,1.715888,1.725728,1.733227,1.757316,1.774193,1.799144,1.809675,1.833007,1.846842,1.883056,1.906318,1.953300,1.996999,2.017042,2.047827,2.113547,2.176346,2.236599,2.324086,2.392347,3.014133,2020-04-09 20:35:00
shake_intensity,11,2020-04-09 16:05:00,2.059107,2.135171,1.821103,2.402675,1.869477,2.309608,1.860941,2.217163,1.869477,2.046721,1.679032,1.820635,1.873224,1.882765,1.890751,1.894791,1.908343,1.916050,1.923149,1.927637,1.944902,1.947587,1.950409,1.966226,1.976020,1.984955,1.989676,2.000187,2.009293,2.021969,2.028152,2.040612,2.054732,2.065964,2.082506,2.100584,2.122822,2.130558,2.135170,2.150615,2.172680,2.182082,2.199959,2.209937,2.229631,2.242110,2.268849,2.295645,2.312764,2.402509,2.493346,2020-04-09 16:05:00
shake_intensity,11,2020-04-09 18:00:00,2.023309,1.90466,1.645163,2.511219,1.645163,2.371160,1.697409,2.291340,1.858382,2.150407,1.544039,1.644879,1.665734,1.701338,1.735754,1.760294,1.796082,1.810281,1.823341,1.855252,1.868512,1.881939,1.894889,1.903806,1.917857,1.930007,1.947621,1.965308,1.982762,1.992376,2.004509,2.022840,2.029757,2.037402,2.054253,2.067082,2.104160,2.116848,2.129476,2.148389,2.167211,2.196506,2.222722,2.246922,2.272425,2.295686,2.330517,2.369635,2.449712,2.509593,2.677406,2020-04-09 18:00:00
shake_intensity,11,2020-04-09 16:10:00,1.963157,1.926613,1.711304,2.330815,1.711304,2.213554,1.731706,2.137742,1.797249,2.025830,1.577561,1.633379,1.711960,1.744442,1.753533,1.783409,1.799542,1.808027,1.823783,1.840826,1.850970,1.860021,1.866198,1.880805,1.892719,1.905184,1.912433,1.920160,1.928112,1.946740,1.956251,1.974054,1.990764,2.002544,2.013422,2.018553,2.029430,2.050160,2.062699,2.078499,2.089056,2.097824,2.110197,2.120517,2.131324,2.151784,2.175064,2.194143,2.214652,2.265733,2.330815,2020-04-09 16:10:00
shake_intensity,11,2020-04-10 03:30:00,1.331467,1.999419,0.4454608,2.6959463,0.4454608,2.1107579,0.5312361,1.8905325,0.8410406,1.5557635,0.3032916,0.4693704,0.5397679,0.5625124,0.6580182,0.7030938,0.7659217,0.7921900,0.8369392,0.8661653,0.8940994,0.9247252,0.9829710,1.0328247,1.0513074,1.0938316,1.1100375,1.1597932,1.1834023,1.2102824,1.2458682,1.2809957,1.3204530,1.3515373,1.3873442,1.4453503,1.4889399,1.5232283,1.5506053,1.6252018,1.6612187,1.7157073,1.7811158,1.8588289,1.8945343,1.9994008,2.0757041,2.2053189,2.5508981,2.7584543,3.0414533,2020-04-10 03:30:00
shake_intensity,11,2020-04-09 18:05:00,2.048931,1.938951,1.587666,2.501557,1.643044,2.448825,1.747899,2.322043,1.798814,2.098484,1.505835,1.642748,1.681143,1.747426,1.772590,1.792106,1.805714,1.815951,1.841444,1.865203,1.878223,1.897752,1.914999,1.929065,1.941519,1.959290,1.974024,1.986602,1.995571,2.016286,2.037638,2.052612,2.060867,2.070703,2.080129,2.096922,2.120797,2.143163,2.152203,2.168818,2.195072,2.210459,2.229573,2.256920,2.308619,2.320706,2.367673,2.439354,2.487677,2.566916,2.835051,2020-04-09 18:05:00
shake_intensity,11,2020-04-09 16:15:00,1.853012,1.807713,1.535019,2.145397,1.595126,2.124493,1.595126,2.019063,1.778927,2.006564,1.487488,1.546776,1.596589,1.611359,1.629542,1.652516,1.683661,1.690994,1.696049,1.717564,1.728891,1.747845,1.761877,1.777057,1.784956,1.797553,1.807215,1.812465,1.822752,1.836706,1.844168,1.870173,1.880478,1.886832,1.909198,1.915097,1.925327,1.935676,1.946223,1.958530,1.974293,1.983686,1.996963,2.006211,2.019749,2.042529,2.060612,2.077317,2.124866,2.158186,2.332826,2020-04-09 16:15:00
shake_intensity,11,2020-04-10 11:15:00,1.22135,0.8085723,0.3365511,2.3436330,0.5178641,2.1536915,0.506021,1.658932,0.5537179,1.0901982,0.3365511,0.5057388,0.5521088,0.5631583,0.5900336,0.6121266,0.6324451,0.6922537,0.7094894,0.7454105,0.7984429,0.8154591,0.8548563,0.8749057,0.9133439,0.9308031,0.9624990,0.9905530,0.9993333,1.0240320,1.0440087,1.0689028,1.0899550,1.1317072,1.2080801,1.2446988,1.2758102,1.3605766,1.4082425,1.4688613,1.5375860,1.5668728,1.5914839,1.6537416,1.7776642,1.9081039,1.9924739,2.1425686,2.3356236,2.7785125,5.9303491,2020-04-10 11:15:00
shake_intensity,11,2020-04-09 18:10:00,2.008608,2.120132,1.591189,2.433961,1.660866,2.361366,1.660866,2.233285,1.708634,2.028313,1.538912,1.619427,1.674206,1.687354,1.710452,1.739102,1.754549,1.775399,1.794429,1.807875,1.826093,1.855016,1.873251,1.889796,1.906539,1.915486,1.931603,1.951745,1.964423,1.973122,1.984122,1.991411,2.002127,2.014133,2.045772,2.084402,2.097174,2.107097,2.121576,2.144775,2.166861,2.191677,2.207303,2.218529,2.249876,2.294670,2.316762,2.347409,2.418516,2.554484,2.685513,2020-04-09 18:10:00
shake_intensity,11,2020-04-09 16:20:00,1.873999,1.739147,1.599058,2.166283,1.661272,2.151887,1.693967,2.060869,1.769397,1.952399,1.549055,1.600379,1.635790,1.686277,1.703294,1.721217,1.731784,1.737074,1.740216,1.764519,1.772284,1.775394,1.782179,1.790247,1.801212,1.811183,1.819855,1.828892,1.837033,1.843425,1.854576,1.864453,1.876269,1.884381,1.903054,1.919435,1.921705,1.928344,1.936765,1.951866,1.960705,1.975623,1.992595,2.006460,2.034678,2.053864,2.081194,2.109292,2.142356,2.166954,2.603161,2020-04-09 16:20:00
shake_intensity,11,2020-04-09 18:15:00,1.97934,1.787147,1.539165,2.556189,1.539165,2.315490,1.606708,2.252840,1.708859,2.042296,1.405077,1.568202,1.597107,1.619886,1.643720,1.685590,1.707345,1.728603,1.759989,1.774532,1.787148,1.801333,1.814341,1.845278,1.854860,1.879123,1.891895,1.909545,1.922360,1.936636,1.960010,1.976769,1.992356,2.008790,2.015164,2.025843,2.039592,2.071601,2.104464,2.123980,2.164183,2.189286,2.207277,2.225721,2.247620,2.282093,2.299784,2.355120,2.491866,2.596500,2.884547,2020-04-09 18:15:00
shake_intensity,11,2020-04-10 11:50:00,0.8458192,0.6760162,0.2172503,1.4955400,0.3283941,1.4099226,0.378252,1.213379,0.5288142,0.9037863,0.2172503,0.2990549,0.3781888,0.4347301,0.4668976,0.5153226,0.5317558,0.5511078,0.5597794,0.5768483,0.5911719,0.6155596,0.6194700,0.6489965,0.6730843,0.6852446,0.6972276,0.7140151,0.7374387,0.7682432,0.7919446,0.8292809,0.8515097,0.8691073,0.8843337,0.9016919,0.9208383,0.9548965,0.9834407,1.0138775,1.0273332,1.0838759,1.1238674,1.1598961,1.2127945,1.2944152,1.3189902,1.3859998,1.4833189,1.6178199,2.0818191,2020-04-10 11:50:00
shake_intensity,11,2020-04-09 18:20:00,1.990676,1.655783,1.457614,2.611791,1.457614,2.423454,1.617588,2.353676,1.731513,2.096832,1.318328,1.472355,1.555599,1.586034,1.632529,1.664668,1.703129,1.730163,1.742337,1.769478,1.777204,1.796173,1.809648,1.821179,1.845033,1.869555,1.898509,1.910178,1.932110,1.939464,1.970752,1.985227,1.997373,2.015915,2.044172,2.057702,2.072713,2.095544,2.121110,2.142763,2.159870,2.193268,2.221325,2.243111,2.290440,2.338036,2.394017,2.449949,2.541152,2.656347,3.336655,2020-04-09 18:20:00
shake_intensity,11,2020-04-10 12:30:00,0.8820892,0.8871808,0.2896695,1.5696532,0.3282898,1.3219046,0.3739583,1.1717407,0.5668913,0.9868972,0.2896695,0.3851845,0.4225527,0.4487826,0.4738685,0.4957937,0.5326312,0.5761598,0.6034718,0.6188170,0.6328870,0.6425578,0.6557049,0.6738716,0.6952364,0.7384795,0.7623082,0.7742287,0.7930522,0.8218826,0.8346734,0.8567074,0.8775785,0.9116115,0.9305175,0.9533045,0.9777811,0.9992230,1.0341239,1.0485472,1.0570787,1.0877962,1.1245613,1.1743293,1.2318256,1.2846417,1.3163278,1.3977190,1.5655801,1.6702588,2.0362338,2020-04-10 12:30:00
shake_intensity,11,2020-04-09 18:25:00,1.975294,1.984148,1.635902,2.366037,1.650112,2.269987,1.666611,2.190810,1.892685,2.190810,1.443793,1.647643,1.666487,1.676968,1.687258,1.712477,1.729717,1.747202,1.771433,1.787091,1.799616,1.816951,1.838509,1.849740,1.891854,1.906370,1.930595,1.935252,1.947401,1.955395,1.964930,1.975768,1.983597,2.005039,2.022178,2.045980,2.062230,2.076076,2.097232,2.108522,2.122971,2.151327,2.167838,2.178554,2.189775,2.227327,2.237598,2.262734,2.305392,2.369127,2.751037,2020-04-09 18:25:00
shake_intensity,11,2020-04-10 17:10:00,0.9788625,0.3985949,0.2944452,1.8803974,0.2944452,1.5390988,0.3802231,1.3201730,0.6278259,1.0663571,0.2944452,0.3798692,0.4098196,0.4424183,0.4797108,0.5474872,0.5853054,0.6105069,0.6513883,0.6865786,0.6998840,0.7246819,0.7455980,0.7661482,0.7783410,0.7935170,0.8100565,0.8456658,0.8581614,0.8736231,0.8952058,0.9308578,0.9559071,0.9831952,1.0129759,1.0327364,1.0453828,1.0595842,1.1035744,1.1595928,1.1969474,1.2292286,1.2611313,1.3190847,1.4339057,1.4619571,1.5276382,1.6364703,1.8147279,1.9785420,2.5164269,2020-04-10 17:10:00
shake_intensity,11,2020-04-10 17:20:00,0.5902317,0.2957433,0.133064,1.188148,0.1667178,0.9700131,0.1856304,0.8381824,0.2918586,0.6346147,0.1330640,0.1870478,0.2099144,0.2409154,0.2618204,0.2818087,0.2953050,0.3121411,0.3295712,0.3477490,0.3812895,0.3980057,0.4149393,0.4276745,0.4606449,0.4686989,0.4840368,0.4936527,0.5046492,0.5183921,0.5364087,0.5512743,0.5725067,0.5950037,0.6101701,0.6262336,0.6444799,0.6807326,0.6959990,0.7082751,0.7399509,0.7596124,0.8082579,0.8386510,0.8624463,0.9104788,0.9615074,1.0362353,1.1644108,1.3618562,1.7051495,2020-04-10 17:20:00
shake_intensity,11,2020-04-10 19:35:00,0.8539187,1.005302,0.3725524,1.5409834,0.3725524,1.2565213,0.4610776,1.1689734,0.4880811,0.8688775,0.2642458,0.3929930,0.4603074,0.4839343,0.4996157,0.5203920,0.5344472,0.5476439,0.5683704,0.5948551,0.6040675,0.6433430,0.6604084,0.6747216,0.6984505,0.7019894,0.7106039,0.7501823,0.7587016,0.7797204,0.8039648,0.8238365,0.8464239,0.8654644,0.8813262,0.9055790,0.9253506,0.9482121,0.9798845,1.0052978,1.0254365,1.0556783,1.0816955,1.1224721,1.1661128,1.1929120,1.2434964,1.3404512,1.4639037,1.6575130,2.1579276,2020-04-10 19:35:00
shake_intensity,11,2020-04-10 22:05:00,0.9685819,1.215039,0.3145368,1.9361624,0.2641878,1.6064645,0.3145368,1.3743370,0.5118772,1.0634868,0.2282727,0.3367173,0.3586823,0.3957004,0.4195225,0.4643470,0.5012783,0.5174545,0.5305478,0.5498737,0.5724211,0.6334819,0.6655925,0.6957337,0.7247322,0.7534259,0.7739802,0.7988995,0.8409068,0.8938359,0.9127585,0.9304703,0.9692350,0.9867128,1.0167756,1.0404231,1.0597835,1.0990324,1.1345727,1.1869627,1.2150341,1.2668577,1.3126036,1.4282674,1.4710230,1.5318714,1.5731826,1.6984690,1.8630699,2.0610545,3.0656925,2020-04-10 22:05:00
shake_intensity,12,2020-04-06 14:50:00,0.725848,0.4748219,0.3932476,1.0362622,0.4493766,1.0131446,0.5141365,0.9458324,0.6234734,0.8355984,0.3819282,0.4165229,0.4630477,0.4748323,0.5149917,0.5417409,0.5607759,0.5738865,0.5891049,0.5945196,0.6108887,0.6228587,0.6390291,0.6472446,0.6507625,0.6658033,0.6722774,0.6829024,0.6869391,0.6958162,0.7089186,0.7155015,0.7374145,0.7553383,0.7739143,0.7803222,0.7886821,0.7959313,0.8076243,0.8160096,0.8245920,0.8353998,0.8673355,0.8846187,0.9027775,0.9148350,0.9459861,1.0021639,1.0296569,1.0838393,1.1474204,2020-04-06 14:50:00
shake_intensity,12,2020-04-06 19:40:00,0.672981,0.6838001,0.5358940,0.8727799,0.5358940,0.7936469,0.5462183,0.7572435,0.6254463,0.7454418,0.4753061,0.5356727,0.5471176,0.5549911,0.5615185,0.5687408,0.5758053,0.5812536,0.5888902,0.5943334,0.6021627,0.6160358,0.6229402,0.6268856,0.6377819,0.6439568,0.6498592,0.6545304,0.6589471,0.6614163,0.6673449,0.6720626,0.6738401,0.6837994,0.6876298,0.6969356,0.7032503,0.7153909,0.7178588,0.7224015,0.7287552,0.7398819,0.7432432,0.7500904,0.7576610,0.7682775,0.7813726,0.7909059,0.8470589,0.8682713,0.9665260,2020-04-06 19:40:00
shake_intensity,12,2020-04-06 15:05:00,0.652493,0.4935943,0.3185438,0.9081130,0.3810134,0.8675929,0.4703862,0.8567054,0.5347139,0.7487472,0.2778502,0.3459594,0.3944908,0.4383251,0.4583617,0.4721612,0.4883005,0.4950047,0.5202322,0.5376123,0.5461812,0.5501107,0.5539820,0.5640728,0.5719062,0.5842305,0.6036703,0.6203523,0.6256776,0.6423138,0.6558875,0.6658229,0.6760871,0.6856678,0.6934627,0.7059841,0.7153855,0.7243679,0.7443127,0.7543292,0.7674640,0.7762552,0.7866103,0.8077698,0.8186266,0.8362693,0.8500740,0.8626292,0.8895294,0.9469427,1.1937720,2020-04-06 15:05:00
shake_intensity,12,2020-04-06 15:15:00,0.8250194,0.70972,0.5348273,1.1933647,0.5634093,1.1296405,0.5634093,0.9937745,0.7230663,0.9485468,0.4369231,0.5441372,0.5641292,0.5823104,0.6027511,0.6210436,0.6473075,0.6628696,0.6722278,0.6868539,0.6993502,0.7160445,0.7291629,0.7351343,0.7487053,0.7592489,0.7719894,0.7828185,0.7981124,0.8036733,0.8151797,0.8284098,0.8397398,0.8479905,0.8624443,0.8762672,0.8843539,0.8908778,0.9115238,0.9276112,0.9346981,0.9455681,0.9564221,0.9733869,0.9946017,1.0152776,1.0443290,1.1149835,1.1300635,1.1941773,1.3129904,2020-04-06 15:15:00
shake_intensity,12,2020-04-06 19:50:00,0.6958825,0.6070568,0.4510513,0.9206831,0.5290312,0.9146931,0.5342215,0.8221490,0.6226845,0.7722273,0.4403087,0.4969831,0.5291870,0.5433656,0.5549635,0.5581664,0.5736858,0.5833222,0.5928254,0.6009262,0.6068124,0.6178083,0.6250672,0.6298664,0.6370883,0.6416768,0.6537569,0.6637842,0.6686884,0.6780413,0.6834198,0.6910370,0.6974651,0.7081534,0.7152194,0.7217403,0.7291514,0.7393665,0.7498776,0.7573673,0.7648640,0.7676414,0.7773299,0.8031882,0.8180386,0.8463869,0.8665384,0.8997500,0.9148347,0.9703583,1.0692551,2020-04-06 19:50:00
shake_intensity,12,2020-04-06 15:20:00,0.7438582,0.9330187,0.4345658,1.0655652,0.4543242,1.0067747,0.5109936,0.9430707,0.6014410,0.8307262,0.4345658,0.4602589,0.4869466,0.5160934,0.5339958,0.5470821,0.5635882,0.5776869,0.5944663,0.6078595,0.6222978,0.6333567,0.6417470,0.6526317,0.6598407,0.6618409,0.6778703,0.6811739,0.6883053,0.7022301,0.7095102,0.7318524,0.7449915,0.7514853,0.7651768,0.7914424,0.8035812,0.8146555,0.8264255,0.8375635,0.8630114,0.8787599,0.8881815,0.9068849,0.9324750,0.9640066,0.9916159,1.0382457,1.0562302,1.1067207,1.2678027,2020-04-06 15:20:00
shake_intensity,12,2020-04-06 20:00:00,0.7189005,0.642502,0.4642545,0.9645355,0.5192433,0.9496292,0.5463950,0.8703216,0.6278815,0.7692190,0.4367006,0.4768653,0.5198396,0.5492103,0.5635979,0.5829314,0.6024018,0.6117536,0.6272242,0.6318475,0.6364129,0.6434301,0.6472015,0.6540980,0.6611737,0.6652495,0.6759291,0.6781929,0.6926397,0.6986397,0.7100773,0.7169973,0.7196306,0.7239575,0.7336584,0.7404057,0.7491832,0.7588229,0.7676396,0.7834790,0.7954862,0.8056834,0.8335412,0.8501358,0.8551397,0.8733429,0.9097934,0.9314889,0.9498506,0.9795619,1.0467205,2020-04-06 20:00:00
shake_intensity,12,2020-04-06 15:35:00,0.7551551,0.7851804,0.4662169,1.1524543,0.4834305,1.0828446,0.5056159,0.9815617,0.5727094,0.8232869,0.3802899,0.4660442,0.5002263,0.5107026,0.5275464,0.5398677,0.5586014,0.5730375,0.5788765,0.5938743,0.6074265,0.6161984,0.6251207,0.6403482,0.6512839,0.6593881,0.6687638,0.6810468,0.6880450,0.7063839,0.7148240,0.7380889,0.7592176,0.7744268,0.7906378,0.8044255,0.8147218,0.8252833,0.8426994,0.8727657,0.8865939,0.9150723,0.9317522,0.9475856,0.9799438,1.0019170,1.0408416,1.0813957,1.1044663,1.1481513,1.2428764,2020-04-06 15:35:00
shake_intensity,12,2020-04-06 20:10:00,0.6889057,0.6937553,0.4526496,0.8456935,0.5315888,0.8749297,0.5606906,0.8170513,0.6383542,0.7603477,0.4526496,0.4721348,0.4999684,0.5285276,0.5428802,0.5617338,0.5814844,0.5928791,0.6046467,0.6226075,0.6322091,0.6390741,0.6439007,0.6541519,0.6591296,0.6652751,0.6702479,0.6771037,0.6828833,0.6902161,0.6942250,0.6969724,0.7059186,0.7150450,0.7199078,0.7261852,0.7337057,0.7446037,0.7487659,0.7531715,0.7580678,0.7621868,0.7719110,0.7914432,0.7961443,0.8061378,0.8119171,0.8172291,0.8443240,0.8697625,0.9210299,2020-04-06 20:10:00
shake_intensity,12,2020-04-08 10:35:00,4.395978,4.524693,3.896626,4.900265,3.974417,4.773184,4.114269,4.675558,4.229096,4.512733,3.727058,3.929606,3.982572,4.049577,4.092033,4.137275,4.158737,4.182340,4.221876,4.235924,4.242339,4.263923,4.284379,4.290272,4.294581,4.302518,4.314299,4.340728,4.352262,4.374191,4.390333,4.409216,4.429684,4.434539,4.456659,4.462215,4.487920,4.497108,4.510586,4.523036,4.546428,4.567878,4.590093,4.605707,4.622700,4.632687,4.664557,4.739911,4.817787,4.923995,5.148935,2020-04-08 10:35:00
shake_intensity,12,2020-04-06 15:40:00,0.6435985,0.5627639,0.3808168,0.9280176,0.4129091,0.8705509,0.4129091,0.7857594,0.5197171,0.6938001,0.3808168,0.4126357,0.4321750,0.4514234,0.4679531,0.4775795,0.4887409,0.5126461,0.5247357,0.5346163,0.5417164,0.5489925,0.5626354,0.5653263,0.5767407,0.5839122,0.5897122,0.5942507,0.5964651,0.6024422,0.6163837,0.6276962,0.6381255,0.6535656,0.6597767,0.6738942,0.6813337,0.6895636,0.7016883,0.7279083,0.7370597,0.7544792,0.7677294,0.7802349,0.8075539,0.8344190,0.8467613,0.8607502,0.9100185,0.9518123,1.1051175,2020-04-06 15:40:00
shake_intensity,12,2020-04-06 15:45:00,0.7421077,0.6564042,0.4902673,1.0752033,0.4551610,0.9463418,0.5638176,0.9321937,0.5584510,0.7546284,0.3844983,0.4782083,0.5261275,0.5468726,0.5664059,0.5818416,0.5852767,0.5949943,0.6061263,0.6217058,0.6301795,0.6405571,0.6453810,0.6550671,0.6625124,0.6806502,0.6899949,0.7039835,0.7086142,0.7160205,0.7229902,0.7277798,0.7422372,0.7520907,0.7666822,0.7876193,0.8034840,0.8147078,0.8237864,0.8396341,0.8503879,0.8617749,0.8814369,0.8938259,0.9047164,0.9279971,0.9408989,0.9668326,1.0177148,1.0698901,1.1728745,2020-04-06 15:45:00
shake_intensity,12,2020-04-07 00:10:00,0.7187782,0.8566618,0.5002365,0.9342862,0.5142622,0.8626778,0.5926832,0.8626778,0.5968950,0.7512851,0.4750341,0.5154740,0.5395136,0.5572573,0.5802052,0.5928040,0.6021812,0.6107695,0.6163711,0.6224438,0.6249831,0.6333420,0.6392182,0.6499640,0.6658748,0.6737551,0.6853128,0.6944626,0.6968251,0.7023095,0.7083782,0.7155599,0.7246887,0.7381557,0.7460440,0.7498352,0.7580860,0.7679263,0.7752749,0.7837120,0.7940944,0.8054057,0.8179688,0.8273809,0.8344928,0.8474183,0.8582024,0.8640796,0.9082649,0.9948068,1.1674547,2020-04-07 00:10:00
shake_intensity,12,2020-04-06 15:50:00,0.7185835,0.6678432,0.4419561,1.0475837,0.4743265,0.9559892,0.5063504,0.8732465,0.5790810,0.7724716,0.3982103,0.4768489,0.5064066,0.5211152,0.5231219,0.5343589,0.5479430,0.5638747,0.5795008,0.5852402,0.6000802,0.6116644,0.6228435,0.6275672,0.6451546,0.6511568,0.6579333,0.6665091,0.6724241,0.6825525,0.6953752,0.7097473,0.7258616,0.7357021,0.7488735,0.7548637,0.7603924,0.7710607,0.7726544,0.7994328,0.8143986,0.8235085,0.8399956,0.8575878,0.8755485,0.8989996,0.9243996,0.9566544,1.0144309,1.1403003,1.3261733,2020-04-06 15:50:00
shake_intensity,12,2020-04-08 13:40:00,4.896149,5.178091,4.330003,5.405568,4.488479,5.346020,4.520370,5.181131,4.797701,5.185587,4.260610,4.389436,4.514560,4.522200,4.545264,4.588157,4.617244,4.632204,4.642414,4.663530,4.690989,4.706968,4.732897,4.752246,4.775260,4.799340,4.818377,4.834621,4.847475,4.862190,4.883720,4.904525,4.909895,4.939223,4.962936,4.985268,5.009728,5.022752,5.040292,5.068012,5.080221,5.102023,5.132328,5.159315,5.178081,5.187580,5.219645,5.297303,5.402516,5.491455,5.582721,2020-04-08 13:40:00
shake_intensity,12,2020-04-06 16:00:00,0.7372714,0.6898264,0.5073607,0.9955193,0.5073607,0.9544736,0.5073607,0.8530613,0.6306664,0.8320314,0.4575910,0.5133275,0.5278759,0.5489201,0.5593405,0.5638679,0.5755072,0.5830290,0.5947091,0.6023356,0.6140684,0.6267492,0.6378393,0.6568002,0.6692776,0.6818987,0.6934604,0.7014469,0.7079397,0.7120831,0.7286193,0.7378532,0.7450284,0.7625819,0.7755939,0.7809635,0.7857901,0.7945592,0.8055656,0.8188053,0.8270130,0.8306749,0.8426060,0.8756281,0.8855931,0.9126321,0.9527860,0.9634232,0.9790499,1.0068842,1.3778332,2020-04-06 16:00:00
shake_intensity,12,2020-04-07 06:30:00,0.6886882,0.7691803,0.5294068,0.9010260,0.5398687,0.8501354,0.5398687,0.7961993,0.5503306,0.6792059,0.4107599,0.5419095,0.5508700,0.5566939,0.5661023,0.5718769,0.5776330,0.5839954,0.5905109,0.6023441,0.6096834,0.6185689,0.6231098,0.6283008,0.6344375,0.6377527,0.6466093,0.6557613,0.6604162,0.6644120,0.6681241,0.6741942,0.6797202,0.6856139,0.7045471,0.7089762,0.7174564,0.7232993,0.7298518,0.7543560,0.7646546,0.7805242,0.7877571,0.7968303,0.8095715,0.8174193,0.8433882,0.8504310,0.8770385,0.9169597,1.0079361,2020-04-07 06:30:00
