loc,cat,dateHour,maxMAP,maxCIR,CIRatMaxMAP
14,power,2020-04-06 11:00:00,6.4,6.7,6.2
14,power,2020-04-06 12:00:00,6.52,6.64,6.64
14,power,2020-04-06 13:00:00,5.36,3.03,2.7
14,power,2020-04-06 14:00:00,5.05,7.38,3.43
14,power,2020-04-06 15:00:00,3.84,4.76,4.76
14,power,2020-04-06 16:00:00,1.74,1.97,1.97
14,power,2020-04-06 17:00:00,1.74,2.59,2.59
14,power,2020-04-06 18:00:00,5.1,4.71,4.45
14,power,2020-04-06 19:00:00,6.5,6.27,6.27
14,power,2020-04-06 20:00:00,2.89,6.16,5.52
14,power,2020-04-06 21:00:00,6.91,6.62,6.62
14,power,2020-04-06 22:00:00,9.31,4.85,4.85
14,power,2020-04-06 23:00:00,8.67,8.16,4.73
14,power,2020-04-07 00:00:00,6.75,7.14,7.14
14,power,2020-04-07 01:00:00,8.56,7.57,6.08
14,power,2020-04-07 02:00:00,10.12,6.38,6.38
14,power,2020-04-07 03:00:00,8.46,7.08,5.07
14,power,2020-04-07 04:00:00,8.46,6.55,6.55
14,power,2020-04-07 05:00:00,7.82,6.76,5.53
14,power,2020-04-07 06:00:00,4.82,7.57,7.57
14,power,2020-04-07 07:00:00,2.82,6.19,6.19
14,power,2020-04-07 08:00:00,6.98,7.7,7.7
14,power,2020-04-07 09:00:00,7.7,7.47,7.47
14,power,2020-04-07 10:00:00,3.98,7.55,7.55
14,power,2020-04-07 11:00:00,6.8,7.26,6.88
14,power,2020-04-07 12:00:00,8.62,7.3,5.38
14,power,2020-04-07 13:00:00,3.21,6.03,4.97
14,power,2020-04-07 14:00:00,4.53,4.25,4.25
14,power,2020-04-07 15:00:00,3.62,4.8,4.8
14,power,2020-04-07 16:00:00,4.9,5.23,5.23
14,power,2020-04-07 17:00:00,5.18,6.43,5.37
14,power,2020-04-07 18:00:00,6.98,5.78,5.36
14,power,2020-04-07 19:00:00,6.61,7.03,5.82
14,power,2020-04-07 20:00:00,8.25,6.69,5.5
14,power,2020-04-07 21:00:00,6.94,6.77,6.7
14,power,2020-04-07 22:00:00,7.46,6.14,5.66
14,power,2020-04-07 23:00:00,7.08,7.7,6.37
14,power,2020-04-08 00:00:00,4.7,7.23,7.23
14,power,2020-04-08 01:00:00,5.14,6.92,5.5
14,power,2020-04-08 02:00:00,9.17,6.51,5.27
14,power,2020-04-08 03:00:00,6.83,6.44,6.44
14,power,2020-04-08 04:00:00,8.09,7.13,6.63
14,power,2020-04-08 05:00:00,7.45,6.76,5.91
14,power,2020-04-08 06:00:00,7.48,6.18,4.91
14,power,2020-04-08 07:00:00,6.01,7.56,7.56
14,power,2020-04-08 08:00:00,7.02,6.7,0.7
14,power,2020-04-08 09:00:00,7.16,1.07,0.78
14,power,2020-04-08 10:00:00,7.19,1.31,1.22
14,power,2020-04-08 11:00:00,7.11,1.59,1.59
14,power,2020-04-08 12:00:00,7.12,2.1,2
14,power,2020-04-08 13:00:00,7.2,2.69,2.43
14,power,2020-04-08 14:00:00,7.46,3.11,2.52
14,power,2020-04-08 15:00:00,6.6,3.34,2.84
14,power,2020-04-08 16:00:00,7.08,4.64,4.01
14,power,2020-04-08 17:00:00,7.38,3.75,3.63
14,power,2020-04-08 18:00:00,6.82,4.46,4.46
14,power,2020-04-08 19:00:00,6.34,3.96,3.96
14,power,2020-04-08 20:00:00,6.05,4.27,3.05
14,power,2020-04-08 21:00:00,6.24,5.23,5.23
14,power,2020-04-08 22:00:00,7.83,5.25,4.38
14,power,2020-04-08 23:00:00,6.55,3.86,3.86
14,power,2020-04-09 00:00:00,6.6,5.66,5.66
14,power,2020-04-09 01:00:00,4.78,3.89,3.89
14,power,2020-04-09 02:00:00,6.21,5.18,4.44
14,power,2020-04-09 03:00:00,7.59,5.3,5.3
14,power,2020-04-09 04:00:00,7.16,4.91,4.91
14,power,2020-04-09 05:00:00,5.14,3.4,3.37
14,power,2020-04-09 06:00:00,5.64,3.82,3.81
14,power,2020-04-09 07:00:00,6.16,4.22,3.62
14,power,2020-04-09 08:00:00,6.33,3.84,3.84
14,power,2020-04-09 09:00:00,6.52,5.63,4.53
14,power,2020-04-09 10:00:00,7.01,4.13,3.88
14,power,2020-04-09 11:00:00,6.3,5.13,4.71
14,power,2020-04-09 12:00:00,4.51,3.76,3.13
14,power,2020-04-09 13:00:00,5.65,3.89,3.15
14,power,2020-04-09 14:00:00,5.1,3.91,3.91
14,power,2020-04-09 15:00:00,5.2,1.14,1.14
14,power,2020-04-09 16:00:00,5.19,1.27,1.15
14,power,2020-04-09 17:00:00,5.24,1.46,1.21
14,power,2020-04-09 18:00:00,5.23,1.89,1.89
14,power,2020-04-09 19:00:00,5.33,2.34,1.89
14,power,2020-04-09 20:00:00,5.74,2.46,2.36
14,power,2020-04-09 21:00:00,5.9,3.05,2.51
14,power,2020-04-09 22:00:00,5.47,2.76,2.66
15,power,2020-04-06 00:00:00,4.72,5.01,2.8
15,power,2020-04-06 01:00:00,6.14,6.29,5.12
15,power,2020-04-06 02:00:00,6.34,5.28,4.5
15,power,2020-04-06 03:00:00,4.97,4.97,4.97
15,power,2020-04-06 04:00:00,8.59,6.04,4.53
15,power,2020-04-06 05:00:00,6.74,6.3,5.95
15,power,2020-04-06 06:00:00,7.36,6.55,4.82
15,power,2020-04-06 07:00:00,7.84,6.49,5.41
15,power,2020-04-06 08:00:00,4.86,3.65,0.94
15,power,2020-04-06 09:00:00,7.22,6.33,6.33
15,power,2020-04-06 10:00:00,9.15,7.67,4.22
15,power,2020-04-06 11:00:00,6.24,7.6,5.42
15,power,2020-04-06 12:00:00,8.07,6.31,4.37
15,power,2020-04-06 13:00:00,6.91,6.03,5.72
15,power,2020-04-06 14:00:00,6.04,6.26,3.66
15,power,2020-04-06 15:00:00,3.35,4.7,4.7
15,power,2020-04-06 16:00:00,2.59,2.72,2.72
15,power,2020-04-06 17:00:00,6.28,6.5,6.5
15,power,2020-04-06 18:00:00,7.34,5.51,5.51
15,power,2020-04-06 19:00:00,5.87,6.05,6.05
15,power,2020-04-06 20:00:00,5.5,5.8,5.8
15,power,2020-04-06 21:00:00,8.63,6.19,5.03
15,power,2020-04-06 22:00:00,8.88,7.24,4.03
15,power,2020-04-06 23:00:00,6.05,7.09,6.65
15,power,2020-04-07 00:00:00,9.19,6.17,3.88
15,power,2020-04-07 01:00:00,6.66,7.42,7.42
15,power,2020-04-07 02:00:00,7.25,7.69,5.31
15,power,2020-04-07 03:00:00,8.64,7.49,6.36
15,power,2020-04-07 04:00:00,5.06,7.89,7.89
15,power,2020-04-07 05:00:00,5.34,6.21,5.28
15,power,2020-04-07 06:00:00,7.45,6.85,6.85
15,power,2020-04-07 07:00:00,7.6,6.01,6.01
15,power,2020-04-07 08:00:00,8.38,5.67,5.57
15,power,2020-04-07 09:00:00,8.57,7.82,4.87
15,power,2020-04-07 10:00:00,9.19,5.46,5.25
15,power,2020-04-07 11:00:00,6.37,7.02,5.62
15,power,2020-04-07 12:00:00,6.34,7.97,7.84
15,power,2020-04-07 13:00:00,7.55,7.21,6.01
15,power,2020-04-07 14:00:00,6.63,6.77,5.4
15,power,2020-04-07 15:00:00,8.65,7.44,4.03
15,power,2020-04-07 16:00:00,9.81,6.43,5.19
15,power,2020-04-07 17:00:00,6.54,7.91,7.91
15,power,2020-04-07 18:00:00,8.05,6.66,4.79
15,power,2020-04-07 19:00:00,8.83,6.57,4.99
15,power,2020-04-07 20:00:00,7.57,8.11,4.75
15,power,2020-04-07 21:00:00,6.95,6.53,4.56
15,power,2020-04-07 22:00:00,8.59,6.65,5.44
15,power,2020-04-07 23:00:00,8.57,5.99,4.59
15,power,2020-04-08 00:00:00,7.98,7.03,7.01
15,power,2020-04-08 01:00:00,8.73,7.07,4.78
15,power,2020-04-08 02:00:00,6.74,7.01,7.01
15,power,2020-04-08 03:00:00,7.79,7.32,5.19
15,power,2020-04-08 04:00:00,6.15,7.25,7.25
15,power,2020-04-08 05:00:00,8.19,7.05,7.05
15,power,2020-04-08 06:00:00,7.97,7.08,5.8
15,power,2020-04-08 07:00:00,7.36,6.66,5.68
15,power,2020-04-08 08:00:00,4.41,5.43,4.4
15,power,2020-04-08 09:00:00,3.16,0.99,0.71
15,power,2020-04-08 10:00:00,3.53,1.1,0.93
15,power,2020-04-08 11:00:00,3.72,1.49,1.25
15,power,2020-04-08 12:00:00,3.41,1.7,1.63
15,power,2020-04-08 13:00:00,3.5,2.37,1.86
15,power,2020-04-08 14:00:00,4.49,3.43,2.13
15,power,2020-04-08 15:00:00,5.17,4.64,3.34
15,power,2020-04-08 16:00:00,6.69,5.37,5.37
15,power,2020-04-08 17:00:00,5.36,4.38,4.38
15,power,2020-04-08 18:00:00,6.78,5.68,5.68
15,power,2020-04-08 19:00:00,6.02,5.39,3.99
15,power,2020-04-08 20:00:00,8.42,5.46,5.46
15,power,2020-04-08 21:00:00,7.3,5.51,5.01
15,power,2020-04-08 22:00:00,6.89,5.2,5.2
15,power,2020-04-08 23:00:00,7.98,5.81,4.83
15,power,2020-04-09 00:00:00,8.37,5.31,4.49
15,power,2020-04-09 01:00:00,6.77,5.6,5.6
15,power,2020-04-09 02:00:00,4.81,4.71,4.71
15,power,2020-04-09 03:00:00,7.44,6.5,4.51
15,power,2020-04-09 04:00:00,7.28,4.37,4.31
15,power,2020-04-09 05:00:00,4.03,4.64,4.64
15,power,2020-04-09 06:00:00,5.87,4.11,4.08
15,power,2020-04-09 07:00:00,5.97,4.81,4.81
15,power,2020-04-09 08:00:00,5.4,5.19,5.19
15,power,2020-04-09 09:00:00,7.21,6.19,6.19
15,power,2020-04-09 10:00:00,4.72,4.48,4.48
15,power,2020-04-09 11:00:00,6.87,5.81,4.65
15,power,2020-04-09 12:00:00,7.36,5.39,4.13
15,power,2020-04-09 13:00:00,5.97,6.23,6.23
15,power,2020-04-09 14:00:00,5.92,4.85,3.97
15,power,2020-04-09 15:00:00,1.43,0.97,0.67
15,power,2020-04-09 16:00:00,1.62,0.82,0.69
15,power,2020-04-09 17:00:00,1.67,1.26,1.26
15,power,2020-04-09 18:00:00,2.12,1.56,1.38
15,power,2020-04-09 19:00:00,3.97,4.2,2.55
15,power,2020-04-09 20:00:00,4.83,3.65,3.65
15,power,2020-04-09 21:00:00,6.57,4.76,3.66
15,power,2020-04-09 22:00:00,8.5,5.77,5.25
15,power,2020-04-09 23:00:00,6.79,5.36,5.36
15,power,2020-04-10 00:00:00,7.59,6.17,4.88
15,power,2020-04-10 01:00:00,4.88,5.27,5.27
15,power,2020-04-10 02:00:00,4.45,4.16,3.83
15,power,2020-04-10 03:00:00,6.69,6.33,5.09
15,power,2020-04-10 04:00:00,7.47,6.85,5.26
15,power,2020-04-10 05:00:00,7.8,5.63,4.92
15,power,2020-04-10 06:00:00,7.61,5.88,4.81
15,power,2020-04-10 07:00:00,6.94,6.08,5.04
15,power,2020-04-10 08:00:00,8.09,5.09,4.85
15,power,2020-04-10 09:00:00,6.45,5.96,5.96
15,power,2020-04-10 10:00:00,7.86,6.07,4.99
15,power,2020-04-10 11:00:00,7.28,5.06,3.55
15,power,2020-04-10 12:00:00,5.52,4.53,4.33
15,power,2020-04-10 13:00:00,6.79,5.2,5.2
15,power,2020-04-10 14:00:00,6.79,5.17,4.4
15,power,2020-04-10 15:00:00,6.95,5.36,5.36
15,power,2020-04-10 16:00:00,5.9,5.3,5.3
15,power,2020-04-10 17:00:00,7.86,5.33,4.96
15,power,2020-04-10 18:00:00,5.75,4.66,4.66
15,power,2020-04-10 19:00:00,6.25,5.23,5.23
15,power,2020-04-10 20:00:00,5.26,5.04,4.91
15,power,2020-04-10 21:00:00,7.38,5.19,5.19
15,power,2020-04-10 22:00:00,6.83,5.06,4.42
15,power,2020-04-10 23:00:00,6.7,5.35,5.19
15,power,2020-04-11 00:00:00,4.08,3.24,3.24
16,power,2020-04-06 03:00:00,4.75,3.29,3.29
16,power,2020-04-06 04:00:00,4.59,4.26,4.26
16,power,2020-04-06 05:00:00,6.83,5.24,5.24
16,power,2020-04-06 06:00:00,6.45,4.6,4.6
16,power,2020-04-06 07:00:00,10.63,7.13,5.28
16,power,2020-04-06 08:00:00,5.12,5.79,3.58
16,power,2020-04-06 09:00:00,4.75,3.72,3.08
16,power,2020-04-06 10:00:00,7.15,5.19,5.12
16,power,2020-04-06 11:00:00,5.6,6.57,6.57
16,power,2020-04-06 12:00:00,4.33,4.93,2.34
16,power,2020-04-06 13:00:00,6.25,6.64,6.64
16,power,2020-04-06 14:00:00,4.2,3.61,2.11
16,power,2020-04-06 15:00:00,2.55,6.88,3.9
16,power,2020-04-06 16:00:00,1.08,1.7,1.7
16,power,2020-04-06 17:00:00,3.01,3.64,3.64
16,power,2020-04-06 18:00:00,6.56,8.05,8.05
16,power,2020-04-06 19:00:00,7.75,7.33,6.71
16,power,2020-04-06 20:00:00,7.29,6.75,5.86
16,power,2020-04-06 21:00:00,11.33,8.5,5.27
16,power,2020-04-06 22:00:00,6.87,9.14,6.44
16,power,2020-04-06 23:00:00,6.72,5.92,5.92
16,power,2020-04-07 00:00:00,9.09,7.19,4.84
16,power,2020-04-07 01:00:00,6.76,7.35,5.86
16,power,2020-04-07 02:00:00,10.09,7.51,5.91
16,power,2020-04-07 03:00:00,5.95,7.45,7.45
16,power,2020-04-07 04:00:00,6.19,6.2,6.2
16,power,2020-04-07 05:00:00,4.88,8.03,8.03
16,power,2020-04-07 06:00:00,8.75,6.45,5.68
16,power,2020-04-07 07:00:00,8.86,7.95,5.63
16,power,2020-04-07 08:00:00,10.47,7.18,4.75
16,power,2020-04-07 09:00:00,7.58,7.33,7.33
16,power,2020-04-07 10:00:00,4.47,7.01,7.01
16,power,2020-04-07 11:00:00,9.69,6.86,5.04
16,power,2020-04-07 12:00:00,9.68,6.27,5.18
16,power,2020-04-07 13:00:00,8.63,7.77,6.26
16,power,2020-04-07 14:00:00,3.69,7.08,5.09
16,power,2020-04-07 15:00:00,5.49,7.37,7.37
16,power,2020-04-07 16:00:00,8.26,7.52,6.33
16,power,2020-04-07 17:00:00,2.49,4.22,4.22
16,power,2020-04-07 18:00:00,7.32,6.76,6.61
16,power,2020-04-07 19:00:00,3.49,6.06,6.06
16,power,2020-04-07 20:00:00,7.29,7.33,5.98
16,power,2020-04-07 21:00:00,6.87,7.15,6.63
16,power,2020-04-07 22:00:00,6.16,7.5,5.88
16,power,2020-04-07 23:00:00,2.67,5.77,5.77
16,power,2020-04-08 00:00:00,1.42,3.47,3.47
16,power,2020-04-08 01:00:00,5.25,7.97,7.97
16,power,2020-04-08 02:00:00,6.13,8.87,7.19
16,power,2020-04-08 03:00:00,2.54,5.64,5.64
16,power,2020-04-08 04:00:00,8.55,5.1,4.31
16,power,2020-04-08 05:00:00,6.34,7.35,6.7
16,power,2020-04-08 06:00:00,7.84,7.17,5.72
16,power,2020-04-08 07:00:00,7.11,7.86,6.57
16,power,2020-04-08 08:00:00,7.36,7.65,5.78
16,power,2020-04-08 09:00:00,4.13,1.79,1.51
16,power,2020-04-08 10:00:00,4.61,2.17,2.08
16,power,2020-04-08 11:00:00,4.56,2.69,2.69
16,power,2020-04-08 12:00:00,4.28,2.38,1.81
16,power,2020-04-08 13:00:00,5.1,3.34,3.34
16,power,2020-04-08 14:00:00,5.25,3.68,3.21
16,power,2020-04-08 15:00:00,4.22,4.08,4.08
16,power,2020-04-08 16:00:00,5.1,3.89,3.83
16,power,2020-04-08 17:00:00,6.23,5.63,5.39
16,power,2020-04-08 18:00:00,6.69,6.84,6.58
16,power,2020-04-08 19:00:00,7.26,5.45,5.45
16,power,2020-04-08 20:00:00,7.83,5.8,5.68
16,power,2020-04-08 22:00:00,5.49,4.87,4.28
16,power,2020-04-08 23:00:00,6.84,5.46,5.24
16,power,2020-04-09 00:00:00,6.96,4.98,4.87
16,power,2020-04-09 01:00:00,4.51,4.39,4.39
16,power,2020-04-09 02:00:00,4.63,5.39,5.39
16,power,2020-04-09 03:00:00,6.08,5.98,5.98
16,power,2020-04-09 04:00:00,5.02,5.18,5.18
16,power,2020-04-09 05:00:00,7.55,5.65,4.6
16,power,2020-04-09 06:00:00,6.77,5.04,5.04
16,power,2020-04-09 07:00:00,2.96,3.63,3.63
16,power,2020-04-09 08:00:00,7.4,7.14,5.03
16,power,2020-04-09 09:00:00,8.46,5.68,5.68
16,power,2020-04-09 10:00:00,6.76,5.44,5.44
16,power,2020-04-09 11:00:00,7.12,4.93,4.93
16,power,2020-04-09 12:00:00,7.83,5.19,4.67
16,power,2020-04-09 13:00:00,6.27,5.67,5.67
16,power,2020-04-09 14:00:00,6.11,5.78,4.23
16,power,2020-04-09 15:00:00,3.16,1.31,0.85
16,power,2020-04-09 16:00:00,3.5,1.08,1
16,power,2020-04-09 17:00:00,3.59,1.59,1.1
16,power,2020-04-09 18:00:00,3.86,1.67,1.2
16,power,2020-04-09 19:00:00,4.16,1.89,1.71
16,power,2020-04-09 20:00:00,4.33,2.17,2.05
16,power,2020-04-09 21:00:00,4.61,2.52,2.48
16,power,2020-04-09 22:00:00,4.78,2.94,2.94
16,power,2020-04-09 23:00:00,4.08,2.95,2.41
16,power,2020-04-10 00:00:00,4.12,3.74,3.74
16,power,2020-04-10 01:00:00,5.87,4.8,3.69
16,power,2020-04-10 02:00:00,7.18,5.02,5.02
16,power,2020-04-10 03:00:00,5.36,4.52,4.02
16,power,2020-04-10 04:00:00,5.01,5.3,3.36
16,power,2020-04-10 05:00:00,7.41,5.31,5.31
16,power,2020-04-10 06:00:00,3.56,3.3,3.17
16,power,2020-04-10 07:00:00,6.03,5.36,5.36
16,power,2020-04-10 08:00:00,7.7,5.28,5.28
16,power,2020-04-10 09:00:00,6.61,4.82,4.82
16,power,2020-04-10 10:00:00,6,5.16,5.16
16,power,2020-04-10 11:00:00,4.55,4.25,4.25
16,power,2020-04-10 12:00:00,4.81,4.15,3.74
16,power,2020-04-10 13:00:00,4.58,5.47,5.47
16,power,2020-04-10 14:00:00,4.32,5.43,5.43
16,power,2020-04-10 15:00:00,5.28,4.89,3.98
16,power,2020-04-10 16:00:00,6.24,4.77,4.77
16,power,2020-04-10 17:00:00,6.13,5.43,5.43
16,power,2020-04-10 18:00:00,7.85,5.56,4.7
16,power,2020-04-10 19:00:00,6.99,4.72,4.42
16,power,2020-04-10 20:00:00,7.2,5.08,4.46
16,power,2020-04-10 21:00:00,7.38,5.12,4.98
16,power,2020-04-10 22:00:00,5.99,5.31,5.31
16,power,2020-04-10 23:00:00,7.73,5.37,4.89
17,power,2020-04-06 09:00:00,6.1,4.85,4.85
17,power,2020-04-06 10:00:00,6.94,6,6
17,power,2020-04-06 11:00:00,7.27,5.76,5.56
17,power,2020-04-06 12:00:00,7.91,5.56,4.61
17,power,2020-04-06 13:00:00,6.18,5.41,5.37
17,power,2020-04-06 14:00:00,8.2,5.84,5.84
17,power,2020-04-06 15:00:00,6.96,5.2,5.2
17,power,2020-04-06 16:00:00,5.42,4.88,4.88
17,power,2020-04-06 17:00:00,3.91,6.59,6.59
17,power,2020-04-06 18:00:00,3.44,5.33,5.33
17,power,2020-04-06 19:00:00,6.91,5.96,5.96
17,power,2020-04-06 20:00:00,8.83,7.67,6.43
17,power,2020-04-06 21:00:00,8.11,6.48,5.92
17,power,2020-04-06 22:00:00,4.12,6.62,6.62
17,power,2020-04-06 23:00:00,1.34,5.17,5.17
17,power,2020-04-07 00:00:00,4.06,6.02,6.02
17,power,2020-04-07 01:00:00,8.32,6.1,6.1
17,power,2020-04-07 02:00:00,3.77,6.74,6.74
17,power,2020-04-07 03:00:00,7.06,7.82,6.03
17,power,2020-04-07 04:00:00,4.75,5.34,5.34
17,power,2020-04-07 05:00:00,6.03,6.7,6.7
17,power,2020-04-07 06:00:00,2.92,3.81,3.81
17,power,2020-04-07 07:00:00,2.55,6.77,6.77
17,power,2020-04-07 08:00:00,6.95,7.57,6.84
17,power,2020-04-07 09:00:00,5.74,7.58,6.88
17,power,2020-04-07 11:00:00,4.01,7.49,5.72
17,power,2020-04-07 12:00:00,1.24,3.91,3.91
17,power,2020-04-07 13:00:00,8.01,6.78,5.51
17,power,2020-04-07 14:00:00,9.09,5.28,4.72
17,power,2020-04-07 15:00:00,6.79,7.04,7.04
17,power,2020-04-07 16:00:00,3.46,6.07,6.07
17,power,2020-04-07 17:00:00,7.88,7.52,6.12
17,power,2020-04-07 18:00:00,8.83,6.26,6.26
17,power,2020-04-07 19:00:00,3.61,6.82,6.82
17,power,2020-04-07 20:00:00,3.08,5.2,5.2
17,power,2020-04-07 21:00:00,8.29,6.23,5.7
17,power,2020-04-07 22:00:00,7.31,5.35,5.35
17,power,2020-04-07 23:00:00,8.43,6.78,5.45
17,power,2020-04-08 01:00:00,6.22,6.22,6.22
17,power,2020-04-08 02:00:00,5.59,6.89,6.89
17,power,2020-04-08 03:00:00,3.36,6.4,6.4
17,power,2020-04-08 04:00:00,7.62,6.96,6.96
17,power,2020-04-08 05:00:00,7.81,6.39,6.39
17,power,2020-04-08 06:00:00,8.96,6.14,6.14
17,power,2020-04-08 07:00:00,4.97,7.59,7.59
17,power,2020-04-08 08:00:00,7.19,4.93,1.87
17,power,2020-04-08 09:00:00,7.21,1.56,1.34
17,power,2020-04-08 10:00:00,7.27,1.43,1.2
17,power,2020-04-08 11:00:00,7.15,1.56,1.39
17,power,2020-04-08 12:00:00,7.21,1.69,1.54
17,power,2020-04-08 13:00:00,7.02,1.74,1.37
17,power,2020-04-08 14:00:00,7.02,2.35,1.47
17,power,2020-04-08 15:00:00,6.85,2.48,1.55
17,power,2020-04-08 16:00:00,6.74,2.58,2.55
17,power,2020-04-08 17:00:00,6.93,2.68,2.68
17,power,2020-04-08 18:00:00,7.22,3.02,3.02
17,power,2020-04-08 20:00:00,6.57,4.15,3.81
17,power,2020-04-08 23:00:00,6.84,2.5,2.5
17,power,2020-04-09 00:00:00,6.52,4.07,4.07
17,power,2020-04-09 01:00:00,6.28,3.14,2.62
17,power,2020-04-09 02:00:00,6.4,2.96,2.43
17,power,2020-04-09 03:00:00,5.88,2.71,2.71
17,power,2020-04-09 04:00:00,5.24,2.56,2.56
17,power,2020-04-09 05:00:00,5.53,2.76,2.76
17,power,2020-04-09 06:00:00,6.36,3.2,3.2
17,power,2020-04-09 07:00:00,6.83,4.12,3
17,power,2020-04-09 08:00:00,5.97,2.96,2.89
17,power,2020-04-09 09:00:00,6.2,2.82,2.52
17,power,2020-04-09 10:00:00,6.41,3.32,3.32
17,power,2020-04-09 11:00:00,5.38,3.09,3.09
17,power,2020-04-09 12:00:00,5.39,3.08,2.98
17,power,2020-04-09 15:00:00,2.81,1.59,1.59
17,power,2020-04-09 16:00:00,2.38,0.91,0.9
17,power,2020-04-09 17:00:00,2.3,1.07,0.97
17,power,2020-04-09 18:00:00,2.2,1.16,1.16
17,power,2020-04-09 19:00:00,2.38,1.65,1.6
17,power,2020-04-09 20:00:00,5.26,4.38,4.38
17,power,2020-04-09 21:00:00,7.23,4.83,4.83
17,power,2020-04-09 22:00:00,5.71,5.09,5.09
17,power,2020-04-09 23:00:00,7.43,5.57,5.57
17,power,2020-04-10 00:00:00,6.27,5.12,5.08
17,power,2020-04-10 01:00:00,7.16,5.26,5.07
17,power,2020-04-10 02:00:00,5.94,4.77,4.77
17,power,2020-04-10 04:00:00,6.15,5.77,5.32
17,power,2020-04-10 05:00:00,5.84,4.77,4.62
17,power,2020-04-10 06:00:00,5.32,3.91,3.91
17,power,2020-04-10 07:00:00,5.1,4.7,3.82
17,power,2020-04-10 08:00:00,6.33,5,5
17,power,2020-04-10 09:00:00,7.2,5.26,5.26
17,power,2020-04-10 19:00:00,6.89,4.01,3.09
17,power,2020-04-10 21:00:00,5.09,4.77,4.62
17,power,2020-04-10 22:00:00,4.59,4.59,4.59
17,power,2020-04-10 23:00:00,5.18,3.89,3.89
18,power,2020-04-06 03:00:00,6.15,4.25,3.14
18,power,2020-04-06 04:00:00,7.18,4.37,4.37
18,power,2020-04-06 05:00:00,7.21,4.44,4.44
18,power,2020-04-06 06:00:00,7.77,4.54,4.54
18,power,2020-04-06 07:00:00,7.02,3.62,3.62
18,power,2020-04-06 08:00:00,6.62,3.75,3.47
18,power,2020-04-06 09:00:00,5.9,2.93,2.9
18,power,2020-04-06 10:00:00,6.08,3.09,2.97
18,power,2020-04-06 11:00:00,5.91,3.07,3.07
18,power,2020-04-06 12:00:00,5.62,3.75,3.75
18,power,2020-04-06 13:00:00,5.71,3.36,2.32
18,power,2020-04-06 14:00:00,5,3.13,3.13
18,power,2020-04-06 15:00:00,4.55,3.01,2.48
18,power,2020-04-06 16:00:00,1.8,2.22,2.22
18,power,2020-04-06 17:00:00,0.98,1.39,1.39
18,power,2020-04-06 18:00:00,4.42,7.66,7.66
18,power,2020-04-06 19:00:00,2.29,3.88,3.88
18,power,2020-04-06 20:00:00,4.62,7.69,7.69
18,power,2020-04-06 21:00:00,5.35,7.37,7.37
18,power,2020-04-06 22:00:00,5.87,7.62,7.62
18,power,2020-04-06 23:00:00,6.78,6.95,6.95
18,power,2020-04-07 00:00:00,4.21,6.26,5.53
18,power,2020-04-07 01:00:00,2.58,5.93,5.93
18,power,2020-04-07 03:00:00,9.29,7.04,5.09
18,power,2020-04-07 04:00:00,7.03,7.58,6.39
18,power,2020-04-07 05:00:00,5.54,6.51,6.51
18,power,2020-04-07 06:00:00,4.14,6.17,6.17
18,power,2020-04-07 07:00:00,9.67,5.84,4.62
18,power,2020-04-07 08:00:00,5.48,7.14,7.14
18,power,2020-04-07 09:00:00,1.4,4.67,4.67
18,power,2020-04-07 10:00:00,6.33,7.62,6.4
18,power,2020-04-07 11:00:00,2.76,4.88,4.88
18,power,2020-04-07 12:00:00,4.7,5.57,5.57
18,power,2020-04-07 13:00:00,3.78,8.24,8.24
18,power,2020-04-07 14:00:00,7.97,7.02,5.43
18,power,2020-04-07 15:00:00,5.75,7,7
18,power,2020-04-07 16:00:00,6.33,7.58,7.41
18,power,2020-04-07 17:00:00,2.01,4.45,4.45
18,power,2020-04-07 18:00:00,7.37,6.46,5.34
18,power,2020-04-07 19:00:00,6.97,6.25,5.93
18,power,2020-04-07 20:00:00,5.71,6.7,6.7
18,power,2020-04-07 21:00:00,7.24,7.06,6.33
18,power,2020-04-07 22:00:00,8.44,6.48,4.38
18,power,2020-04-08 00:00:00,3.83,5.63,5.63
18,power,2020-04-08 01:00:00,8.11,6.45,6.45
18,power,2020-04-08 02:00:00,5.82,6.26,6.26
18,power,2020-04-08 03:00:00,5.66,7.1,7.1
18,power,2020-04-08 04:00:00,4.05,7.83,7.83
18,power,2020-04-08 05:00:00,4.63,5.41,5.41
18,power,2020-04-08 06:00:00,3.48,6.25,6.25
18,power,2020-04-08 07:00:00,7.99,6.71,5.18
18,power,2020-04-08 08:00:00,7.1,4.46,0.82
18,power,2020-04-08 09:00:00,7.16,1.38,0.83
18,power,2020-04-08 10:00:00,7.21,1.31,1.3
18,power,2020-04-08 11:00:00,7.24,1.82,1.39
18,power,2020-04-08 12:00:00,7.17,2.22,1.9
18,power,2020-04-08 13:00:00,7.44,2.57,2.08
18,power,2020-04-08 14:00:00,7.41,3.07,2.62
18,power,2020-04-08 15:00:00,7.47,3.52,3.52
18,power,2020-04-08 16:00:00,7.49,4.51,3.6
18,power,2020-04-08 17:00:00,6.63,4.1,3.59
18,power,2020-04-08 18:00:00,7.74,4.72,4.61
18,power,2020-04-08 19:00:00,6.4,4.04,3.5
18,power,2020-04-08 20:00:00,6.35,4.47,3.74
18,power,2020-04-08 21:00:00,6.43,4.79,4.79
18,power,2020-04-08 22:00:00,5.64,4.53,4.53
18,power,2020-04-08 23:00:00,3.58,3.61,3.24
18,power,2020-04-09 00:00:00,5.52,4.27,4.27
