cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end
medical,5,2020-04-06 03:40:00,7.74584,7.263511, 5.097876,10.606700,5.173962,9.963039,5.752148,9.369524,5.854284,7.820124,2020-04-06 03:40:00
medical,5,2020-04-06 03:45:00,5.761485,5.676679,3.963480,7.425829,4.237014,7.213634,4.873665,7.153148,5.235059,6.415604,2020-04-06 03:45:00
medical,5,2020-04-06 04:15:00,4.558007,4.279607,3.048178,6.191308,3.151386,5.952233,3.702554,5.952233,3.987030,5.090168,2020-04-06 04:15:00
medical,5,2020-04-06 04:45:00,3.944652,3.564109,1.529175,6.544000,1.860387,6.082325,2.053943,5.395073,3.076398,4.669735,2020-04-06 04:45:00
medical,5,2020-04-06 04:50:00,4.177933,4.197936,2.613403,6.222025,2.585384,5.570513,3.064170,5.431356,3.609418,4.721951,2020-04-06 04:50:00
medical,5,2020-04-06 05:05:00,4.840886,4.596091,3.104911,7.177916,3.104911,6.345088,3.520352,5.900722,4.146322,5.459057,2020-04-06 05:05:00
medical,5,2020-04-06 05:15:00,7.124595,6.62709, 3.860752,10.548678,4.109330,9.868785,4.560378,9.260448,4.818545,7.248518,2020-04-06 05:15:00
medical,5,2020-04-06 16:50:00,0.336076,0.2135363,0.04830422,0.74583429,0.08245406,0.64357736,0.08245406,0.49393821,0.1740486,0.3549075,2020-04-06 16:50:00
medical,5,2020-04-07 05:55:00,8.878771,7.465832, 3.598355,15.771660, 4.473154,13.173421, 5.244016,11.760955,6.742545,9.762226,2020-04-07 05:55:00
medical,5,2020-04-06 05:30:00,5.777673,5.524571,3.821750,8.033847,4.206925,7.524749,4.206925,6.688913,4.716326,5.970249,2020-04-06 05:30:00
medical,5,2020-04-06 05:40:00,6.80558,6.534784, 4.276534,10.177616,4.276534,8.950770,5.013765,8.722062,5.416645,7.259653,2020-04-06 05:40:00
medical,5,2020-04-06 05:45:00,5.571483,5.386376,4.231268,6.735446,4.664306,6.622146,4.859120,6.286667,5.014269,5.797041,2020-04-06 05:45:00
medical,5,2020-04-06 16:55:00,0.3521822,0.2596145,0.05676889,0.79349173,0.05019927,0.62087487,0.1427961,0.5755314,0.1607883,0.3511883,2020-04-06 16:55:00
medical,5,2020-04-08 00:20:00,7.682968,7.367691, 4.034142,11.409096, 5.181039,11.409096,5.269793,9.999211,6.450011,9.024680,2020-04-08 00:20:00
medical,5,2020-04-06 05:55:00,5.971502,5.774169,4.092812,8.008710,4.412476,7.725264,4.406814,6.819117,5.023019,6.260230,2020-04-06 05:55:00
medical,5,2020-04-06 06:25:00,5.568009,5.585846,3.706393,7.551779,4.198832,7.140277,4.601605,6.669213,5.134365,6.159122,2020-04-06 06:25:00
medical,5,2020-04-06 06:30:00,5.892729,5.884332,4.850471,6.855222,4.994406,6.682757,5.170480,6.495299,5.558239,6.244366,2020-04-06 06:30:00
medical,5,2020-04-07 06:25:00,3.835616,2.782787,0.8966925,7.2602726,1.371084,6.567692,1.860008,5.857528,1.908104,3.728196,2020-04-07 06:25:00
medical,5,2020-04-06 17:00:00,0.502855,0.2925021,0.1431253,0.9997376,0.1528447,0.9179354,0.1470924,0.7269475,0.1821871,0.4603955,2020-04-06 17:00:00
medical,5,2020-04-06 06:55:00,5.731383,5.57981,4.433328,6.948010,4.744720,6.808912,4.956213,6.475136,5.348327,6.066314,2020-04-06 06:55:00
medical,5,2020-04-08 11:45:00,0.9339577,0.8805262,0.554754,1.241024,0.6760759,1.2033623,0.7096564,1.1377240,0.7816945,1.0063404,2020-04-08 11:45:00
medical,5,2020-04-06 07:00:00,5.519299,5.250868,4.329422,6.915251,4.543511,6.584301,4.617449,6.266762,4.882334,5.747827,2020-04-06 07:00:00
medical,5,2020-04-06 08:15:00,5.774748,5.997872,4.741925,7.004899,4.953508,6.764301,5.124485,6.375145,5.561886,6.209403,2020-04-06 08:15:00
medical,5,2020-04-06 17:05:00,2.277267,2.019339,1.356752,3.491536,1.360200,3.050221,1.356752,2.732973,1.850661,2.568635,2020-04-06 17:05:00
medical,5,2020-04-06 08:30:00,5.226597,5.299616,3.853694,6.756140,3.945238,6.352816,4.366200,6.129259,4.919815,5.703153,2020-04-06 08:30:00
medical,5,2020-04-08 20:30:00,1.761898,1.355968,0.906882,2.847594,0.9201839,2.4706262,1.006868,2.280513,1.166184,1.840708,2020-04-08 20:30:00
medical,5,2020-04-08 00:25:00,6.311233,6.098879,3.530796,9.764810,3.689480,8.728486,4.007888,8.006634,5.135217,7.144526,2020-04-08 00:25:00
medical,5,2020-04-07 06:30:00,3.396014,3.007976,0.6374013,6.3485996,0.8542515,5.4167874,1.117922,4.732025,2.423641,4.259932,2020-04-07 06:30:00
medical,5,2020-04-06 17:10:00,1.830548,1.548785,0.4877395,3.3590653,0.6720148,3.1539088,0.6720148,2.6099675,0.9427707,1.9486298,2020-04-06 17:10:00
medical,5,2020-04-06 08:45:00,5.789199,5.628231,4.275714,8.072979,4.275714,7.417700,4.622154,6.656712,5.106514,6.028701,2020-04-06 08:45:00
medical,5,2020-04-09 16:10:00,1.175992,1.132427,0.6535487,1.6816599,0.6718792,1.5947805,0.7125598,1.4470100,1.060079,1.421790,2020-04-09 16:10:00
medical,5,2020-04-06 08:50:00,5.857508,5.761912,4.588573,6.881956,4.960381,6.881956,4.960381,6.490119,5.517744,6.329231,2020-04-06 08:50:00
medical,5,2020-04-06 17:15:00,0.5832992,0.4380234,0.108235,1.243306,0.1364205,1.0806414,0.1849894,0.8890958,0.3029531,0.6518936,2020-04-06 17:15:00
medical,5,2020-04-06 09:00:00,6.642235,6.254386,5.325077,9.132382,5.325077,8.037151,5.600963,7.735388,5.566347,6.628807,2020-04-06 09:00:00
medical,5,2020-04-10 02:55:00,8.83978,7.985272, 5.469571,13.447071, 5.469571,12.041549, 6.185515,11.544676,6.315787,9.045504,2020-04-10 02:55:00
medical,5,2020-04-06 09:05:00,7.243487,6.38996,5.514618,9.972004,5.601441,9.408508,5.687402,8.492254,5.631263,6.996885,2020-04-06 09:05:00
medical,5,2020-04-07 07:00:00,7.180909,5.830636, 2.356907,12.433562, 2.356907,11.597413,2.356907,9.265760,5.190713,8.653725,2020-04-07 07:00:00
medical,5,2020-04-06 17:20:00,0.6400042,0.3284742,0.07051055,1.52979026,0.07051055,1.28842854,0.1231682,0.8980588,0.1908674,0.5758924,2020-04-06 17:20:00
medical,5,2020-04-06 09:10:00,6.385636,6.361994,4.862208,7.874698,5.118974,7.628290,5.499478,7.492798,5.919346,6.849960,2020-04-06 09:10:00
medical,5,2020-04-08 00:30:00,8.64272,8.120032, 5.053399,13.281464, 5.053399,12.040709, 5.61527,11.08426,6.493420,9.157398,2020-04-08 00:30:00
medical,5,2020-04-08 11:50:00,0.847446,0.8180355,0.5662122,1.1997243,0.5662122,1.1115705,0.5662122,0.9936333,0.7307938,0.9286553,2020-04-08 11:50:00
medical,5,2020-04-06 09:50:00,6.010979,6.179273,4.433013,7.412555,4.577706,6.969176,4.999746,6.818525,5.651861,6.574228,2020-04-06 09:50:00
medical,5,2020-04-06 17:25:00,0.2994919,0.2058168,0.02527524,0.71144590,0.02527524,0.59493291,0.02527524,0.47307633,0.03954767,0.25819092,2020-04-06 17:25:00
medical,5,2020-04-06 10:15:00,6.850239,6.487889,4.813989,9.741829,4.813989,8.846850,5.219977,8.540473,5.880884,7.432765,2020-04-06 10:15:00
medical,5,2020-04-07 07:35:00,4.024578,2.679049,1.204394,8.869584,1.204394,6.657751,1.624306,5.833611,1.859017,3.758315,2020-04-07 07:35:00
medical,5,2020-04-06 17:30:00,0.3554396,0.2068762,0.1040794,0.8926271,0.1062342,0.6985850,0.1014754,0.5213244,0.1408081,0.3541886,2020-04-06 17:30:00
medical,5,2020-04-06 11:00:00,5.938944,5.850043,3.752874,8.003585,4.103237,7.705068,4.869495,7.533442,5.239382,6.427479,2020-04-06 11:00:00
medical,5,2020-04-08 01:45:00,0.9737733,0.5134102,0.06426189,2.36724036,0.02475819,1.87941087,0.02475819,1.50874962,0.1093124,0.7464582,2020-04-08 01:45:00
medical,5,2020-04-06 11:30:00,6.635437,6.280576,4.691345,8.788825,4.777237,8.337208,5.255233,7.895541,5.819551,7.076515,2020-04-06 11:30:00
medical,5,2020-04-08 22:00:00,7.057414,6.568166, 2.872917,11.870172, 3.372325,11.145990,3.954297,9.696773,5.489633,8.472991,2020-04-08 22:00:00
medical,5,2020-04-06 17:40:00,1.907614,1.450108,0.7204147,3.4636349,0.7204147,3.1382447,1.100332,2.998645,1.100332,1.922056,2020-04-06 17:40:00
medical,5,2020-04-06 11:35:00,5.868254,5.860163,4.233332,7.342389,4.434798,6.947122,4.961825,6.647355,5.346560,6.178511,2020-04-06 11:35:00
medical,5,2020-04-07 07:50:00,7.0844,5.9467, 2.633631,11.610663, 3.868925,11.424251,3.868925,9.153601,5.202389,7.540691,2020-04-07 07:50:00
medical,5,2020-04-06 17:45:00,1.191552,1.203899,0.3651774,2.3664671,0.3990321,2.0508705,0.3990321,1.6229582,0.655010,1.329347,2020-04-06 17:45:00
medical,5,2020-04-09 16:15:00,1.037355,0.9968518,0.6135928,1.4634236,0.6462604,1.3848893,0.7495062,1.2988497,0.9029088,1.1906285,2020-04-09 16:15:00
medical,5,2020-04-06 12:10:00,5.927363,5.782112,3.661772,8.947134,3.689466,8.174303,3.689466,6.995814,5.185856,6.876326,2020-04-06 12:10:00
medical,5,2020-04-08 11:55:00,0.8659759,0.8710108,0.5152005,1.3680308,0.4991653,1.1957712,0.6071515,1.1426299,0.7417732,1.0340913,2020-04-08 11:55:00
medical,5,2020-04-06 17:50:00,0.8934473,0.6682974,0.1921603,1.6982357,0.2939115,1.5204976,0.3715713,1.3291180,0.4558810,0.9783938,2020-04-06 17:50:00
medical,5,2020-04-07 07:55:00,5.728639,4.64727, 2.002945,10.230853,2.002945,8.639136,3.170666,7.883629,4.030843,6.630215,2020-04-07 07:55:00
medical,5,2020-04-06 12:15:00,5.907052,5.771504,4.386895,7.132028,4.891153,6.998742,4.962075,6.452803,5.543799,6.275187,2020-04-06 12:15:00
medical,5,2020-04-08 02:05:00,7.832258,6.717499, 2.824859,12.639246, 2.824859,11.557223, 4.258854,10.901946,5.283548,8.755807,2020-04-08 02:05:00
medical,5,2020-04-10 03:00:00,6.36196,5.477985,2.989504,9.462138,4.009706,9.462138,4.184496,8.331850,4.43855,6.58326,2020-04-10 03:00:00
medical,5,2020-04-06 12:20:00,4.80675,4.573219,3.229078,6.517992,3.540574,6.129633,3.606257,5.661171,4.029125,4.980432,2020-04-06 12:20:00
medical,5,2020-04-06 17:55:00,0.5321288,0.3244377,0.07714754,1.20754921,0.1486975,1.0710525,0.1597305,0.7977341,0.1486975,0.4532296,2020-04-06 17:55:00
medical,5,2020-04-06 12:50:00,5.768183,5.75507,4.460170,7.137309,4.586923,6.874363,4.811296,6.668420,5.218982,6.172756,2020-04-06 12:50:00
medical,5,2020-04-07 08:00:00,2.886857,2.798298,0.8352301,5.3621123,1.162536,4.580722,1.089119,3.572367,2.027631,3.135976,2020-04-07 08:00:00
medical,5,2020-04-06 18:00:00,0.4315717,0.2319112,0.09244726,1.01003435,0.1076169,0.7975735,0.07333435,0.63511486,0.1967942,0.4649847,2020-04-06 18:00:00
medical,5,2020-04-08 22:10:00,8.475222,8.025531, 3.644521,12.944870, 4.901121,12.944870, 5.354328,11.193419,7.031518,9.857918,2020-04-08 22:10:00
medical,5,2020-04-06 12:55:00,5.166712,4.886162,3.367446,6.679243,3.834138,6.679243,4.180074,6.160108,4.413138,5.476410,2020-04-06 12:55:00
medical,5,2020-04-06 18:05:00,0.2890074,0.110002,0.01914594,0.82703052,0.01914594,0.63511324,0.01914594,0.44129181,0.06059777,0.21966148,2020-04-06 18:05:00
medical,5,2020-04-06 13:20:00,7.176144,7.524393,4.896759,9.768232,4.946501,9.071350,5.448741,8.805391,6.496722,8.241744,2020-04-06 13:20:00
medical,5,2020-04-08 12:00:00,0.8629607,0.7970701,0.5039703,1.2124512,0.5385069,1.1278744,0.6693589,1.1278744,0.7095208,0.9397538,2020-04-08 12:00:00
medical,5,2020-04-08 02:20:00,3.055086,2.678797,0.7617188,6.1646014,0.9468165,5.0816423,1.160114,4.339870,1.767950,3.474253,2020-04-08 02:20:00
medical,5,2020-04-07 08:15:00,5.721489,5.343377,2.737589,9.321804,3.140939,8.671618,3.269112,7.607509,4.254417,6.385443,2020-04-07 08:15:00
medical,5,2020-04-06 18:15:00,0.2697064,0.09660356,0.03094299,0.71660912,0.03094299,0.57929255,0.03389909,0.37847451,0.07168634,0.25194836,2020-04-06 18:15:00
medical,5,2020-04-06 14:05:00,5.617562,5.452711,3.985593,7.991140,3.954267,7.264511,4.249527,6.762509,4.912602,6.191263,2020-04-06 14:05:00
medical,5,2020-04-09 16:20:00,0.9559153,0.8566031,0.4199426,1.4064876,0.5731331,1.3875690,0.6405993,1.2562509,0.7432299,1.0505942,2020-04-09 16:20:00
medical,5,2020-04-07 08:30:00,8.404415,7.999598, 3.659511,14.120628, 3.986954,12.330704, 5.03918,11.55668, 7.157292,10.512923,2020-04-07 08:30:00
medical,5,2020-04-06 18:20:00,1.610925,1.118962,0.5092726,3.2317138,0.4741335,2.7149067,0.5973061,2.2461765,0.9092677,1.6843322,2020-04-06 18:20:00
medical,5,2020-04-06 14:25:00,6.117069,5.83937,4.773340,7.499493,5.103570,7.276378,5.178894,6.836676,5.327370,6.173783,2020-04-06 14:25:00
medical,5,2020-04-08 02:30:00,6.301351,5.230366, 3.201896,10.354488,3.201896,8.888597,3.804542,8.410655,3.947513,6.419091,2020-04-08 02:30:00
medical,5,2020-04-06 14:35:00,5.85799,5.794232,4.624772,6.895502,4.784729,6.638600,5.141541,6.515068,5.392673,6.051800,2020-04-06 14:35:00
medical,5,2020-04-06 18:25:00,0.9597091,0.7713049,0.151328,2.157658,0.2379524,1.8659072,0.2379524,1.3990909,0.5276415,1.1132076,2020-04-06 18:25:00
medical,5,2020-04-07 08:40:00,4.590512,3.516028,1.242339,7.310335,2.294513,7.310335,2.376503,6.376741,2.636615,4.786983,2020-04-07 08:40:00
medical,5,2020-04-08 22:15:00,6.15461,6.336204, 3.028227,10.257506,3.228320,9.000597,3.319137,8.026453,4.716355,7.080786,2020-04-08 22:15:00
medical,5,2020-04-10 03:15:00,3.611291,3.253881,1.178598,6.442614,1.288932,5.675166,1.873325,5.138340,2.445449,4.055954,2020-04-10 03:15:00
medical,5,2020-04-08 12:05:00,0.8969305,0.8112783,0.4895919,1.3505808,0.4992144,1.2344866,0.5615566,1.1425430,0.7434977,1.0413904,2020-04-08 12:05:00
medical,5,2020-04-06 14:40:00,4.806993,5.001822,3.206375,6.714147,3.251974,6.223711,3.796271,6.186538,4.370008,5.468381,2020-04-06 14:40:00
medical,5,2020-04-06 18:30:00,0.9880654,0.50651,0.1699891,2.2467639,0.1699891,1.7556457,0.279346,1.459213,0.3645639,0.9645520,2020-04-06 18:30:00
medical,5,2020-04-06 14:50:00,3.973789,4.009154,2.474686,5.411837,2.615276,5.012792,3.013593,4.833406,3.546447,4.482123,2020-04-06 14:50:00
medical,5,2020-04-07 08:50:00,4.870631,5.018627,1.407258,7.802769,2.141820,7.509032,2.292266,6.673214,3.899805,6.257037,2020-04-07 08:50:00
medical,5,2020-04-06 18:35:00,0.8665139,0.4733196,0.06071244,2.66974164,0.06071244,1.61752975,0.1827921,1.3210332,0.2352994,0.7435971,2020-04-06 18:35:00
medical,5,2020-04-08 02:55:00,9.198046,9.268006, 5.481605,14.871563, 5.127852,13.109290, 5.481605,11.746598, 7.640142,11.214286,2020-04-08 02:55:00
medical,5,2020-04-06 19:10:00,0.3141056,0.04978694,0.003180276,1.211615650,0.003180276,0.849636730,0.003180276,0.486482605,0.0117426,0.1871844,2020-04-06 19:10:00
medical,5,2020-04-06 14:55:00,3.485411,3.269604,2.256133,4.637559,2.340782,4.399561,2.668875,4.255894,2.958142,3.800746,2020-04-06 14:55:00
medical,5,2020-04-07 08:55:00,8.729603,7.641676, 4.697261,13.536152, 4.697261,12.110695, 5.311198,11.066138, 6.955087,10.243347,2020-04-07 08:55:00
medical,5,2020-04-06 15:00:00,1.961542,1.855512,0.8139512,3.3308725,0.6895776,2.8716236,1.127236,2.807237,1.588381,2.502431,2020-04-06 15:00:00
medical,5,2020-04-06 19:15:00,6.69446,5.141219, 3.267094,10.414853,3.94610,9.86404,4.248119,9.018534,4.850610,7.356655,2020-04-06 19:15:00
medical,5,2020-04-09 16:25:00,1.089757,0.8946671,0.6113629,1.7818468,0.6884548,1.6522099,0.6884548,1.4505868,0.743121,1.111499,2020-04-09 16:25:00
medical,5,2020-04-06 15:05:00,1.24253,1.174592,0.1813601,2.3350458,0.2024609,1.9915302,0.5288555,1.9528133,0.8698306,1.5755539,2020-04-06 15:05:00
medical,5,2020-04-08 22:45:00,8.005721,7.178886, 3.495094,12.922503, 4.282873,12.285785, 3.735936,10.031475,5.279928,8.199178,2020-04-08 22:45:00
medical,5,2020-04-08 03:10:00,6.831134,5.857272, 3.36353,11.50986,3.011508,9.993658,3.363530,8.650951,5.220533,7.760798,2020-04-08 03:10:00
medical,5,2020-04-08 12:10:00,1.220845,1.078709,0.5854526,1.8017459,0.7262511,1.7062202,0.7872448,1.5550686,0.9439622,1.3643551,2020-04-08 12:10:00
medical,5,2020-04-06 19:20:00,2.27597,2.042266,1.133719,3.609172,1.211253,3.367982,1.160636,2.863362,1.626522,2.375731,2020-04-06 19:20:00
medical,5,2020-04-07 09:10:00,3.831628,3.391968,1.251547,6.670770,1.604499,5.763794,2.101670,5.133864,2.761003,4.243787,2020-04-07 09:10:00
medical,5,2020-04-06 15:15:00,1.944356,1.67958,0.9369644,3.1890583,1.080895,2.890866,1.182243,2.593510,1.170585,1.900987,2020-04-06 15:15:00
medical,5,2020-04-06 19:35:00,0.5446032,0.1656939,0.05871713,1.59033667,0.05871713,1.13358371,0.05871713,0.77776628,0.1072403,0.4580076,2020-04-06 19:35:00
medical,5,2020-04-06 15:20:00,1.39372,1.163474,0.4331583,2.3008031,0.6343365,2.2109842,0.6480914,1.9003177,0.8496074,1.5107695,2020-04-06 15:20:00
medical,5,2020-04-10 03:25:00,3.295082,3.287428,1.538496,5.751014,1.538496,5.015252,1.621138,4.381076,2.311565,3.836943,2020-04-10 03:25:00
medical,5,2020-04-06 15:30:00,1.339135,0.9456628,0.5539436,2.3687610,0.6071742,2.2498739,0.6071742,1.8961983,0.656382,1.341021,2020-04-06 15:30:00
medical,5,2020-04-07 09:30:00,2.62241,1.790572,0.6702543,5.3818202,0.9639756,4.6391900,0.9639756,3.7875054,1.306651,2.666676,2020-04-07 09:30:00
medical,5,2020-04-06 19:40:00,3.706145,3.478469,1.606732,6.608555,1.606732,5.777266,2.075914,4.878984,2.094789,3.768500,2020-04-06 19:40:00
medical,5,2020-04-08 03:50:00,5.241659,4.481839,2.278429,9.298044,2.278429,8.041983,2.816310,7.358687,3.370716,5.716272,2020-04-08 03:50:00
medical,5,2020-04-06 15:35:00,2.15884,2.242292,0.9833924,3.5520338,1.198936,3.334657,1.198936,2.859384,1.685155,2.569610,2020-04-06 15:35:00
medical,5,2020-04-06 20:00:00,2.552383,1.736817,0.3879491,5.3766415,0.3946169,4.5496215,0.3879491,3.4934968,1.123905,2.533163,2020-04-06 20:00:00
medical,5,2020-04-06 15:40:00,2.05827,1.661695,0.8532804,3.6425977,0.7438362,3.0538208,1.140844,2.937981,1.251603,2.212150,2020-04-06 15:40:00
medical,5,2020-04-08 12:15:00,1.617446,1.437536,1.144699,2.243980,1.159554,2.082640,1.237472,1.944953,1.241758,1.628642,2020-04-08 12:15:00
medical,5,2020-04-07 10:05:00,9.369588,10.11681, 4.898036,15.862519, 5.116232,14.285673, 5.116232,11.940440, 7.693113,11.586087,2020-04-07 10:05:00
medical,5,2020-04-08 23:20:00,3.550468,2.773256,0.8741811,6.8817464,1.278730,6.019744,1.506504,4.816259,2.410029,4.153551,2020-04-08 23:20:00
medical,5,2020-04-06 20:05:00,1.858926,1.171147,0.3489514,4.1255962,0.3489514,3.1197330,0.4675731,2.5576961,0.7192498,1.7930047,2020-04-06 20:05:00
medical,5,2020-04-09 16:30:00,0.9407017,0.8215292,0.3083993,1.5123153,0.4815626,1.4978272,0.4815626,1.2783366,0.6646748,1.0566970,2020-04-09 16:30:00
medical,5,2020-04-06 15:50:00,1.909755,1.56197,0.849005,3.471092,0.849005,3.136191,0.9373561,2.7353305,1.113546,2.042244,2020-04-06 15:50:00
medical,5,2020-04-06 20:10:00,6.06992,5.678541,3.501149,9.976957,3.501149,8.613838,3.792290,7.540422,4.370178,6.213320,2020-04-06 20:10:00
medical,5,2020-04-08 04:05:00,8.474641,8.443532, 4.008921,12.955193, 4.008921,11.115610, 5.44231,11.10540,6.131178,9.206825,2020-04-08 04:05:00
medical,5,2020-04-06 16:00:00,2.230427,2.194779,1.654745,2.878699,1.654745,2.703068,1.795735,2.633256,1.925387,2.356000,2020-04-06 16:00:00
medical,5,2020-04-07 10:30:00,9.610203,8.585544, 4.645975,15.022089, 4.858717,14.047661, 5.902111,13.095927, 7.200692,10.809230,2020-04-07 10:30:00
medical,5,2020-04-06 20:25:00,3.45317,2.321833,1.063161,6.663829,1.063161,5.918032,1.171338,4.888107,2.106540,4.029814,2020-04-06 20:25:00
medical,5,2020-04-06 16:05:00,1.464663,1.505567,0.8439829,2.0603816,0.8439829,1.8154730,1.086378,1.745796,1.240172,1.566395,2020-04-06 16:05:00
medical,5,2020-04-06 16:10:00,0.945666,0.7297962,0.3849222,1.5828482,0.4339683,1.3956172,0.5781461,1.3521958,0.6242243,1.0451151,2020-04-06 16:10:00
medical,5,2020-04-06 20:30:00,8.210645,6.843027, 4.270909,13.436059, 4.498436,12.210576, 5.184344,11.061807,5.79934,8.82503,2020-04-06 20:30:00
medical,5,2020-04-07 10:50:00,6.621989,5.330296, 3.022435,11.615630, 3.229286,10.249912,3.190754,8.512610,3.404644,6.370023,2020-04-07 10:50:00
medical,5,2020-04-08 12:20:00,1.143329,1.075069,0.7598629,1.5239297,0.9085293,1.5239297,0.9085293,1.3588711,0.9307473,1.1676773,2020-04-08 12:20:00
medical,5,2020-04-06 16:15:00,0.6419993,0.5237192,0.2611301,1.0293749,0.3481185,1.0129333,0.3809796,0.8929603,0.4462992,0.7125126,2020-04-06 16:15:00
medical,5,2020-04-10 03:45:00,6.276929,6.000128,3.415014,9.098082,4.068968,8.819410,4.434558,8.002170,4.884291,6.701830,2020-04-10 03:45:00
medical,5,2020-04-08 04:10:00,6.547461,6.875236, 2.604071,10.623594,2.845846,9.280986,3.668342,8.430152,4.679076,7.189434,2020-04-08 04:10:00
medical,5,2020-04-06 20:40:00,7.479011,7.210617, 3.058688,12.444196, 2.925124,11.036424, 3.803588,10.053873,5.083086,8.226585,2020-04-06 20:40:00
medical,5,2020-04-06 16:20:00,0.6123007,0.5082716,0.2426847,1.1521377,0.2516982,0.9025442,0.2902042,0.8233038,0.3885004,0.6800733,2020-04-06 16:20:00
medical,5,2020-04-09,6.937897,6.551401, 2.760165,12.598179, 2.40011,10.44454,3.628699,9.712300,4.971704,7.898761,2020-04-09
medical,5,2020-04-07 11:10:00,7.417544,7.271337, 2.979561,12.623999, 3.04846,11.27779, 3.748335,10.306171,4.82339,8.37002,2020-04-07 11:10:00
medical,5,2020-04-06 16:25:00,0.4678976,0.3522778,0.09727047,0.94882280,0.1211350,0.7796504,0.1463768,0.6884368,0.1521277,0.4426703,2020-04-06 16:25:00
medical,5,2020-04-06 20:45:00,1.339814,1.231265,0.4251147,2.5917723,0.5077417,2.3248715,0.5723798,1.8901445,0.6776818,1.3743939,2020-04-06 20:45:00
medical,5,2020-04-09 16:35:00,0.9870964,0.8364615,0.5809121,1.5580626,0.6050575,1.4550037,0.665643,1.320083,0.735005,1.028147,2020-04-09 16:35:00
medical,5,2020-04-06 16:30:00,0.4266849,0.3513994,0.07016243,0.78010768,0.1818816,0.7694435,0.1948980,0.6054468,0.2225976,0.4426070,2020-04-06 16:30:00
medical,5,2020-04-06 21:05:00,6.268434,6.430123,3.022140,9.299818,3.473734,8.640414,3.787431,7.968280,5.10427,6.98801,2020-04-06 21:05:00
medical,5,2020-04-08 04:15:00,5.2047,4.29055,2.482408,9.035193,2.267071,7.949260,2.834230,7.178002,3.734662,5.892393,2020-04-08 04:15:00
medical,5,2020-04-06 16:35:00,0.253748,0.1872299,0.05193606,0.50171466,0.09814064,0.45612235,0.1087101,0.3806175,0.1572976,0.2830215,2020-04-06 16:35:00
medical,5,2020-04-08 12:25:00,1.185016,1.258939,0.642189,1.654626,0.7606337,1.6546263,0.8473458,1.5882961,0.9953751,1.3807646,2020-04-08 12:25:00
medical,5,2020-04-07 12:20:00,1.960768,1.372466,0.3031314,4.5520082,0.1521963,3.8457445,0.3509785,3.1009731,0.3779325,1.7229671,2020-04-07 12:20:00
medical,5,2020-04-06 21:10:00,4.270275,3.762109,2.085599,6.939108,2.161221,6.396123,2.417048,5.578646,2.902059,4.396314,2020-04-06 21:10:00
medical,5,2020-04-06 16:40:00,0.2342576,0.1878527,0.03817323,0.48557707,0.04289866,0.39127918,0.05365248,0.33197113,0.08184512,0.23295735,2020-04-06 16:40:00
medical,5,2020-04-06 21:20:00,2.757179,2.651168,0.9451987,4.5008752,1.117031,4.233599,1.312898,3.783220,2.003849,3.270362,2020-04-06 21:20:00
medical,5,2020-04-09 00:20:00,9.0496,8.779238, 3.408411,14.007688, 3.517819,12.380008, 5.789019,12.380008, 6.799171,10.021370,2020-04-09 00:20:00
medical,5,2020-04-07 12:30:00,1.266005,0.8106653,0.168376,2.868668,0.2328749,2.4476412,0.2894456,1.8823320,0.4741276,1.2177566,2020-04-07 12:30:00
medical,5,2020-04-08 04:20:00,5.336906,4.519638,2.590759,8.238161,2.810306,7.682381,3.372663,7.193546,3.772157,5.647904,2020-04-08 04:20:00
medical,5,2020-04-10 03:50:00,4.484354,4.088798,2.603381,7.336657,2.425844,6.223648,2.696971,5.763303,3.471558,4.944461,2020-04-10 03:50:00
medical,5,2020-04-06 21:25:00,1.598377,0.991699,0.2852886,3.0973992,0.4307408,2.7621413,0.6835604,2.5511278,0.6835604,1.5477063,2020-04-06 21:25:00
medical,5,2020-04-08 12:30:00,1.321385,1.194942,0.7862289,1.8493321,0.9029347,1.7929241,0.9029347,1.6239833,1.025410,1.392881,2020-04-08 12:30:00
medical,5,2020-04-07 12:50:00,8.316059,7.16382, 3.658455,13.585696, 4.821951,13.416503, 4.613296,11.404631,5.471017,8.903079,2020-04-07 12:50:00
medical,5,2020-04-06 22:05:00,9.231372,8.264039, 4.192535,14.721684, 4.596959,13.196867, 5.321341,11.772717,5.732209,9.112186,2020-04-06 22:05:00
medical,5,2020-04-09 16:40:00,0.9956038,0.95315,0.5048303,1.5645693,0.4771273,1.3588490,0.6786199,1.3588490,0.7516824,1.1114704,2020-04-09 16:40:00
medical,5,2020-04-08 04:25:00,7.87307,8.051139, 4.187397,11.199154, 4.826752,10.867737,5.117717,9.700892,6.842533,9.057839,2020-04-08 04:25:00
medical,5,2020-04-06 22:20:00,1.134477,0.3783369,0.1083012,2.9542001,0.1083012,2.2574252,0.1961241,1.8006604,0.2174389,0.9007350,2020-04-06 22:20:00
medical,5,2020-04-07 13:20:00,5.360044,4.897722,1.588489,9.035852,1.712542,8.002475,2.782181,7.687428,3.695734,6.174723,2020-04-07 13:20:00
medical,5,2020-04-06 22:35:00,5.760374,5.197361, 1.789356,10.056287,2.370252,9.087144,2.949943,8.171665,3.896277,6.294171,2020-04-06 22:35:00
