cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%
shake_intensity,3,2020-04-07 07:15:00,0.5653333,0.4682911,0.29999703,1.03781865,0.2999970,0.8864927,0.3047212,0.7260479,0.3450382,0.5573137,0.21735397,0.29951852,0.31806995,0.33729695,0.35455354,0.37092046,0.38290162,0.39681708,0.40229333,0.41090292,0.42242401,0.42603998,0.43539119,0.45071687,0.46321676,0.47588413,0.48537516,0.49713110,0.50586013,0.51563459,0.52612889,0.53523290,0.54119566,0.55073556,0.56712613,0.58601049,0.60834780,0.61721032,0.63598614,0.65435902,0.67723712,0.68547922,0.69922202,0.71789608,0.75682413,0.77633942,0.86100254,0.88200489,0.97124608,1.03739618,1.46272042
shake_intensity,3,2020-04-07 07:20:00,0.5628982,0.4395770,0.22939314,0.98959105,0.2985009,0.8982795,0.3152340,0.7334743,0.3468765,0.5624735,0.22939314,0.27863072,0.32597802,0.34198274,0.34862448,0.36757058,0.37844318,0.38949454,0.40235290,0.41092357,0.41815838,0.43161676,0.43556013,0.44188197,0.44839886,0.46600472,0.47679493,0.48121677,0.50287857,0.51147583,0.52791901,0.54383218,0.54623402,0.55840398,0.56730554,0.58750055,0.60986160,0.63001776,0.64563176,0.65239030,0.65840377,0.67417446,0.69791892,0.71950357,0.74296545,0.77494065,0.82046550,0.88210701,0.98273933,1.05684269,1.42209647
shake_intensity,3,2020-04-07 07:25:00,0.5615380,0.4421956,0.24142666,0.98444541,0.2253499,0.8318293,0.3115166,0.7376238,0.3594798,0.5753598,0.22534992,0.27188826,0.31163934,0.33293882,0.35631392,0.36856517,0.38196010,0.38964652,0.40221779,0.41035437,0.41870130,0.42731094,0.43242042,0.44652386,0.45085268,0.45674348,0.47383730,0.49228388,0.50919636,0.51615324,0.52334373,0.53433869,0.54842740,0.55792224,0.57171285,0.59162214,0.62256608,0.63196354,0.64726318,0.65575336,0.66815173,0.67553111,0.68889000,0.72243094,0.73886050,0.79013598,0.82349078,0.92751449,0.96963417,1.04148631,1.18854971
shake_intensity,3,2020-04-07 07:30:00,0.5603188,0.4480432,0.27823861,1.01881917,0.2368502,0.8123843,0.3448293,0.7663226,0.3639494,0.5760230,0.21538210,0.27795633,0.31008562,0.32877343,0.35006069,0.37083280,0.38542061,0.39062117,0.39383203,0.40546205,0.41355682,0.42306503,0.42976281,0.44375083,0.45639318,0.47148507,0.48035479,0.48863896,0.49760268,0.50202886,0.51753744,0.53541093,0.54500043,0.55827597,0.56598075,0.58515676,0.62530079,0.63022860,0.65064723,0.66607534,0.68157495,0.69486686,0.71662069,0.72259203,0.74293911,0.76092931,0.79328714,0.92007695,0.98837985,1.01599197,1.12008092
shake_intensity,3,2020-04-07 07:35:00,0.5580327,0.4461690,0.23927301,0.95954614,0.2392730,0.8486076,0.3110521,0.7560451,0.3607183,0.5824009,0.20454958,0.26158546,0.31059776,0.32693290,0.33831099,0.36396759,0.37502373,0.38333033,0.39155643,0.39880685,0.41529819,0.42101587,0.42744008,0.44273603,0.45138081,0.46635049,0.47429548,0.48128670,0.49534348,0.51043703,0.52344147,0.52895525,0.54472490,0.55242238,0.56663980,0.59140269,0.61132103,0.62046120,0.64228700,0.65916696,0.67572830,0.69441564,0.71699955,0.74380237,0.75200557,0.78574773,0.83189858,0.90283194,0.94179438,0.99971585,1.21613290
shake_intensity,3,2020-04-07 07:40:00,0.5574711,0.4633933,0.25369511,0.94414667,0.2896334,0.8962483,0.3091174,0.7542950,0.3091174,0.5401584,0.20968345,0.28904290,0.31146338,0.31873213,0.33762350,0.35307798,0.36323602,0.37633675,0.38645337,0.39590926,0.40821105,0.42612128,0.43747622,0.45022579,0.45927167,0.47299275,0.47909635,0.48974674,0.49456466,0.50233675,0.51642703,0.53268930,0.55108117,0.56204544,0.57614232,0.60290819,0.61097779,0.61808874,0.63814792,0.65318528,0.67044857,0.67971298,0.71112632,0.73683780,0.75815321,0.78420404,0.85712410,0.89346087,0.92648035,0.98118972,1.21445902
shake_intensity,3,2020-04-07 07:45:00,0.5514680,0.4696543,0.24380925,0.96222460,0.2193718,0.8021153,0.2853111,0.7085977,0.3386959,0.5600436,0.21937181,0.27554740,0.31367632,0.32503997,0.34062572,0.35700134,0.36621206,0.36948203,0.37646448,0.39976888,0.40933305,0.42599142,0.43656269,0.45172083,0.46218712,0.46857422,0.47357103,0.48251445,0.49239928,0.50963402,0.52384972,0.53421540,0.54273596,0.55366598,0.56584819,0.58464518,0.59653169,0.61341685,0.63659444,0.64697805,0.66095430,0.67273519,0.69141369,0.70664538,0.73819759,0.77649533,0.80192215,0.86307243,0.90620552,1.00153944,1.16052095
shake_intensity,3,2020-04-07 07:50:00,0.5488334,0.4983716,0.27868615,0.96512685,0.2601741,0.8239065,0.3018475,0.7440940,0.3601646,0.5868218,0.21333660,0.27953985,0.29863760,0.32259291,0.33646237,0.34582781,0.35873178,0.36667310,0.37772841,0.39644356,0.40912782,0.41895596,0.42723951,0.43937223,0.45272824,0.47030009,0.47765856,0.49556655,0.50218607,0.51409589,0.52730282,0.53350243,0.54417527,0.55119661,0.56654784,0.57586204,0.58588173,0.61235823,0.63201219,0.65022232,0.66437884,0.67867128,0.69503436,0.73214866,0.74192938,0.77383720,0.79958181,0.84564343,0.90831946,0.96561150,1.06549580
shake_intensity,3,2020-04-07 07:55:00,0.5490997,0.4909186,0.24802341,0.92350793,0.2818944,0.8668101,0.2609762,0.7059923,0.3463292,0.5765501,0.21356605,0.28185355,0.29427880,0.31649674,0.33635120,0.34611918,0.35578318,0.36153475,0.38227177,0.39552310,0.40692996,0.41855524,0.43547360,0.44730590,0.45808562,0.46585416,0.48337481,0.48857263,0.49617562,0.50891233,0.52132951,0.53558159,0.54695361,0.56056530,0.56817356,0.57572744,0.58617588,0.61205868,0.62589127,0.64240612,0.65924432,0.67357095,0.69150529,0.72728202,0.74038595,0.77563819,0.81640192,0.86602960,0.89861804,0.98259818,1.11755904
shake_intensity,3,2020-04-07 08:00:00,0.5483622,0.4540479,0.26165258,0.94952410,0.2820619,0.8805809,0.2982050,0.7243550,0.3652320,0.5878635,0.23426272,0.28161990,0.30973776,0.32399697,0.33497527,0.35175069,0.36447066,0.37455055,0.37991382,0.39777146,0.41316632,0.41871859,0.42724798,0.44718838,0.45077721,0.46205155,0.46954468,0.48156596,0.48885028,0.50319733,0.51342737,0.53149346,0.54941078,0.55865702,0.56973111,0.57572130,0.58567707,0.60547761,0.61612272,0.62594789,0.66549540,0.67565669,0.68567009,0.70637154,0.73717926,0.76854717,0.82026176,0.87110621,0.91678144,0.97793634,1.10748659
shake_intensity,3,2020-04-07 08:05:00,0.5452188,0.4905865,0.24887189,0.90685376,0.3034077,0.8451988,0.2836257,0.6982355,0.3663284,0.5918149,0.21970711,0.28342274,0.30905619,0.31523630,0.33262389,0.34276764,0.35697597,0.36763936,0.37638129,0.38664930,0.41053195,0.42216315,0.43727419,0.44547184,0.45563564,0.46709241,0.47309944,0.48293037,0.49496569,0.50425764,0.52764352,0.53958589,0.54587404,0.55484792,0.56366281,0.57292058,0.58345014,0.60191882,0.62243917,0.63774828,0.64982251,0.66055039,0.68321101,0.69786245,0.73518126,0.78187421,0.79966048,0.82301149,0.87938908,0.97512132,1.12665165
shake_intensity,3,2020-04-07 08:10:00,0.5472645,0.4923442,0.22230598,0.90930002,0.2916517,0.8477270,0.2936986,0.7026521,0.3768704,0.5999061,0.22230598,0.28416011,0.30053461,0.32594216,0.33996972,0.35197087,0.36806760,0.37344394,0.38432291,0.39520219,0.40493410,0.41309816,0.43318486,0.44100540,0.45964588,0.46608251,0.48100117,0.48678595,0.50503974,0.51584441,0.51991935,0.52647596,0.54099725,0.55777723,0.56873131,0.57824767,0.59221989,0.59867029,0.61948343,0.64825325,0.65888037,0.67755147,0.69031226,0.70079947,0.71504558,0.75707719,0.79305083,0.83675234,0.89178729,1.02485547,1.13054075
shake_intensity,3,2020-04-07 08:15:00,0.5454100,0.5187500,0.24805527,0.91944611,0.2480553,0.7857854,0.2956242,0.7135740,0.3523754,0.5646691,0.22728733,0.26793563,0.30689306,0.31544508,0.33716562,0.35320566,0.36496592,0.37618174,0.38188023,0.38843138,0.40505701,0.41279725,0.43729491,0.44900281,0.46264341,0.47094567,0.48536364,0.49522806,0.50701982,0.51390279,0.52733866,0.53119787,0.54294276,0.55287263,0.56270822,0.57011665,0.58808275,0.60204454,0.61718325,0.63359381,0.64038089,0.66823706,0.68399383,0.69863272,0.72513472,0.73699116,0.77369352,0.80951229,0.90337499,1.02814313,1.17260578
shake_intensity,3,2020-04-07 08:20:00,0.5410780,0.4875444,0.26560767,0.98743930,0.2656077,0.7850410,0.3169433,0.7326004,0.3616357,0.5857923,0.21083121,0.27001925,0.29029764,0.31642174,0.32944304,0.34150357,0.36250399,0.36729392,0.37583564,0.38523865,0.40577044,0.41578028,0.43064982,0.43906964,0.45065032,0.46561867,0.48142683,0.48954855,0.49787005,0.50115742,0.51536383,0.52366277,0.53520059,0.55451526,0.57483615,0.58171864,0.58825198,0.59858702,0.61387839,0.63231933,0.64999212,0.66924725,0.68443659,0.70158030,0.71450804,0.73155182,0.76125654,0.78779049,0.94615532,0.98861874,1.11645754
shake_intensity,3,2020-04-07 08:25:00,0.5412517,0.4242239,0.24693130,0.94373353,0.2469313,0.8045763,0.2469313,0.6780793,0.3453759,0.5637752,0.19999135,0.25822918,0.29133841,0.31788904,0.34481258,0.35011511,0.35897106,0.36897994,0.37704113,0.38792819,0.39097806,0.41127230,0.42554992,0.43300518,0.44205355,0.44840047,0.46483098,0.48489641,0.50015540,0.50908739,0.52049428,0.52499734,0.54131879,0.55005441,0.56226975,0.58184217,0.58899645,0.59548460,0.61183691,0.62872940,0.64898970,0.65429012,0.66916040,0.70371323,0.72373443,0.74757442,0.78648373,0.81913990,0.91024412,1.00106316,1.17980990
shake_intensity,3,2020-04-07 08:30:00,0.5411414,0.5219240,0.26214774,0.95078502,0.2396390,0.7829259,0.2621477,0.6938530,0.3583704,0.5831725,0.19391341,0.27245332,0.28563497,0.31958037,0.32719561,0.34605682,0.35791752,0.36764256,0.37380298,0.38031375,0.39236359,0.40126814,0.42824256,0.44080061,0.44842615,0.46474770,0.47315748,0.48314760,0.49836545,0.50826046,0.51617393,0.53001440,0.54130152,0.55198428,0.57003655,0.57456097,0.58295978,0.59388622,0.60586366,0.61843507,0.63348768,0.66340459,0.68100347,0.72028547,0.73457048,0.74950819,0.77872277,0.82832419,0.92566515,0.98672981,1.14274282
shake_intensity,3,2020-04-07 08:35:00,0.5387795,0.5320094,0.24608003,0.96599169,0.2615627,0.8137466,0.3076527,0.7326537,0.3835824,0.6076883,0.20574362,0.26425958,0.28405983,0.31900836,0.33338974,0.34138210,0.34790398,0.36244759,0.37451468,0.38638598,0.39401085,0.40598976,0.43180172,0.43788847,0.44642859,0.45716191,0.46586751,0.48172009,0.49560299,0.50551878,0.51784201,0.53892588,0.54320480,0.54732728,0.56178591,0.57053205,0.57811550,0.59617121,0.60068451,0.61672734,0.63159022,0.64488985,0.67604249,0.70479392,0.72944575,0.75870597,0.78247481,0.81439600,0.94601328,0.99803510,1.12639860
shake_intensity,3,2020-04-07 08:40:00,0.5398145,0.4961460,0.22850798,0.94365652,0.2285080,0.7561813,0.3300810,0.7435969,0.3300810,0.5390324,0.22850798,0.26881096,0.28629652,0.32868201,0.33511512,0.34118880,0.35096263,0.36148905,0.37665590,0.38756729,0.40524904,0.41987709,0.43100694,0.43534712,0.45043289,0.46020938,0.47178410,0.49012262,0.49725031,0.50287228,0.51419806,0.52589689,0.53053072,0.53827217,0.55054499,0.56160827,0.57590990,0.59664730,0.61339613,0.62581687,0.63687028,0.66322853,0.67701996,0.71437442,0.72540543,0.73952020,0.75594953,0.80999764,0.88931908,1.02546679,1.14236704
shake_intensity,3,2020-04-07 08:45:00,0.5397970,0.4688058,0.22027795,0.90863184,0.2608811,0.7918905,0.3128886,0.7352292,0.3388152,0.5496804,0.22027795,0.26156374,0.29675766,0.31464644,0.33954715,0.34747257,0.35372590,0.36998791,0.38160678,0.39336924,0.40813526,0.41943293,0.42962132,0.44268211,0.44825715,0.45962945,0.46479960,0.47353790,0.48745776,0.49825520,0.51013888,0.51819680,0.52609439,0.54561097,0.55048269,0.55840366,0.58602739,0.59660854,0.60342835,0.61909791,0.63421745,0.66559336,0.69442819,0.70674579,0.72728407,0.73914624,0.78245318,0.79214045,0.89270527,1.00855184,1.22857573
shake_intensity,3,2020-04-07 08:50:00,0.5366801,0.4624646,0.19902593,0.88941687,0.2864991,0.8150571,0.2904494,0.7208873,0.3245173,0.5395128,0.19902593,0.26388333,0.29218364,0.31005235,0.32521270,0.33774237,0.36307300,0.37071168,0.37642679,0.40238843,0.41532789,0.42462240,0.43261431,0.43795040,0.44332423,0.45859726,0.46632438,0.47526028,0.48319103,0.49339816,0.49875903,0.52018937,0.52828200,0.53493427,0.53990005,0.57083679,0.57873037,0.58904975,0.61144473,0.63117035,0.64801944,0.66611690,0.69164780,0.71097992,0.72280061,0.74954492,0.77503680,0.79956907,0.88119597,0.95428349,1.20654122
shake_intensity,3,2020-04-07 08:55:00,0.5344786,0.4655657,0.25328324,0.96178262,0.2653483,0.7916322,0.2942173,0.7190821,0.3382562,0.5468943,0.20573341,0.26508203,0.29038029,0.31083209,0.33306995,0.33967586,0.35295960,0.35651774,0.37651232,0.39750369,0.40624723,0.41635991,0.43139308,0.43694409,0.44104406,0.44773718,0.46448991,0.47827936,0.48488679,0.49397198,0.50024666,0.50769971,0.51826481,0.52798946,0.54165465,0.55227065,0.56750046,0.59152239,0.61288490,0.63863170,0.65082120,0.66066141,0.67139941,0.70581649,0.71729262,0.73631973,0.76028354,0.78759460,0.84916409,1.00594538,1.33257599
shake_intensity,3,2020-04-07 09:00:00,0.5319914,0.4581303,0.21431248,0.87171056,0.2582804,0.7989729,0.2582804,0.6841161,0.3532364,0.5585529,0.21431248,0.27081697,0.27823047,0.30891324,0.32545603,0.33110456,0.35560734,0.36810843,0.37757883,0.38955988,0.39416037,0.40271318,0.41253146,0.42273379,0.43962411,0.45636329,0.46522811,0.47285976,0.48244479,0.49101761,0.50196616,0.51058031,0.52554859,0.53463604,0.54399718,0.55236804,0.56442938,0.59157235,0.61382291,0.62311451,0.64545140,0.65742331,0.67436157,0.70416230,0.72830553,0.74615712,0.77323706,0.80378645,0.84972697,0.98083007,1.17034755
shake_intensity,3,2020-04-07 09:05:00,0.5309210,0.4495346,0.21569085,0.86997045,0.2553177,0.8140661,0.3017788,0.7199256,0.3121546,0.5308001,0.21569085,0.26041898,0.28440661,0.31249325,0.32420252,0.33506058,0.34664527,0.35706106,0.36860948,0.37410290,0.38877535,0.40736231,0.41881025,0.42663946,0.43648380,0.44748730,0.45614335,0.46441360,0.47414931,0.48817175,0.50331282,0.51612583,0.52003719,0.53105949,0.54582677,0.55603694,0.57866517,0.58995828,0.61459160,0.62751736,0.63845366,0.65871923,0.67342476,0.69738352,0.71484770,0.73951795,0.76738231,0.83070448,0.86356486,0.99652798,1.17194091
shake_intensity,3,2020-04-07 09:10:00,0.5340307,0.4565210,0.21813774,0.88400080,0.2567055,0.8133586,0.2652764,0.6899303,0.3022242,0.5253282,0.21813774,0.26506212,0.29472091,0.31003485,0.32159912,0.33513409,0.34530091,0.35898272,0.37060606,0.38017976,0.39083187,0.40671967,0.42520240,0.43866812,0.44649357,0.45040587,0.45425086,0.47096464,0.47819715,0.48894693,0.50763635,0.51790827,0.52107429,0.53842363,0.54990070,0.57454598,0.58100303,0.58827047,0.61546529,0.64208131,0.65564838,0.66145657,0.66796898,0.68885326,0.71901814,0.74700550,0.78713754,0.81443048,0.88244689,0.98888014,1.27355043
shake_intensity,3,2020-04-07 09:15:00,0.5290063,0.4676147,0.23029801,0.88201280,0.2483945,0.7894132,0.3017768,0.7065191,0.3017768,0.5243339,0.21482266,0.26210074,0.29149601,0.30282585,0.31677048,0.32501621,0.33937985,0.35467943,0.36518064,0.37501828,0.38375687,0.40693303,0.41568698,0.42442206,0.43903497,0.45033648,0.46452686,0.47648782,0.48158669,0.49424718,0.49871111,0.50434178,0.51672892,0.53323502,0.54613739,0.56003165,0.57093251,0.60259605,0.61786210,0.63527918,0.65523182,0.66408012,0.67960277,0.68815420,0.70223643,0.71226791,0.75212035,0.80031084,0.85828632,0.95672324,1.19046085
shake_intensity,3,2020-04-07 09:20:00,0.5300240,0.4425966,0.24645241,0.92673153,0.2464524,0.7892036,0.2973230,0.7096497,0.3018972,0.5341911,0.20916252,0.26598191,0.28280142,0.30331013,0.31181000,0.32256091,0.34068244,0.35493122,0.36305050,0.37594499,0.39385451,0.40631936,0.41158105,0.42672073,0.43511052,0.44262790,0.45236107,0.46017358,0.48011017,0.49610250,0.50049188,0.50607827,0.51669597,0.53566414,0.54764290,0.57184469,0.58709424,0.59285007,0.60639962,0.62818264,0.64298951,0.66045248,0.67683050,0.68944311,0.70037327,0.73048826,0.76718961,0.81534071,0.88342312,0.97774164,1.23672270
shake_intensity,3,2020-04-07 09:25:00,0.5337528,0.4465328,0.23774342,0.93253867,0.2377434,0.7877199,0.2985377,0.7058123,0.2985377,0.5329326,0.21193954,0.26154844,0.29671578,0.30245733,0.31574698,0.32714390,0.34122837,0.35884326,0.37117030,0.37600503,0.39175056,0.40513408,0.41826823,0.42629433,0.44046789,0.45503078,0.46091538,0.46996321,0.47386102,0.48390118,0.49571584,0.51831343,0.53173841,0.54229993,0.56458560,0.57487786,0.58774291,0.59398096,0.61725422,0.62514960,0.64188203,0.65005694,0.68235212,0.69580075,0.70501390,0.73227158,0.76197082,0.83771391,0.88361585,1.00193605,1.25818879
shake_intensity,3,2020-04-07 09:30:00,0.5356025,0.4631544,0.22064153,0.90091143,0.2304954,0.8234880,0.2900825,0.7134182,0.3588147,0.5857207,0.22064153,0.26596295,0.28980287,0.30824724,0.32376271,0.33655493,0.34432999,0.35875613,0.36412868,0.38041912,0.39053982,0.40157233,0.42197383,0.43562467,0.44388511,0.45164102,0.46097366,0.47178721,0.48307297,0.48919857,0.50293317,0.51075440,0.53042305,0.54112807,0.55592640,0.57153755,0.57586389,0.58564746,0.60578674,0.62063719,0.63248604,0.65044127,0.66243915,0.70181855,0.71164166,0.74899361,0.81122677,0.86090728,0.88288478,1.04704160,1.21479402
shake_intensity,3,2020-04-07 09:35:00,0.5386515,0.4062064,0.25353100,0.95691258,0.2535310,0.8468400,0.2535310,0.6699580,0.3217420,0.5472335,0.23246547,0.26763468,0.29154731,0.30558360,0.32279444,0.33084345,0.34057345,0.35858735,0.36677785,0.37484650,0.38962854,0.39865282,0.41309878,0.42020256,0.43228626,0.43952314,0.45422790,0.47018252,0.48433709,0.49298981,0.51946048,0.52883236,0.53796508,0.54503464,0.56036139,0.56661259,0.58296410,0.59151553,0.60783930,0.62684263,0.63503597,0.65073681,0.66112005,0.68758159,0.71159535,0.74603510,0.82226309,0.88250992,0.93960625,1.04540238,1.24240620
shake_intensity,3,2020-04-07 09:40:00,0.5423045,0.4349654,0.25733622,0.99638889,0.2744889,0.8948012,0.2573362,0.6803022,0.3346893,0.5644364,0.24446776,0.27415180,0.29105541,0.31465133,0.32525342,0.33517285,0.33729096,0.34659278,0.36552974,0.37184363,0.39027560,0.40594928,0.41853374,0.42391077,0.43532509,0.44378953,0.45838709,0.47663902,0.48960740,0.49599702,0.51300387,0.52390047,0.53630923,0.55127311,0.55957612,0.56561318,0.57175845,0.58853308,0.61205522,0.63361749,0.64606430,0.66132508,0.67464540,0.70111748,0.73073013,0.76580421,0.83693613,0.89181899,0.95953120,1.02417831,1.29621351
shake_intensity,3,2020-04-07 09:45:00,0.5424905,0.4546891,0.26057498,0.96879437,0.2581922,0.8223887,0.2962688,0.7297121,0.3304550,0.5470601,0.23750447,0.27763949,0.29729497,0.31686747,0.33154341,0.33681245,0.34474468,0.35667672,0.37209540,0.38548417,0.39992398,0.40680768,0.41026163,0.43541728,0.44756022,0.45552990,0.46781542,0.47148042,0.48065439,0.49598308,0.50444167,0.51668930,0.52762627,0.53702783,0.54988184,0.56960415,0.59442626,0.59990482,0.61226713,0.62872901,0.64450877,0.67799079,0.68949931,0.71982637,0.72991437,0.77303352,0.79670935,0.86179579,0.93772183,0.99412179,1.25517599
shake_intensity,3,2020-04-07 09:50:00,0.5393672,0.4355954,0.25637002,0.97218120,0.2563700,0.8228118,0.3007297,0.7293168,0.3307053,0.5528970,0.22345184,0.27635955,0.29339966,0.31557023,0.32949524,0.34133932,0.34550163,0.35158788,0.36466203,0.38188548,0.39382041,0.40574412,0.41727847,0.42668608,0.43315508,0.44579471,0.46329314,0.46702794,0.47813807,0.48797674,0.49255406,0.51490147,0.53076086,0.54019516,0.55210565,0.56516436,0.57637717,0.59019508,0.60924332,0.62078142,0.64169963,0.66962669,0.70176165,0.71228369,0.72553722,0.74834907,0.80090935,0.84563798,0.94469068,1.00731262,1.26984362
shake_intensity,3,2020-04-07 09:55:00,0.5342816,0.4852651,0.24800922,0.93000010,0.2480092,0.8286882,0.3044332,0.7211716,0.3396054,0.5587196,0.22281069,0.26539034,0.29921001,0.31222835,0.32652055,0.33920392,0.35042062,0.36074221,0.36515763,0.37654890,0.39413533,0.40213560,0.41101876,0.41950979,0.43126419,0.45210885,0.46700519,0.47840537,0.48963055,0.49646217,0.49979599,0.51079295,0.52527436,0.53372059,0.55100138,0.55761442,0.57531595,0.58032488,0.59128626,0.61862392,0.63672317,0.65975326,0.68519057,0.70656370,0.71936169,0.73228323,0.80628806,0.85411516,0.90078357,0.97468462,1.23504527
shake_intensity,3,2020-04-07 10:00:00,0.5300226,0.4845081,0.25059221,0.93236947,0.2820556,0.8482745,0.2856405,0.6999936,0.3395691,0.5428034,0.23152795,0.27309556,0.29355374,0.31412834,0.32531017,0.34237014,0.34903349,0.35235623,0.35969808,0.37975287,0.39327879,0.40574265,0.41320976,0.42802318,0.44193588,0.45382950,0.46532997,0.47221402,0.47879726,0.48904643,0.49935793,0.50695194,0.52159134,0.52545932,0.53992757,0.54514888,0.56196776,0.57352284,0.58199793,0.59880724,0.63945083,0.65673782,0.67213057,0.68846957,0.71835209,0.74875009,0.76717251,0.83760386,0.91400870,0.97241234,1.15864771
shake_intensity,3,2020-04-07 10:05:00,0.5275957,0.4005042,0.24479670,0.91364651,0.2447967,0.8086367,0.3089575,0.7094039,0.3247851,0.5339681,0.21761726,0.27133740,0.30270651,0.31674176,0.33444931,0.34031980,0.35268377,0.35856241,0.36748640,0.37576232,0.38426454,0.39391256,0.41097919,0.42278701,0.42667150,0.44111860,0.46246178,0.47004707,0.47633684,0.48917730,0.50016446,0.51144532,0.51863484,0.52860088,0.54384026,0.55882259,0.57790240,0.58688215,0.59611813,0.60281369,0.61023515,0.64574271,0.67144672,0.67496885,0.70551256,0.73568035,0.79138488,0.84509028,0.87981681,0.94771033,1.16022097
shake_intensity,3,2020-04-07 10:10:00,0.5277798,0.3959915,0.24336092,0.89108732,0.2619052,0.8043416,0.3108049,0.6941567,0.3388238,0.5540413,0.22115486,0.26488718,0.29508123,0.31654186,0.33056677,0.34130777,0.35390965,0.35938257,0.36620010,0.37559715,0.38818566,0.40111510,0.40725102,0.41499925,0.42418312,0.45737176,0.46329264,0.47405179,0.48683819,0.49385253,0.50926550,0.51451352,0.53083067,0.53946372,0.54612594,0.55754891,0.56938538,0.59881693,0.61120407,0.62164820,0.63476186,0.63930091,0.65106418,0.67856326,0.68794890,0.70942399,0.75398666,0.83091981,0.86849075,0.95515755,1.18792732
shake_intensity,3,2020-04-07 10:15:00,0.5278961,0.5043155,0.22453985,0.88011346,0.2245398,0.7512238,0.3159284,0.7084590,0.3249721,0.5345828,0.22453985,0.27265713,0.30188517,0.31694244,0.32753017,0.33177429,0.34365115,0.35158951,0.36602419,0.38116907,0.38417655,0.39750842,0.41340248,0.42460664,0.43674622,0.45012142,0.46658382,0.47962072,0.49184031,0.50289959,0.50764246,0.51264840,0.52489006,0.53391107,0.54310863,0.55461920,0.57636106,0.58586056,0.59849340,0.61126771,0.62671206,0.64490016,0.66136976,0.68103199,0.69686948,0.70930589,0.75052122,0.83277633,0.87011427,0.93060860,1.20275553
shake_intensity,3,2020-04-07 10:20:00,0.5289647,0.3933384,0.26525761,0.88639031,0.2468257,0.7639582,0.2795754,0.6762342,0.3558944,0.5802507,0.22306977,0.28401946,0.29627065,0.31603886,0.32404919,0.33637500,0.34814929,0.35584256,0.36844139,0.37841764,0.38510152,0.39568919,0.40932633,0.41943546,0.43625119,0.44696466,0.46191717,0.47867182,0.48192032,0.49934965,0.51073886,0.51917448,0.53141699,0.54472728,0.55732636,0.56604927,0.57441875,0.58005137,0.59595461,0.61233118,0.62704937,0.65014445,0.65923412,0.67866678,0.70495244,0.73035840,0.76038995,0.85330897,0.86987613,0.92601978,1.24073744
shake_intensity,3,2020-04-07 10:25:00,0.5314306,0.4721446,0.28381259,0.92404737,0.2655875,0.7958005,0.2838126,0.6864328,0.3242921,0.5413424,0.25203371,0.28556125,0.29723172,0.31317301,0.32591075,0.33230943,0.33984936,0.35273842,0.36945299,0.37455477,0.38750342,0.40976648,0.42053437,0.42669394,0.44089067,0.45278060,0.46274031,0.46651922,0.47710834,0.49319049,0.51241900,0.51897141,0.52515181,0.53469504,0.54545856,0.55568123,0.56377346,0.59029262,0.60689195,0.61617944,0.64076406,0.64816233,0.67067801,0.69106949,0.70664690,0.73429085,0.78102368,0.84713912,0.88236074,0.96494504,1.23357462
shake_intensity,3,2020-04-07 10:30:00,0.5316787,0.4872455,0.25415148,0.91342115,0.2797479,0.8091490,0.2982727,0.6990459,0.3297606,0.5456763,0.25415148,0.28016246,0.30037878,0.30720602,0.33029679,0.33758543,0.34715118,0.35858620,0.37106029,0.37668233,0.39123643,0.39986671,0.41481102,0.42562521,0.44546683,0.45876677,0.46891371,0.47681023,0.48436904,0.49229385,0.50517273,0.51177934,0.51736519,0.53613739,0.54750839,0.55577964,0.56466114,0.57916723,0.59439737,0.62356367,0.64604721,0.66947799,0.67676643,0.68281471,0.69963130,0.71765630,0.78588265,0.81062715,0.88303237,0.98579558,1.14457991
shake_intensity,3,2020-04-07 10:35:00,0.5323119,0.4167215,0.26460165,0.91020681,0.2691390,0.7716301,0.3053672,0.7087340,0.3355883,0.5606131,0.24949757,0.28180310,0.29336899,0.31633691,0.32126661,0.33673143,0.34083739,0.35242340,0.36218999,0.38259763,0.39172383,0.40268962,0.41109068,0.42387623,0.43250840,0.44132553,0.45845942,0.46951941,0.48729432,0.49187358,0.50223221,0.51359496,0.53866286,0.54592524,0.55249371,0.57130360,0.58093409,0.60138767,0.61596696,0.63306449,0.64310457,0.66032811,0.68290830,0.68979494,0.69790098,0.72379841,0.76649190,0.80515534,0.90405193,0.98167960,1.12401395
