cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%
shake_intensity,3,2020-04-08 14:45:00,8.0025977,3.3562894, 0.45488853,25.21643404, 0.59638740,17.70303082, 0.72047279,12.59569578,0.87663775,5.94810244,  0.16667634,  0.77555060,  0.92261583,  1.39751345,  1.55740941,  1.85019118,  2.30463802,  2.40040943,  2.46019259,  2.71793679,  3.10346693,  3.21484987,  3.42219223,  3.55480453,  3.73149887,  3.87243665,  4.12534806,  4.17974913,  4.41957480,  4.66582889,  5.59223114,  5.87249225,  6.25092152,  6.63997768,  6.83907712,  7.23323315,  7.74840234,  8.15685954,  8.57528619,  9.28033159, 10.50633514, 11.91283149, 12.44032158, 12.70499494, 13.92918723, 15.70370803, 17.05160420, 18.83897744, 24.39784982, 32.06158336, 49.21247886
shake_intensity,3,2020-04-08 14:50:00,8.0203436,3.5223286, 0.17121130,25.58255822, 0.17121130,17.15330716, 0.55552526,12.56174889,0.55552526,5.26927054,  0.17121130,  0.79221154,  1.00483899,  1.42109251,  1.72202118,  1.87242475,  2.24947208,  2.39980200,  2.63010144,  2.83102121,  3.13073624,  3.38566231,  3.56485566,  3.69690487,  3.78822702,  3.91555115,  4.30135540,  4.54202573,  4.74268090,  4.91351427,  5.17430875,  5.68949652,  6.22497406,  6.68577149,  7.00010450,  7.27722126,  7.95016760,  8.66613098,  9.12873538,  9.52422768, 10.69297699, 11.29684168, 12.19927088, 13.43763377, 13.83708412, 14.67514279, 16.46731942, 21.11672442, 24.28548500, 29.23219648, 54.06570986
shake_intensity,3,2020-04-08 14:55:00,8.1040073,3.4658810, 0.16250200,25.21207725, 0.56417758,17.80437919, 0.56417758,12.68995863,0.78386339,5.57279820,  0.16250200,  0.84494211,  1.11659170,  1.42698294,  1.76029788,  1.99438920,  2.19525289,  2.36932717,  2.54209148,  2.89530318,  3.11892856,  3.37272229,  3.53269713,  3.66746483,  3.91007395,  4.10764673,  4.25037270,  4.38361659,  4.68922445,  4.97668909,  5.31023676,  5.74287472,  6.52657057,  6.88879109,  7.29676074,  7.73522780,  8.19061974,  8.52594428,  8.79294383,  9.22135216, 10.78537227, 11.81669684, 12.44504711, 13.37756520, 14.44950036, 15.46802959, 16.72421830, 18.90870556, 23.65081687, 30.19499590, 49.29380514
shake_intensity,3,2020-04-08 15:00:00,7.8682960,3.3286750, 0.15899679,21.86900679, 0.76295699,17.88853589, 0.76295699,13.28226120,0.76295699,5.58905051,  0.15899679,  0.81833774,  1.15613932,  1.43819117,  1.66636975,  1.88626842,  2.05056484,  2.29923191,  2.46146585,  2.75532649,  2.89773664,  3.14346627,  3.26947622,  3.73805992,  3.90342917,  3.99856485,  4.19959296,  4.49717912,  4.68923851,  4.85481153,  5.37884554,  5.84370177,  6.12322030,  6.47815341,  6.72647082,  7.82999034,  8.01825528,  8.31848859,  8.79330198,  9.43560361,  9.76422828, 10.89919548, 12.60440881, 13.34655265, 14.58002360, 15.85288760, 17.05400211, 18.72626019, 21.40921529, 26.43916929, 51.37391885
shake_intensity,3,2020-04-08 15:05:00,8.0143897,3.1743220, 0.19072341,23.38707242, 0.65909172,16.84816612, 0.36483267,12.44678167,0.74951178,5.42079571,  0.19072341,  0.77416515,  0.99917371,  1.54066470,  1.69884031,  1.81788623,  1.91852400,  2.10606653,  2.34572509,  2.75379990,  2.98874514,  3.06918912,  3.27897138,  3.48611342,  3.60079792,  3.79096544,  4.10993094,  4.24586049,  4.51337548,  4.87405931,  5.11558930,  5.80018544,  6.17328626,  6.50422070,  6.82898404,  7.36341291,  7.81061447,  8.29515608,  9.10066430,  9.43003551, 10.12261108, 11.28697593, 12.38097766, 13.36271376, 14.61032810, 15.28155829, 16.26552121, 19.76393855, 21.67525723, 27.38284479, 61.70542470
shake_intensity,3,2020-04-08 15:10:00,7.8507616,3.1761772, 0.33295669,23.48628006, 0.75646378,15.94095914, 0.22231839,12.20256035,0.99575566,5.45266789,  0.22231839,  0.85447564,  1.12501931,  1.31040691,  1.45524890,  1.66920477,  1.94757113,  2.12392700,  2.37166065,  2.63964282,  2.89677940,  3.07132599,  3.21889800,  3.45653914,  3.69487818,  3.86107796,  4.14103624,  4.31347736,  4.52708500,  4.88267077,  5.16851070,  5.39193310,  5.56189904,  6.56908656,  7.07700028,  7.43419409,  8.05073538,  8.66318672,  9.04954354,  9.33087429,  9.84703327, 10.86110276, 11.72885738, 13.42470319, 13.76763818, 14.50617662, 15.39841523, 16.34947187, 22.66851156, 26.99615195, 53.40442110
shake_intensity,3,2020-04-08 15:15:00,7.9829801,3.3684512, 0.20400192,21.91598345, 0.20400192,16.07412617, 0.20400192,11.48444218,1.09120699,5.51821910,  0.20400192,  0.93045309,  1.16947240,  1.31882641,  1.43627367,  1.59196161,  1.77636935,  2.02341771,  2.30816018,  2.69109313,  3.15675419,  3.30154736,  3.42717742,  3.58082047,  3.69595803,  3.89992511,  4.20117337,  4.45388050,  4.90042929,  5.06718412,  5.31490400,  5.44576798,  5.80124558,  6.32110685,  6.75062595,  7.22605758,  7.78334045,  8.35464578,  9.13885275,  9.80919722, 10.03378221, 10.55817050, 11.42968168, 12.66239428, 13.84616578, 14.62514376, 15.82490315, 19.54443923, 21.27927647, 27.75571459, 62.72350781
shake_intensity,3,2020-04-08 15:20:00,8.1349950,3.2037030, 0.24170798,25.20584336, 0.24170798,17.03437660, 0.98650516,11.98564800,0.98650516,5.67658106,  0.24170798,  0.97917095,  1.15478716,  1.33973605,  1.41798795,  1.55865665,  1.76849316,  1.98118768,  2.21738910,  2.62655351,  3.01639042,  3.23633405,  3.52857432,  3.61143994,  3.78840424,  3.86199622,  4.07913889,  4.23416540,  4.76761813,  5.01222122,  5.22765550,  5.66042980,  6.10285377,  6.61201317,  7.00310406,  7.54979000,  7.84790291,  8.20155318,  8.74870441,  9.17370614,  9.54192160, 10.73209623, 11.21952512, 11.82583140, 12.59105080, 14.47058894, 16.48436687, 21.52043315, 24.31618778, 30.92644119, 68.82309843
shake_intensity,3,2020-04-08 15:25:00,8.1313277,3.3260909, 0.27445527,26.04356210, 0.27445527,19.30525864, 0.44100787,11.12430926,0.99642093,5.50149068,  0.27445527,  0.89974814,  1.19249861,  1.32219073,  1.50085005,  1.60692130,  1.88429004,  2.05762460,  2.32317344,  2.49639491,  3.05744591,  3.22992318,  3.45571296,  3.57678986,  3.86211759,  4.10893540,  4.27915268,  4.41087296,  4.59870319,  4.86553440,  5.15321690,  5.47367838,  6.12605143,  6.42760998,  6.63439881,  7.25502120,  7.91153306,  8.21280714,  8.72991389,  9.18611076,  9.52028173, 10.40482022, 11.02519620, 11.72802143, 12.50725838, 14.89302989, 18.50799916, 20.74591856, 25.77698844, 31.51235520, 65.65916060
shake_intensity,3,2020-04-08 15:30:00,8.1337613,3.0472036, 0.30133029,24.25539613, 0.30133029,17.24902683, 0.53107019,11.63831827,1.13984357,5.95776629,  0.30133029,  0.93441420,  1.18029757,  1.30403497,  1.50672038,  1.60709995,  1.72679885,  2.01538182,  2.40609585,  2.59021574,  2.83007427,  3.15884447,  3.26817401,  3.50029295,  3.63477001,  3.78302602,  3.98171214,  4.17209931,  4.73290871,  5.21747977,  5.52437427,  5.88122402,  6.08901037,  6.38606079,  6.67199617,  7.42973633,  7.63616670,  8.44452526,  8.86292134,  9.22220180,  9.62040281, 10.63892151, 11.20729569, 12.44356483, 13.51853907, 15.62223062, 17.09573597, 21.79463953, 23.51448773, 33.06175575, 58.00978557
shake_intensity,3,2020-04-08 15:35:00,8.0748139,2.9114063, 0.38808552,26.87302504, 0.38808552,19.10598005, 0.38808552,11.19787670,0.77761150,5.70503323,  0.38808552,  0.77460719,  1.13473729,  1.28305150,  1.47545267,  1.66839127,  1.81427606,  1.91309755,  2.22040709,  2.55175917,  2.88010187,  3.01308080,  3.15321846,  3.25616927,  3.49628533,  3.70775600,  3.97420465,  4.23308229,  4.67571225,  4.80935534,  5.35891319,  5.69647163,  6.16841196,  6.59153286,  6.84415460,  7.21462141,  7.85155070,  8.19620975,  8.60693520,  8.87930596,  9.52271714,  9.91815219, 11.18923196, 12.48925533, 13.13374542, 15.47934023, 17.74394511, 22.00087644, 26.83785120, 32.70943329, 60.23059832
shake_intensity,3,2020-04-08 15:40:00,8.0586127,2.9889700, 0.42246064,26.52428356, 0.42246064,18.54719047, 0.53139000,11.80868247,0.42246064,5.24697585,  0.42246064,  0.75445646,  1.06981338,  1.29051438,  1.49524827,  1.68223915,  1.82132975,  2.02134493,  2.19841417,  2.49737906,  2.66732889,  2.95605104,  3.05754066,  3.25684841,  3.44158039,  3.62343687,  3.97292746,  4.41622194,  4.54924174,  4.84399175,  5.20610378,  5.83399723,  6.01684957,  6.47257871,  6.90184753,  7.35461569,  7.63659723,  8.48100493,  9.19672344,  9.63494760, 10.16598054, 10.65005405, 11.70757789, 12.43725138, 13.20163836, 14.80607781, 17.89190241, 20.28181566, 25.17935943, 30.84704041, 61.22116406
shake_intensity,3,2020-04-08 15:45:00,8.0026156,2.9683745, 0.39504010,26.47669361, 0.39504010,16.89619790, 0.39504010,11.16747295,0.73608929,5.55058669,  0.39504010,  0.73432549,  1.16128973,  1.32035420,  1.54381957,  1.63302351,  1.84256824,  1.91287151,  2.12846392,  2.43524340,  2.82026835,  2.93805807,  3.11986197,  3.25253388,  3.39230476,  3.65180244,  3.96666649,  4.30523981,  4.65096137,  4.98407066,  5.26789533,  5.53414723,  5.99729173,  6.59998649,  6.83525659,  7.27759999,  7.67888886,  8.02756930,  9.21145506,  9.81099959, 10.05624053, 10.46461627, 11.10756883, 11.88988282, 12.79959536, 14.00952279, 16.82616477, 18.80194163, 22.16284046, 31.44883622, 78.94523946
shake_intensity,3,2020-04-08 15:50:00,7.9063170,3.1329605, 0.33399432,24.17134547, 0.33399432,16.06856178, 0.33399432,11.45513560,0.94324889,5.50970699,  0.33399432,  0.65437963,  1.05387358,  1.34738604,  1.51627177,  1.80889620,  1.94568759,  2.02711305,  2.21907791,  2.44482053,  2.71671411,  2.98514433,  3.12307249,  3.34454475,  3.48605921,  3.65965809,  4.01486570,  4.33103775,  4.62361826,  4.98603479,  5.17562945,  5.33888750,  5.69063531,  6.32037686,  6.64049673,  7.03165208,  7.62776809,  8.24509595,  8.73813158,  9.60709265, 10.26537562, 10.92760334, 11.39495352, 12.21775214, 13.72956543, 14.37607643, 15.79303059, 17.78460914, 23.67865405, 30.66320292, 68.41933196
shake_intensity,3,2020-04-08 15:55:00,7.9828720,2.9667084, 0.32547294,25.21756965, 0.48481651,16.21087194, 0.32547294,11.22935605,1.09418251,5.86322618,  0.32547294,  0.64455807,  0.96898268,  1.23549316,  1.57184499,  1.79307142,  1.93738848,  2.13814949,  2.28239787,  2.43430996,  2.66300479,  2.78206254,  3.00063846,  3.30204642,  3.40125010,  3.59873928,  3.91418532,  4.38786101,  4.63340543,  5.02157344,  5.22730995,  5.47341826,  5.78604485,  6.33137588,  7.02319310,  7.58335259,  7.93399396,  8.42166151,  9.01377168,  9.32313785,  9.71534526, 10.38028216, 11.22176826, 11.82392588, 12.60712886, 13.98079480, 16.09617810, 17.49526034, 23.37493471, 31.11539480, 87.22626239
shake_intensity,3,2020-04-08 16:00:00,7.8427351,3.0030152, 0.42409942,23.31989050, 0.42409942,15.77933474, 0.42409942,11.39010062,0.42409942,5.18890423,  0.42409942,  0.61060871,  0.95186870,  1.24667105,  1.42523555,  1.79213542,  1.93746471,  2.05003319,  2.21312034,  2.38489528,  2.51504353,  2.62361993,  3.10377888,  3.28057263,  3.41497177,  3.82269895,  3.93208696,  4.25694767,  4.54408432,  4.96779291,  5.15669916,  5.53911653,  6.01654752,  6.31458877,  6.59230692,  7.37293853,  7.76521572,  8.05530875,  8.40998321,  8.92358389, 10.09719945, 10.25699503, 11.26325368, 12.43049491, 12.79105491, 13.33213235, 15.29637647, 18.58372371, 21.30510281, 32.04973982, 80.33754667
shake_intensity,3,2020-04-08 16:05:00,7.8112564,3.0960101, 0.30227468,19.96192938, 0.30227468,16.56720540, 0.30227468,11.15964063,1.72610249,6.56409891,  0.30227468,  0.65054731,  0.86962404,  1.19865113,  1.60957116,  1.80042079,  1.92607012,  1.95818861,  2.13386736,  2.38089653,  2.50493216,  2.60304545,  3.07191071,  3.33328795,  3.49158049,  3.76071067,  3.94453496,  4.17760399,  4.34017904,  4.80147239,  5.29356918,  5.70575028,  6.02824750,  6.36855394,  6.47446563,  6.70492996,  7.40251940,  7.80436682,  8.42594851,  9.28977623, 10.11923901, 10.51369416, 10.93011934, 12.58124040, 13.31597212, 14.91976039, 15.72220561, 18.63090662, 19.65389377, 26.75777844, 98.84538288
shake_intensity,3,2020-04-08 16:10:00,7.7729590,2.9841933, 0.35625058,21.47280327, 0.46022699,17.24391496, 0.35625058,11.40302770,0.51892722,5.12154294,  0.35625058,  0.62833137,  0.90386987,  1.13919556,  1.49631498,  1.57782915,  1.86432993,  1.96902521,  2.03364029,  2.26943490,  2.47793887,  2.77434098,  3.07752656,  3.20859035,  3.48228271,  3.98582020,  4.30892442,  4.45353890,  4.71203327,  4.94933832,  5.07151763,  5.36510545,  5.88313263,  6.03612505,  6.41031473,  6.65760562,  7.34209717,  7.66495058,  7.97708735,  8.76835932,  9.39950993, 10.19976918, 11.32507581, 12.31475918, 14.32676369, 14.91911265, 16.60993920, 18.68404219, 21.45986565, 27.94231300, 86.10196043
shake_intensity,3,2020-04-08 16:15:00,7.8798809,3.0166911, 0.39624417,23.73023372, 0.39624417,17.27541827, 0.55550256,11.43935777,0.55550256,5.07118806,  0.39624417,  0.67521249,  0.98891581,  1.26484118,  1.46545243,  1.63106089,  1.77489339,  1.90694161,  2.05285921,  2.22490926,  2.50172307,  2.71945715,  3.12271559,  3.43934871,  3.65650106,  3.95654449,  4.11906327,  4.19763022,  4.39207146,  4.72617147,  4.95210381,  5.34379172,  5.51001793,  6.00023005,  6.32115499,  7.05502619,  7.27792580,  7.61749737,  8.04198968,  8.47939614,  8.86247926, 10.50703608, 11.29991866, 12.02396270, 13.16273847, 15.44074149, 17.12045276, 20.07228583, 22.29078154, 28.29684653, 84.13703815
shake_intensity,3,2020-04-08 16:20:00,7.7474418,2.8934105, 0.44018403,25.06610073, 0.44018403,16.12851453, 0.44018403,11.23386136,0.51416736,4.98848652,  0.44018403,  0.70386225,  1.00820544,  1.17292135,  1.42482611,  1.57693776,  1.76545519,  2.01996377,  2.19947369,  2.29639141,  2.58326404,  2.76560603,  3.02471317,  3.40728950,  3.51028444,  3.73601665,  3.94420373,  4.11014482,  4.32796723,  4.63488907,  4.97392433,  5.40657858,  5.73192134,  6.26023447,  6.42048222,  6.62633126,  6.90426926,  7.30344349,  7.88188291,  8.38186332,  8.70224456,  9.38945741, 11.09424402, 12.43239179, 13.45080198, 14.73120796, 16.08342925, 18.92298884, 23.45281067, 30.86072239, 68.34887906
shake_intensity,3,2020-04-08 16:25:00,7.7568782,3.0730317, 0.34816602,22.23908270, 0.34816602,16.93036016, 0.34816602,11.20476448,1.00715378,5.37562811,  0.34816602,  0.73781841,  1.04696610,  1.24456441,  1.37338552,  1.59699773,  1.79333147,  1.97310737,  2.17036304,  2.45152881,  2.70450414,  2.82139559,  2.97770067,  3.29547614,  3.67205233,  3.82248536,  4.03591168,  4.23891605,  4.35506854,  4.68399084,  4.88440994,  5.20199513,  5.43081340,  5.85849453,  6.07718649,  6.44424159,  6.81603999,  7.41447816,  8.06757724,  8.33580915,  8.74072805,  9.39915800, 10.91163021, 11.69141513, 13.66975936, 15.60646688, 16.79639380, 19.28601376, 22.01721318, 32.31662275, 77.45617840
shake_intensity,3,2020-04-08 16:30:00,7.9493301,3.2397837, 0.30236661,24.49336034, 0.47987483,17.00442489, 0.55494041,12.11719274,1.46153104,5.71087027,  0.30236661,  0.73692400,  1.10104619,  1.24208238,  1.47786170,  1.62502702,  1.75927741,  2.08427145,  2.22664178,  2.44070958,  2.80395462,  2.93169728,  3.13594124,  3.43728241,  3.63246680,  3.82144817,  3.98692761,  4.17660856,  4.30820537,  4.61439105,  5.00356746,  5.12996674,  5.52239919,  5.68171755,  5.77515654,  6.46560177,  7.04147211,  7.31141921,  7.47134363,  8.05365359,  8.90494254,  9.74567861, 11.64674071, 12.35489124, 14.12672230, 14.83368779, 16.44408137, 19.29558367, 23.80558136, 29.51719421, 96.97286272
shake_intensity,3,2020-04-08 16:35:00,7.7380312,3.2887265, 0.31278853,24.79286353, 0.31278853,15.85120952, 0.49153805,11.54061397,1.01716666,5.48749390,  0.31278853,  0.81223440,  1.04502131,  1.30211964,  1.44442950,  1.62307574,  1.84610484,  2.01968503,  2.29180071,  2.71200732,  2.77633277,  3.04851423,  3.17306841,  3.32458896,  3.59976052,  3.73655528,  4.00410903,  4.17473710,  4.40570657,  4.76244217,  5.07387923,  5.34226582,  5.52568281,  5.79288208,  6.07340858,  6.29605085,  6.66565175,  7.10152009,  7.59358561,  8.45294204,  9.13398000,  9.72385476, 11.03566174, 12.30134750, 13.05643485, 14.75379192, 15.50413536, 17.42862438, 24.28163649, 27.40476609, 78.63064059
shake_intensity,3,2020-04-08 16:40:00,7.9679894,3.2673886, 0.23675301,24.21703181, 0.60032540,16.40665124, 0.70195527,11.93577586,0.60032540,5.10517376,  0.23675301,  0.82242990,  1.04726170,  1.19338197,  1.50593529,  1.63137845,  1.77059514,  1.92539515,  2.25714549,  2.59316662,  2.81949945,  2.99773229,  3.05973518,  3.39925384,  3.73356559,  3.89459346,  4.06164380,  4.27267656,  4.47916781,  4.86663986,  5.05985282,  5.46862513,  5.67816926,  5.98855918,  6.32358412,  6.65511808,  7.09336197,  7.33598071,  7.65986511,  8.03272549,  9.19220527,  9.80583110, 11.62622573, 12.39515470, 13.12375196, 14.53162309, 15.86805126, 18.88408496, 23.07075105, 29.25693473, 83.53962042
shake_intensity,3,2020-04-08 16:45:00,8.0549309,3.0406917, 0.57854153,24.42072808, 0.57854153,17.38847636, 0.30217988,10.74694386,0.91901375,5.47792384,  0.30217988,  0.82474373,  1.00028373,  1.23103629,  1.48228807,  1.59064302,  1.70669343,  1.93891479,  2.21664856,  2.55084296,  2.71477172,  2.82397021,  3.05892049,  3.28637768,  3.62626416,  3.80774583,  3.98691138,  4.45344603,  4.69778435,  4.92781038,  5.26364902,  5.46790983,  5.79697678,  6.16825455,  6.52492516,  6.73016822,  7.00681679,  7.24336178,  7.32861107,  7.65858953,  9.01448222,  9.56065202, 10.66606185, 12.07422075, 12.74421921, 14.50980432, 17.11689711, 18.72678790, 22.38953112, 35.30249484, 91.52950412
shake_intensity,3,2020-04-08 16:50:00,8.0835179,2.8936348, 0.23471650,23.21654021, 0.58529440,17.53050063, 0.58529440,10.91697032,1.42039426,6.19899606,  0.23471650,  0.75821019,  1.00679369,  1.06961758,  1.43316195,  1.57102178,  1.74621693,  1.88245428,  2.09714414,  2.32735883,  2.56869147,  2.78009093,  2.97318640,  3.29699709,  3.64400558,  3.79188590,  3.93489743,  4.35085483,  4.64366861,  4.88870890,  5.39298284,  5.67597386,  5.87490709,  6.10631861,  6.23373512,  6.56247665,  7.09084272,  7.38603044,  7.67142518,  8.37831970,  9.27121169,  9.79941779, 10.51229142, 11.25702376, 12.67215466, 14.68667263, 16.79293469, 19.60491431, 21.70490293, 32.59448035,116.01061142
shake_intensity,3,2020-04-08 16:55:00,8.3824292,2.6852735, 0.29018124,25.09947990, 0.56452514,17.76093680, 0.65908373,10.97580195,1.38676869,6.10198259,  0.29018124,  0.77084514,  0.98305121,  1.22450128,  1.39609762,  1.63735418,  1.77475487,  1.83221755,  1.98726279,  2.15074418,  2.38277189,  2.55797691,  2.89712089,  3.18795618,  3.37870691,  3.83673118,  4.00382775,  4.26137581,  4.45605067,  4.89332261,  5.31106881,  5.56194057,  5.71285833,  5.96374841,  6.11063942,  6.48590503,  6.69773491,  6.93168689,  7.64935431,  8.38924129,  8.67461020,  9.39781052, 10.75847359, 11.50442388, 12.76564676, 14.12500256, 16.31094455, 20.85038377, 24.42980646, 29.58419096,179.20374303
shake_intensity,3,2020-04-08 17:00:00,8.3848819,2.7487904, 0.24599951,27.58499280, 0.64864413,17.11511036, 0.67321761,10.16509120,0.89442354,5.39992538,  0.24599951,  0.81235876,  1.02895613,  1.28449316,  1.39623476,  1.58648250,  1.73117410,  1.89709610,  2.06705910,  2.22322685,  2.45955248,  2.57387173,  2.83880473,  2.98965242,  3.33425764,  3.82220695,  4.16518685,  4.47490913,  4.61851177,  4.80290958,  5.12325403,  5.32037924,  5.70345096,  5.82332013,  6.08768575,  6.49515666,  6.79553817,  7.07056305,  7.51580210,  8.12072077,  8.78049621,  9.36322362,  9.86917939, 10.65375459, 12.21156913, 13.51991137, 16.48780614, 20.19509505, 25.22348901, 30.47693629,172.85137619
shake_intensity,3,2020-04-08 17:05:00,8.3381314,2.5857337, 0.58688346,25.86880661, 0.22797415,16.40662091, 0.58688346,10.21381917,0.82978129,5.42516544,  0.22797415,  0.82925137,  1.08781734,  1.26545789,  1.52135880,  1.63436374,  1.78277763,  1.85599572,  2.00979335,  2.16103572,  2.43091867,  2.53461169,  3.03813372,  3.12228013,  3.26782716,  3.50880265,  3.88859724,  4.20196273,  4.49979118,  4.99441786,  5.08514361,  5.41718139,  5.75853327,  6.02941033,  6.25620621,  6.43291180,  6.86885665,  7.11919197,  7.61760644,  8.14180293,  8.46933746,  9.35155029,  9.94314430, 10.98644323, 11.96431606, 13.62502025, 15.96575584, 20.90012771, 23.74140637, 37.24254272,164.24852828
shake_intensity,3,2020-04-08 17:10:00,8.2768134,2.7626743, 0.18943700,24.54279834, 0.18943700,16.25838538, 0.74659874,11.31575864,0.70734293,5.16042177,  0.18943700,  0.82214445,  0.94947089,  1.27114578,  1.53650979,  1.67819279,  1.79798220,  1.95344826,  1.97964298,  2.12824874,  2.32356172,  2.78271609,  2.96102060,  3.04865244,  3.21906327,  3.59543943,  3.75554395,  4.04839790,  4.47759554,  4.81995936,  4.89951839,  5.30408768,  5.70339260,  6.01729512,  6.27814100,  6.60764887,  6.92693847,  7.26463766,  7.76126744,  8.32973551,  8.62797986,  9.67822234, 10.15487261, 11.34191632, 12.10593573, 14.47654920, 16.15606714, 18.30489775, 20.87197546, 38.89353490,149.96590635
shake_intensity,3,2020-04-08 17:15:00,8.2677903,2.6687042, 0.14988496,24.20480947, 0.14988496,15.47117013, 0.59850900,10.68147871,1.24637324,5.75333837,  0.14988496,  0.79111148,  1.07776779,  1.32200306,  1.42150496,  1.59163615,  1.76854992,  1.96412025,  2.07959456,  2.18549573,  2.35716300,  2.70179003,  2.86430156,  3.04978044,  3.26860192,  3.48192469,  3.59427145,  4.05894642,  4.37278250,  4.69388481,  5.17634408,  5.52263874,  5.66861148,  5.82786868,  6.14429880,  6.45419450,  6.82744082,  7.41488646,  7.57643883,  8.22281867,  8.49824831,  9.16846595, 10.42781004, 11.17245111, 12.38826289, 14.08917761, 15.30224030, 19.41831593, 23.34327052, 39.85753245,122.96574037
shake_intensity,3,2020-04-08 17:20:00,8.1314292,2.8458354, 0.16633711,23.74727859, 0.50119611,17.01063974, 0.50119611,10.32555213,1.19489645,5.34793610,  0.16633711,  0.69332334,  1.02832050,  1.23282199,  1.44765685,  1.59837527,  1.80616878,  1.94723748,  2.13786148,  2.22658646,  2.33097077,  2.65572529,  2.78964707,  3.00491329,  3.30854066,  3.48560301,  3.66855044,  3.87056986,  4.24885461,  4.47855982,  4.88010405,  5.04130791,  5.27185310,  5.59557126,  6.01205039,  6.46973449,  6.83970713,  7.30911290,  7.71195367,  8.43198945,  9.12157646,  9.60539203, 10.25456193, 10.80921378, 12.54590592, 13.80488419, 16.03209549, 19.04700623, 23.05593381, 33.90379560,131.27848661
shake_intensity,3,2020-04-08 17:25:00,7.9397795,2.8788749, 0.19113153,25.23137107, 0.54704347,16.20622380, 0.54704347,10.64991463,0.54704347,4.77326863,  0.19113153,  0.63724354,  0.96522446,  1.24430324,  1.42906053,  1.53247884,  1.77821805,  1.91679416,  2.03850185,  2.13667622,  2.31662313,  2.48782640,  2.73374511,  2.88126349,  3.21190578,  3.55907632,  3.80162563,  4.05599914,  4.20503245,  4.41671014,  4.65929384,  4.97859521,  5.26231908,  5.64102813,  5.99161332,  6.15119299,  6.81493201,  7.46722418,  7.70553696,  8.60778708,  9.30953498,  9.88085424, 10.41706980, 11.37178340, 12.22038505, 13.85122488, 15.86686878, 18.95330334, 23.45921778, 34.62800469,107.77534179
shake_intensity,3,2020-04-08 17:30:00,7.6098385,2.7678528, 0.16464837,23.94364004, 0.43709847,17.14421108, 0.16464837,10.39810892,0.82371753,4.89811588,  0.16464837,  0.67948242,  1.05815202,  1.18626838,  1.30731296,  1.67960963,  1.88191351,  2.04587280,  2.17673715,  2.24456814,  2.30450917,  2.49870818,  2.59707412,  2.78781187,  2.97379699,  3.54391674,  3.63141286,  4.00096792,  4.09908743,  4.39852416,  4.62735192,  4.87673820,  5.17943613,  5.52780010,  5.82510493,  6.14298995,  6.62031858,  7.09784078,  7.66226186,  8.16077062,  8.80831189,  9.66289472, 10.38795538, 11.49929857, 12.61100836, 13.97710207, 16.56218965, 18.16154228, 23.89848565, 30.43055793, 95.49917140
shake_intensity,3,2020-04-08 17:35:00,7.6042942,2.7378896, 0.43272188,24.08284494, 0.43272188,16.35210872, 0.43272188,10.33450951,0.73041284,4.74929630,  0.15249236,  0.79253483,  0.97760744,  1.17787072,  1.35304612,  1.53703564,  1.77281568,  1.98804954,  2.06923683,  2.25004311,  2.34090629,  2.49774772,  2.62595279,  2.87527481,  3.16066199,  3.37075674,  3.61540645,  3.81877422,  4.02716354,  4.30196439,  4.58084110,  4.85846176,  5.33171520,  5.64336118,  5.99108688,  6.26523540,  6.53451952,  6.69992489,  7.57010014,  8.04329564,  8.54786243,  9.57898932, 10.16039368, 10.73796571, 11.52064415, 13.68364822, 15.61860308, 17.97567217, 22.82954343, 29.17998583,127.61786421
shake_intensity,3,2020-04-08 17:40:00,7.6604174,2.7545495, 0.14436994,25.91249724, 0.50983868,17.27252072, 0.66980211,10.50559302,0.94672535,5.00335403,  0.14436994,  0.84315007,  0.98231358,  1.21597620,  1.41431950,  1.61025071,  1.91109184,  2.02252785,  2.07036124,  2.15387825,  2.29734675,  2.48669653,  2.64123243,  2.80613684,  3.08498190,  3.56463177,  3.65559439,  3.83592020,  3.95206175,  4.17154898,  4.63961161,  4.93493006,  5.18264372,  5.49875087,  5.87044961,  6.10833132,  6.70597609,  7.21126667,  7.43124499,  7.98036800,  8.94064255,  9.71885764, 10.45607822, 10.92472905, 11.53639677, 13.68608295, 15.99268160, 18.16216318, 22.50037637, 29.27651462,116.56176814
