location,cat,time,rating,count
8,sewer_and_water,2020-04-10 18:45:00,1,1
8,sewer_and_water,2020-04-10 18:45:00,2,1
8,sewer_and_water,2020-04-10 18:55:00,8,1
8,sewer_and_water,2020-04-10 19:05:00,6,1
8,sewer_and_water,2020-04-10 19:10:00,2,1
8,sewer_and_water,2020-04-10 19:20:00,2,1
8,sewer_and_water,2020-04-10 19:20:00,9,1
8,sewer_and_water,2020-04-10 19:20:00,10,1
8,sewer_and_water,2020-04-10 19:25:00,7,1
8,sewer_and_water,2020-04-10 19:25:00,8,1
8,sewer_and_water,2020-04-10 19:30:00,3,1
8,sewer_and_water,2020-04-10 19:35:00,10,1
8,sewer_and_water,2020-04-10 19:50:00,2,1
8,sewer_and_water,2020-04-10 20:05:00,8,1
8,sewer_and_water,2020-04-10 20:15:00,2,1
8,sewer_and_water,2020-04-10 20:15:00,6,1
8,sewer_and_water,2020-04-10 20:15:00,9,1
8,sewer_and_water,2020-04-10 20:25:00,5,1
8,sewer_and_water,2020-04-10 20:30:00,9,1
8,sewer_and_water,2020-04-10 20:35:00,10,1
8,sewer_and_water,2020-04-10 20:45:00,3,1
8,sewer_and_water,2020-04-10 20:45:00,9,1
8,sewer_and_water,2020-04-10 20:50:00,10,1
8,sewer_and_water,2020-04-10 20:55:00,0,1
8,sewer_and_water,2020-04-10 20:55:00,3,1
8,sewer_and_water,2020-04-10 20:55:00,5,1
8,sewer_and_water,2020-04-10 21:00:00,5,1
8,sewer_and_water,2020-04-10 21:05:00,5,1
8,sewer_and_water,2020-04-10 21:10:00,9,1
8,sewer_and_water,2020-04-10 21:10:00,10,1
8,sewer_and_water,2020-04-10 21:20:00,1,1
8,sewer_and_water,2020-04-10 21:30:00,6,1
8,sewer_and_water,2020-04-10 21:30:00,8,1
8,sewer_and_water,2020-04-10 21:30:00,10,1
8,sewer_and_water,2020-04-10 21:45:00,2,1
8,sewer_and_water,2020-04-10 21:45:00,9,1
8,sewer_and_water,2020-04-10 21:50:00,3,1
8,sewer_and_water,2020-04-10 22:15:00,1,1
8,sewer_and_water,2020-04-10 22:15:00,10,1
8,sewer_and_water,2020-04-10 22:20:00,9,1
8,sewer_and_water,2020-04-10 22:25:00,5,1
8,sewer_and_water,2020-04-10 22:35:00,1,1
8,sewer_and_water,2020-04-10 23:00:00,1,1
8,sewer_and_water,2020-04-10 23:00:00,5,1
8,sewer_and_water,2020-04-10 23:00:00,7,1
8,sewer_and_water,2020-04-10 23:00:00,10,1
8,sewer_and_water,2020-04-10 23:05:00,8,1
8,sewer_and_water,2020-04-10 23:15:00,2,1
8,sewer_and_water,2020-04-10 23:15:00,5,1
8,sewer_and_water,2020-04-10 23:45:00,1,1
8,shake_intensity,2020-04-06 00:05:00,0,1
8,shake_intensity,2020-04-06 01:50:00,1,1
8,shake_intensity,2020-04-06 02:35:00,1,1
8,shake_intensity,2020-04-06 02:50:00,1,1
8,shake_intensity,2020-04-06 03:40:00,1,1
8,shake_intensity,2020-04-06 04:45:00,1,1
8,shake_intensity,2020-04-06 05:15:00,1,1
8,shake_intensity,2020-04-06 05:45:00,1,1
8,shake_intensity,2020-04-06 06:05:00,0,1
8,shake_intensity,2020-04-06 06:50:00,0,1
8,shake_intensity,2020-04-06 08:30:00,0,1
8,shake_intensity,2020-04-06 08:40:00,0,1
8,shake_intensity,2020-04-06 09:35:00,0,1
8,shake_intensity,2020-04-06 10:10:00,0,1
8,shake_intensity,2020-04-06 11:05:00,1,1
8,shake_intensity,2020-04-06 11:20:00,1,1
8,shake_intensity,2020-04-06 11:30:00,1,1
8,shake_intensity,2020-04-06 11:50:00,0,1
8,shake_intensity,2020-04-06 12:15:00,1,1
8,shake_intensity,2020-04-06 13:00:00,0,1
8,shake_intensity,2020-04-06 13:35:00,0,1
8,shake_intensity,2020-04-06 13:35:00,1,1
8,shake_intensity,2020-04-06 13:55:00,1,1
8,shake_intensity,2020-04-06 14:20:00,0,1
8,shake_intensity,2020-04-06 14:30:00,0,1
8,shake_intensity,2020-04-06 14:40:00,0,1
8,shake_intensity,2020-04-06 14:40:00,2,1
8,shake_intensity,2020-04-06 14:50:00,1,1
8,shake_intensity,2020-04-06 15:05:00,1,1
8,shake_intensity,2020-04-06 15:10:00,0,1
8,shake_intensity,2020-04-06 15:20:00,0,1
8,shake_intensity,2020-04-06 15:20:00,1,1
8,shake_intensity,2020-04-06 15:25:00,1,1
8,shake_intensity,2020-04-06 15:45:00,1,1
8,shake_intensity,2020-04-06 15:55:00,0,1
8,shake_intensity,2020-04-06 16:30:00,1,1
8,shake_intensity,2020-04-06 17:00:00,2,1
8,shake_intensity,2020-04-06 17:40:00,1,1
8,shake_intensity,2020-04-06 18:25:00,1,1
8,shake_intensity,2020-04-06 18:35:00,1,1
8,shake_intensity,2020-04-06 18:40:00,1,1
8,shake_intensity,2020-04-06 18:45:00,1,1
8,shake_intensity,2020-04-06 19:00:00,1,1
8,shake_intensity,2020-04-06 19:05:00,0,1
8,shake_intensity,2020-04-06 19:15:00,0,1
8,shake_intensity,2020-04-06 19:25:00,0,1
8,shake_intensity,2020-04-06 19:40:00,0,1
8,shake_intensity,2020-04-06 19:40:00,1,1
8,shake_intensity,2020-04-06 19:50:00,0,1
8,shake_intensity,2020-04-06 19:50:00,1,1
8,shake_intensity,2020-04-06 19:55:00,0,1
8,shake_intensity,2020-04-06 19:55:00,1,1
8,shake_intensity,2020-04-06 20:00:00,0,1
8,shake_intensity,2020-04-06 20:05:00,1,1
8,shake_intensity,2020-04-06 20:50:00,0,1
8,shake_intensity,2020-04-06 20:50:00,1,1
8,shake_intensity,2020-04-06 21:05:00,0,1
8,shake_intensity,2020-04-06 21:05:00,1,1
8,shake_intensity,2020-04-06 21:10:00,1,1
8,shake_intensity,2020-04-06 21:20:00,1,1
8,shake_intensity,2020-04-06 21:35:00,0,1
8,shake_intensity,2020-04-06 21:45:00,1,1
8,shake_intensity,2020-04-06 21:50:00,0,1
8,shake_intensity,2020-04-06 22:05:00,0,1
8,shake_intensity,2020-04-06 22:20:00,0,1
8,shake_intensity,2020-04-06 22:25:00,1,1
8,shake_intensity,2020-04-06 22:55:00,0,1
8,shake_intensity,2020-04-06 23:55:00,0,1
8,shake_intensity,2020-04-07 00:00:00,0,1
8,shake_intensity,2020-04-07 00:05:00,0,1
8,shake_intensity,2020-04-07 00:25:00,1,1
8,shake_intensity,2020-04-07 00:35:00,1,1
8,shake_intensity,2020-04-07 01:40:00,1,1
8,shake_intensity,2020-04-07 01:45:00,1,1
8,shake_intensity,2020-04-07 02:15:00,0,1
8,shake_intensity,2020-04-07 02:55:00,0,1
8,shake_intensity,2020-04-07 03:20:00,0,1
8,shake_intensity,2020-04-07 03:25:00,1,1
8,shake_intensity,2020-04-07 04:20:00,0,1
8,shake_intensity,2020-04-07 04:20:00,1,1
8,shake_intensity,2020-04-07 04:40:00,0,1
8,shake_intensity,2020-04-07 05:40:00,1,1
8,shake_intensity,2020-04-07 08:40:00,0,1
8,shake_intensity,2020-04-07 08:55:00,1,1
8,shake_intensity,2020-04-07 10:10:00,0,1
8,shake_intensity,2020-04-07 10:20:00,0,1
8,shake_intensity,2020-04-07 11:35:00,0,1
8,shake_intensity,2020-04-07 11:35:00,1,1
8,shake_intensity,2020-04-07 11:55:00,0,1
8,shake_intensity,2020-04-07 12:00:00,1,1
8,shake_intensity,2020-04-07 12:20:00,0,1
8,shake_intensity,2020-04-07 14:05:00,0,1
8,shake_intensity,2020-04-07 14:10:00,1,1
8,shake_intensity,2020-04-07 14:15:00,0,1
8,shake_intensity,2020-04-07 14:50:00,1,1
8,shake_intensity,2020-04-07 15:05:00,0,1
8,shake_intensity,2020-04-07 15:10:00,1,1
8,shake_intensity,2020-04-07 16:00:00,1,1
8,shake_intensity,2020-04-07 16:55:00,1,1
8,shake_intensity,2020-04-07 17:25:00,0,1
8,shake_intensity,2020-04-07 17:30:00,0,1
8,shake_intensity,2020-04-07 18:00:00,1,1
8,shake_intensity,2020-04-07 18:35:00,1,1
8,shake_intensity,2020-04-07 19:10:00,0,1
8,shake_intensity,2020-04-07 19:30:00,1,1
8,shake_intensity,2020-04-07 20:20:00,1,1
8,shake_intensity,2020-04-07 20:35:00,0,1
8,shake_intensity,2020-04-07 21:05:00,1,1
8,shake_intensity,2020-04-07 21:10:00,0,1
8,shake_intensity,2020-04-07 21:50:00,0,1
8,shake_intensity,2020-04-07 22:00:00,0,1
8,shake_intensity,2020-04-07 22:40:00,0,1
8,shake_intensity,2020-04-07 22:45:00,1,1
8,shake_intensity,2020-04-07 22:50:00,1,1
8,shake_intensity,2020-04-07 23:00:00,1,1
8,shake_intensity,2020-04-08 00:15:00,0,1
8,shake_intensity,2020-04-08 01:25:00,0,1
8,shake_intensity,2020-04-08 02:05:00,0,1
8,shake_intensity,2020-04-08 02:35:00,1,1
8,shake_intensity,2020-04-08 04:15:00,1,1
8,shake_intensity,2020-04-08 05:15:00,1,1
8,shake_intensity,2020-04-08 05:30:00,0,1
8,shake_intensity,2020-04-08 06:25:00,0,1
8,shake_intensity,2020-04-08 06:50:00,1,1
8,shake_intensity,2020-04-08 07:40:00,1,1
8,shake_intensity,2020-04-08 08:00:00,1,1
8,shake_intensity,2020-04-08 08:20:00,1,1
8,shake_intensity,2020-04-08 08:35:00,0,1
8,shake_intensity,2020-04-08 08:35:00,4,1
8,shake_intensity,2020-04-08 08:40:00,0,1
8,shake_intensity,2020-04-08 08:40:00,4,1
8,shake_intensity,2020-04-08 09:00:00,0,1
8,shake_intensity,2020-04-08 09:00:00,4,1
8,shake_intensity,2020-04-08 09:05:00,4,1
8,shake_intensity,2020-04-08 09:10:00,4,1
8,shake_intensity,2020-04-08 09:15:00,0,1
8,shake_intensity,2020-04-08 09:15:00,4,1
8,shake_intensity,2020-04-08 09:30:00,4,1
8,shake_intensity,2020-04-08 09:40:00,4,1
8,shake_intensity,2020-04-08 09:45:00,0,1
8,shake_intensity,2020-04-08 09:45:00,5,1
8,shake_intensity,2020-04-08 10:50:00,4,1
8,shake_intensity,2020-04-08 11:05:00,4,1
8,shake_intensity,2020-04-08 11:20:00,4,1
8,shake_intensity,2020-04-08 11:35:00,4,1
8,shake_intensity,2020-04-08 12:10:00,5,1
8,shake_intensity,2020-04-09 09:15:00,5,1
8,shake_intensity,2020-04-09 09:25:00,1,1
8,shake_intensity,2020-04-09 11:25:00,0,1
8,shake_intensity,2020-04-09 12:10:00,0,1
8,shake_intensity,2020-04-09 12:15:00,1,1
8,shake_intensity,2020-04-09 12:45:00,1,1
8,shake_intensity,2020-04-09 13:00:00,1,1
8,shake_intensity,2020-04-09 14:10:00,1,1
8,shake_intensity,2020-04-09 14:15:00,0,1
8,shake_intensity,2020-04-09 14:15:00,1,1
8,shake_intensity,2020-04-09 14:50:00,0,1
8,shake_intensity,2020-04-09 15:50:00,2,1
8,shake_intensity,2020-04-09 16:20:00,2,1
8,shake_intensity,2020-04-09 16:25:00,2,1
8,shake_intensity,2020-04-09 16:35:00,3,1
8,shake_intensity,2020-04-09 16:45:00,3,1
8,shake_intensity,2020-04-09 17:00:00,3,1
8,shake_intensity,2020-04-10 02:50:00,1,1
8,shake_intensity,2020-04-10 02:55:00,2,1
8,shake_intensity,2020-04-10 03:00:00,0,1
8,shake_intensity,2020-04-10 04:10:00,0,1
8,shake_intensity,2020-04-10 04:30:00,0,1
8,shake_intensity,2020-04-10 04:35:00,0,1
8,shake_intensity,2020-04-10 04:40:00,0,1
8,shake_intensity,2020-04-10 05:05:00,1,1
8,shake_intensity,2020-04-10 05:25:00,0,1
8,shake_intensity,2020-04-10 05:30:00,1,1
8,shake_intensity,2020-04-10 05:30:00,3,1
8,shake_intensity,2020-04-10 05:40:00,1,1
8,shake_intensity,2020-04-10 05:55:00,3,1
8,shake_intensity,2020-04-10 06:40:00,1,1
8,shake_intensity,2020-04-10 07:00:00,1,1
8,shake_intensity,2020-04-10 07:20:00,1,1
8,shake_intensity,2020-04-10 07:30:00,1,1
8,shake_intensity,2020-04-10 08:00:00,1,1
8,shake_intensity,2020-04-10 08:15:00,1,1
8,shake_intensity,2020-04-10 08:35:00,1,1
8,shake_intensity,2020-04-10 08:40:00,0,1
8,shake_intensity,2020-04-10 08:40:00,2,1
8,shake_intensity,2020-04-10 08:45:00,0,1
8,shake_intensity,2020-04-10 09:55:00,0,1
8,shake_intensity,2020-04-10 10:00:00,0,1
8,shake_intensity,2020-04-10 10:05:00,0,1
8,shake_intensity,2020-04-10 11:35:00,0,1
8,shake_intensity,2020-04-10 11:45:00,1,1
8,shake_intensity,2020-04-10 11:55:00,0,1
8,shake_intensity,2020-04-10 13:00:00,0,1
8,shake_intensity,2020-04-10 14:20:00,1,1
8,shake_intensity,2020-04-10 14:35:00,0,1
8,shake_intensity,2020-04-10 15:40:00,0,1
8,shake_intensity,2020-04-10 16:50:00,0,1
8,shake_intensity,2020-04-10 16:50:00,1,1
8,shake_intensity,2020-04-10 17:10:00,0,1
8,shake_intensity,2020-04-10 18:00:00,0,1
8,shake_intensity,2020-04-10 18:15:00,1,1
8,shake_intensity,2020-04-10 18:25:00,1,1
8,shake_intensity,2020-04-10 18:30:00,1,1
8,shake_intensity,2020-04-10 18:35:00,1,1
8,shake_intensity,2020-04-10 18:45:00,0,1
8,shake_intensity,2020-04-10 19:25:00,1,1
8,shake_intensity,2020-04-10 19:35:00,0,1
8,shake_intensity,2020-04-10 19:40:00,0,1
8,shake_intensity,2020-04-10 20:30:00,0,1
8,shake_intensity,2020-04-10 20:50:00,0,1
8,shake_intensity,2020-04-10 20:55:00,0,1
8,shake_intensity,2020-04-10 21:10:00,1,1
8,shake_intensity,2020-04-10 21:45:00,0,1
8,shake_intensity,2020-04-10 22:15:00,1,1
8,shake_intensity,2020-04-10 23:00:00,1,1
8,shake_intensity,2020-04-10 23:45:00,0,1
9,buildings,2020-04-06 00:35:00,7,1
9,buildings,2020-04-06 00:45:00,5,1
9,buildings,2020-04-06 00:50:00,9,1
9,buildings,2020-04-06 01:00:00,1,1
9,buildings,2020-04-06 01:00:00,7,1
9,buildings,2020-04-06 01:05:00,1,1
9,buildings,2020-04-06 01:10:00,6,1
9,buildings,2020-04-06 01:15:00,1,1
9,buildings,2020-04-06 01:20:00,4,1
9,buildings,2020-04-06 01:25:00,8,1
9,buildings,2020-04-06 01:50:00,10,1
9,buildings,2020-04-06 01:55:00,1,1
9,buildings,2020-04-06 01:55:00,9,1
9,buildings,2020-04-06 02:05:00,1,1
9,buildings,2020-04-06 02:20:00,10,1
9,buildings,2020-04-06 02:30:00,8,1
9,buildings,2020-04-06 02:35:00,0,1
9,buildings,2020-04-06 02:35:00,9,1
9,buildings,2020-04-06 02:40:00,8,1
9,buildings,2020-04-06 02:50:00,4,1
9,buildings,2020-04-06 02:50:00,10,1
9,buildings,2020-04-06 02:55:00,3,1
9,buildings,2020-04-06 02:55:00,9,1
9,buildings,2020-04-06 03:05:00,10,1
9,buildings,2020-04-06 03:15:00,6,1
9,buildings,2020-04-06 03:40:00,7,1
9,buildings,2020-04-06 03:45:00,7,1
9,buildings,2020-04-06 04:05:00,3,1
9,buildings,2020-04-06 04:10:00,8,1
9,buildings,2020-04-06 04:15:00,4,1
9,buildings,2020-04-06 04:20:00,1,1
9,buildings,2020-04-06 04:30:00,1,1
9,buildings,2020-04-06 04:30:00,10,1
9,buildings,2020-04-06 04:55:00,3,1
9,buildings,2020-04-06 04:55:00,8,1
9,buildings,2020-04-06 05:25:00,1,1
9,buildings,2020-04-06 05:25:00,7,1
9,buildings,2020-04-06 05:35:00,7,1
9,buildings,2020-04-06 05:40:00,9,1
9,buildings,2020-04-06 05:45:00,8,1
9,buildings,2020-04-06 05:55:00,6,1
9,buildings,2020-04-06 06:05:00,3,1
9,buildings,2020-04-06 06:10:00,4,1
9,buildings,2020-04-06 06:15:00,9,1
9,buildings,2020-04-06 06:25:00,10,1
9,buildings,2020-04-06 06:40:00,0,1
9,buildings,2020-04-06 06:45:00,9,1
9,buildings,2020-04-06 06:55:00,4,1
9,buildings,2020-04-06 06:55:00,7,1
9,buildings,2020-04-06 07:00:00,2,1
9,buildings,2020-04-06 07:00:00,4,1
9,buildings,2020-04-06 07:00:00,5,1
9,buildings,2020-04-06 07:05:00,5,1
9,buildings,2020-04-06 07:10:00,4,1
9,buildings,2020-04-06 07:10:00,8,1
9,buildings,2020-04-06 07:15:00,9,1
9,buildings,2020-04-06 07:20:00,10,1
9,buildings,2020-04-06 07:25:00,4,1
9,buildings,2020-04-06 07:30:00,4,1
9,buildings,2020-04-06 07:35:00,5,1
9,buildings,2020-04-06 07:35:00,10,1
9,buildings,2020-04-06 07:55:00,9,1
9,buildings,2020-04-06 08:05:00,3,1
9,buildings,2020-04-06 08:15:00,2,1
9,buildings,2020-04-06 08:20:00,7,1
9,buildings,2020-04-06 08:25:00,4,1
9,buildings,2020-04-06 08:35:00,4,1
9,buildings,2020-04-06 08:40:00,0,1
9,buildings,2020-04-06 08:40:00,1,1
9,buildings,2020-04-06 08:50:00,6,1
9,buildings,2020-04-06 08:55:00,4,1
9,buildings,2020-04-06 09:05:00,5,1
9,buildings,2020-04-06 09:05:00,6,1
9,buildings,2020-04-06 09:10:00,7,1
9,buildings,2020-04-06 09:15:00,3,1
9,buildings,2020-04-06 09:20:00,0,1
9,buildings,2020-04-06 09:30:00,2,1
9,buildings,2020-04-06 09:30:00,4,1
9,buildings,2020-04-06 09:30:00,9,1
9,buildings,2020-04-06 09:35:00,3,1
9,buildings,2020-04-06 09:35:00,5,1
9,buildings,2020-04-06 09:45:00,6,1
9,buildings,2020-04-06 09:50:00,3,1
9,buildings,2020-04-06 10:00:00,0,1
9,buildings,2020-04-06 10:00:00,7,1
9,buildings,2020-04-06 10:05:00,2,1
9,buildings,2020-04-06 10:25:00,4,1
9,buildings,2020-04-06 10:30:00,1,1
9,buildings,2020-04-06 10:30:00,2,1
9,buildings,2020-04-06 10:40:00,7,1
9,buildings,2020-04-06 10:50:00,4,1
9,buildings,2020-04-06 11:10:00,6,1
9,buildings,2020-04-06 11:15:00,4,1
9,buildings,2020-04-06 11:15:00,5,1
9,buildings,2020-04-06 11:25:00,10,1
9,buildings,2020-04-06 11:40:00,0,1
9,buildings,2020-04-06 11:45:00,3,1
9,buildings,2020-04-06 12:05:00,9,1
9,buildings,2020-04-06 12:20:00,7,1
9,buildings,2020-04-06 12:25:00,6,1
9,buildings,2020-04-06 12:30:00,1,1
9,buildings,2020-04-06 12:30:00,7,1
9,buildings,2020-04-06 12:35:00,8,1
9,buildings,2020-04-06 13:10:00,4,1
9,buildings,2020-04-06 13:20:00,4,1
9,buildings,2020-04-06 13:20:00,6,1
9,buildings,2020-04-06 13:25:00,7,1
9,buildings,2020-04-06 13:45:00,2,1
9,buildings,2020-04-06 13:45:00,4,1
9,buildings,2020-04-06 13:45:00,6,1
9,buildings,2020-04-06 14:00:00,8,1
9,buildings,2020-04-06 14:10:00,1,1
9,buildings,2020-04-06 14:10:00,10,1
9,buildings,2020-04-06 14:20:00,5,1
9,buildings,2020-04-06 14:20:00,7,1
9,buildings,2020-04-06 14:20:00,10,1
9,buildings,2020-04-06 14:30:00,4,1
9,buildings,2020-04-06 14:35:00,2,1
9,buildings,2020-04-06 14:35:00,6,1
9,buildings,2020-04-06 14:45:00,4,1
9,buildings,2020-04-06 14:45:00,10,1
9,buildings,2020-04-06 14:50:00,5,1
9,buildings,2020-04-06 14:55:00,0,1
9,buildings,2020-04-06 14:55:00,2,1
9,buildings,2020-04-06 14:55:00,4,1
9,buildings,2020-04-06 15:00:00,3,1
9,buildings,2020-04-06 15:05:00,2,1
9,buildings,2020-04-06 15:10:00,2,1
9,buildings,2020-04-06 15:10:00,4,1
9,buildings,2020-04-06 15:20:00,2,1
9,buildings,2020-04-06 15:25:00,6,1
9,buildings,2020-04-06 15:25:00,10,1
9,buildings,2020-04-06 15:30:00,1,1
9,buildings,2020-04-06 15:30:00,2,1
9,buildings,2020-04-06 15:30:00,3,1
9,buildings,2020-04-06 15:30:00,4,1
9,buildings,2020-04-06 15:35:00,3,1
9,buildings,2020-04-06 15:35:00,4,1
9,buildings,2020-04-06 15:35:00,5,1
9,buildings,2020-04-06 15:45:00,4,1
9,buildings,2020-04-06 15:50:00,3,1
9,buildings,2020-04-06 16:05:00,2,1
9,buildings,2020-04-06 16:10:00,5,1
9,buildings,2020-04-06 16:10:00,8,1
9,buildings,2020-04-06 16:15:00,1,1
9,buildings,2020-04-06 16:25:00,9,1
9,buildings,2020-04-06 16:30:00,1,1
9,buildings,2020-04-06 16:30:00,4,1
9,buildings,2020-04-06 16:30:00,9,1
9,buildings,2020-04-06 16:35:00,4,1
9,buildings,2020-04-06 16:35:00,7,1
9,buildings,2020-04-06 16:40:00,1,1
9,buildings,2020-04-06 16:40:00,4,1
9,buildings,2020-04-06 16:45:00,2,1
9,buildings,2020-04-06 16:50:00,2,1
9,buildings,2020-04-06 16:50:00,7,1
9,buildings,2020-04-06 16:50:00,8,1
9,buildings,2020-04-06 16:55:00,1,1
9,buildings,2020-04-06 16:55:00,4,1
9,buildings,2020-04-06 16:55:00,6,1
9,buildings,2020-04-06 17:00:00,1,1
9,buildings,2020-04-06 17:00:00,4,1
9,buildings,2020-04-06 17:05:00,3,1
9,buildings,2020-04-06 17:05:00,7,1
9,buildings,2020-04-06 17:10:00,4,1
9,buildings,2020-04-06 17:10:00,5,1
9,buildings,2020-04-06 17:10:00,10,1
9,buildings,2020-04-06 17:15:00,1,1
9,buildings,2020-04-06 17:15:00,7,1
9,buildings,2020-04-06 17:20:00,9,1
9,buildings,2020-04-06 17:30:00,2,1
9,buildings,2020-04-06 17:30:00,5,1
9,buildings,2020-04-06 17:35:00,4,1
9,buildings,2020-04-06 17:35:00,10,1
9,buildings,2020-04-06 17:40:00,2,1
9,buildings,2020-04-06 17:40:00,4,1
9,buildings,2020-04-06 17:45:00,6,1
9,buildings,2020-04-06 17:50:00,3,1
9,buildings,2020-04-06 17:50:00,4,1
9,buildings,2020-04-06 18:00:00,4,1
9,buildings,2020-04-06 18:05:00,2,1
9,buildings,2020-04-06 18:10:00,2,1
9,buildings,2020-04-06 18:10:00,3,1
9,buildings,2020-04-06 18:15:00,2,1
9,buildings,2020-04-06 18:20:00,2,1
9,buildings,2020-04-06 18:20:00,3,1
9,buildings,2020-04-06 18:25:00,4,1
9,buildings,2020-04-06 18:25:00,7,1
9,buildings,2020-04-06 18:30:00,4,1
9,buildings,2020-04-06 18:30:00,8,1
9,buildings,2020-04-06 18:35:00,0,1
9,buildings,2020-04-06 18:35:00,2,1
9,buildings,2020-04-06 18:35:00,3,1
9,buildings,2020-04-06 18:35:00,5,1
9,buildings,2020-04-06 18:40:00,1,1
9,buildings,2020-04-06 18:40:00,4,1
9,buildings,2020-04-06 18:50:00,2,1
9,buildings,2020-04-06 18:55:00,6,1
9,buildings,2020-04-06 18:55:00,7,1
9,buildings,2020-04-06 19:00:00,2,1
9,buildings,2020-04-06 19:00:00,3,1
9,buildings,2020-04-06 19:05:00,2,1
9,buildings,2020-04-06 19:05:00,3,1
9,buildings,2020-04-06 19:10:00,10,1
9,buildings,2020-04-06 19:20:00,3,1
9,buildings,2020-04-06 19:25:00,3,1
9,buildings,2020-04-06 19:25:00,6,1
9,buildings,2020-04-06 19:30:00,3,1
9,buildings,2020-04-06 19:30:00,4,1
9,buildings,2020-04-06 19:40:00,3,1
9,buildings,2020-04-06 19:40:00,4,1
9,buildings,2020-04-06 19:40:00,10,1
9,buildings,2020-04-06 19:45:00,3,1
9,buildings,2020-04-06 19:55:00,1,1
9,buildings,2020-04-06 19:55:00,8,1
9,buildings,2020-04-06 20:00:00,1,1
9,buildings,2020-04-06 20:00:00,3,1
9,buildings,2020-04-06 20:00:00,4,1
9,buildings,2020-04-06 20:05:00,3,1
9,buildings,2020-04-06 20:05:00,5,1
9,buildings,2020-04-06 20:05:00,7,1
9,buildings,2020-04-06 20:10:00,3,1
9,buildings,2020-04-06 20:30:00,3,1
9,buildings,2020-04-06 20:30:00,8,1
9,buildings,2020-04-06 20:45:00,0,1
9,buildings,2020-04-06 21:00:00,7,1
9,buildings,2020-04-06 21:05:00,2,1
9,buildings,2020-04-06 21:10:00,7,1
9,buildings,2020-04-06 21:10:00,8,1
9,buildings,2020-04-06 21:20:00,2,1
9,buildings,2020-04-06 21:30:00,4,1
9,buildings,2020-04-06 21:35:00,9,1
9,buildings,2020-04-06 21:35:00,10,1
9,buildings,2020-04-06 21:40:00,1,1
9,buildings,2020-04-06 21:50:00,3,1
9,buildings,2020-04-06 21:55:00,0,1
9,buildings,2020-04-06 22:00:00,6,1
9,buildings,2020-04-06 22:05:00,2,1
9,buildings,2020-04-06 22:10:00,6,1
9,buildings,2020-04-06 22:20:00,9,1
9,buildings,2020-04-06 22:35:00,8,1
9,buildings,2020-04-06 22:40:00,5,1
9,buildings,2020-04-06 22:45:00,5,1
9,buildings,2020-04-06 22:55:00,5,1
9,buildings,2020-04-06 23:05:00,6,1
9,buildings,2020-04-06 23:05:00,8,1
9,buildings,2020-04-06 23:10:00,4,1
9,buildings,2020-04-06 23:10:00,6,1
9,buildings,2020-04-06 23:20:00,0,1
9,buildings,2020-04-06 23:20:00,1,1
9,buildings,2020-04-06 23:20:00,6,1
9,buildings,2020-04-06 23:20:00,10,1
9,buildings,2020-04-06 23:25:00,2,1
9,buildings,2020-04-06 23:25:00,5,1
9,buildings,2020-04-06 23:40:00,4,1
9,buildings,2020-04-06 23:40:00,10,1
9,buildings,2020-04-06 23:45:00,8,1
9,buildings,2020-04-06 23:50:00,8,1
9,buildings,2020-04-06 23:55:00,6,1
9,buildings,2020-04-07 00:00:00,0,1
9,buildings,2020-04-07 00:00:00,1,1
9,buildings,2020-04-07 00:05:00,3,1
9,buildings,2020-04-07 00:05:00,9,1
9,buildings,2020-04-07 00:10:00,6,1
9,buildings,2020-04-07 00:20:00,9,1
9,buildings,2020-04-07 00:25:00,5,1
9,buildings,2020-04-07 00:30:00,7,1
9,buildings,2020-04-07 00:30:00,10,1
9,buildings,2020-04-07 00:40:00,2,1
9,buildings,2020-04-07 00:40:00,5,1
9,buildings,2020-04-07 00:45:00,10,1
9,buildings,2020-04-07 00:50:00,5,1
9,buildings,2020-04-07 00:50:00,9,1
9,buildings,2020-04-07 01:05:00,3,1
9,buildings,2020-04-07 01:05:00,10,1
9,buildings,2020-04-07 01:45:00,8,1
9,buildings,2020-04-07 01:55:00,3,1
9,buildings,2020-04-07 02:00:00,7,1
9,buildings,2020-04-07 02:20:00,1,1
9,buildings,2020-04-07 02:25:00,0,1
9,buildings,2020-04-07 02:45:00,4,1
9,buildings,2020-04-07 02:50:00,5,1
9,buildings,2020-04-07 02:50:00,7,1
9,buildings,2020-04-07 03:20:00,5,1
9,buildings,2020-04-07 03:25:00,1,1
9,buildings,2020-04-07 03:25:00,2,1
9,buildings,2020-04-07 03:30:00,6,1
9,buildings,2020-04-07 03:40:00,1,1
9,buildings,2020-04-07 03:40:00,6,1
9,buildings,2020-04-07 03:45:00,7,1
9,buildings,2020-04-07 03:50:00,0,1
9,buildings,2020-04-07 03:50:00,3,1
9,buildings,2020-04-07 03:55:00,10,1
9,buildings,2020-04-07 04:05:00,4,1
9,buildings,2020-04-07 04:10:00,10,1
9,buildings,2020-04-07 04:20:00,4,1
9,buildings,2020-04-07 04:25:00,10,1
9,buildings,2020-04-07 04:35:00,7,1
9,buildings,2020-04-07 04:45:00,10,1
9,buildings,2020-04-07 04:55:00,7,1
9,buildings,2020-04-07 04:55:00,10,1
9,buildings,2020-04-07 05:00:00,6,1
9,buildings,2020-04-07 05:00:00,7,1
9,buildings,2020-04-07 05:00:00,9,1
9,buildings,2020-04-07 05:05:00,10,1
