time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
2020-04-08 11:00:00,6.0,5.0,6.0,,5.0,3.0,4
2020-04-08 11:05:00,6.0,6.0,5.0,,5.0,3.0,4
2020-04-08 09:05:00,6.0,3.0,5.0,,3.0,3.0,4
2020-04-08 09:05:00,5.0,6.0,5.0,,4.0,2.0,4
2020-04-08 11:25:00,5.0,4.0,4.0,,4.0,3.0,4
2020-04-08 09:35:00,5.0,6.0,6.0,,3.0,3.0,4
2020-04-08 09:20:00,6.0,4.0,5.0,,6.0,2.0,4
2020-04-08 10:15:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 10:05:00,7.0,6.0,5.0,,4.0,3.0,4
2020-04-08 11:25:00,7.0,6.0,4.0,7.0,3.0,4.0,4
2020-04-08 09:25:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 11:45:00,5.0,5.0,4.0,,4.0,2.0,4
2020-04-08 09:05:00,6.0,5.0,4.0,,3.0,2.0,4
2020-04-08 10:40:00,5.0,4.0,4.0,,3.0,3.0,4
2020-04-08 13:15:00,5.0,4.0,6.0,,4.0,4.0,4
2020-04-08 13:55:00,6.0,5.0,6.0,,3.0,3.0,4
2020-04-08 12:50:00,7.0,5.0,4.0,,4.0,2.0,4
2020-04-08 09:15:00,4.0,6.0,5.0,,4.0,3.0,4
2020-04-08 10:20:00,5.0,4.0,6.0,,4.0,3.0,4
2020-04-08 16:55:00,6.0,5.0,4.0,,4.0,2.0,4
2020-04-08 12:15:00,7.0,6.0,5.0,,4.0,4.0,4
2020-04-08 09:55:00,6.0,6.0,5.0,,3.0,3.0,4
2020-04-08 09:00:00,7.0,7.0,5.0,,5.0,3.0,4
2020-04-08 09:15:00,7.0,5.0,6.0,,4.0,3.0,4
2020-04-08 12:15:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 09:20:00,5.0,6.0,5.0,,3.0,4.0,4
2020-04-08 09:35:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 09:30:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 09:25:00,5.0,4.0,6.0,,3.0,3.0,4
2020-04-08 10:15:00,4.0,6.0,6.0,,4.0,3.0,4
2020-04-08 10:10:00,6.0,5.0,4.0,,3.0,4.0,4
2020-04-08 10:35:00,5.0,5.0,6.0,,6.0,3.0,4
2020-04-08 10:40:00,6.0,4.0,6.0,,5.0,2.0,4
2020-04-08 09:30:00,5.0,5.0,5.0,,4.0,4.0,4
2020-04-08 10:35:00,6.0,4.0,4.0,,4.0,5.0,4
2020-04-08 09:10:00,6.0,5.0,5.0,,2.0,3.0,4
2020-04-08 09:35:00,6.0,5.0,6.0,,4.0,4.0,4
2020-04-08 09:20:00,6.0,5.0,5.0,,3.0,5.0,4
2020-04-08 12:35:00,6.0,5.0,5.0,,5.0,4.0,4
2020-04-08 13:50:00,6.0,4.0,5.0,,3.0,3.0,4
2020-04-08 13:45:00,6.0,4.0,4.0,,4.0,3.0,4
2020-04-08 09:25:00,6.0,6.0,4.0,,4.0,4.0,4
2020-04-08 09:40:00,5.0,5.0,4.0,,5.0,4.0,4
2020-04-08 10:10:00,6.0,4.0,4.0,,5.0,3.0,4
2020-04-08 10:25:00,6.0,5.0,5.0,,3.0,2.0,4
2020-04-08 09:40:00,6.0,5.0,5.0,,5.0,3.0,4
2020-04-08 10:35:00,6.0,4.0,5.0,,4.0,2.0,4
2020-04-08 10:40:00,5.0,4.0,5.0,,4.0,2.0,4
2020-04-08 09:40:00,6.0,4.0,5.0,,4.0,4.0,4
2020-04-08 11:45:00,6.0,6.0,5.0,,3.0,4.0,4
2020-04-08 10:15:00,7.0,4.0,5.0,,4.0,3.0,4
2020-04-08 09:20:00,6.0,4.0,6.0,,4.0,3.0,4
2020-04-08 11:05:00,6.0,6.0,6.0,,4.0,3.0,4
2020-04-08 10:50:00,6.0,6.0,5.0,,4.0,2.0,4
2020-04-08 10:15:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 10:35:00,6.0,4.0,5.0,,4.0,4.0,4
2020-04-08 11:40:00,6.0,5.0,5.0,,5.0,2.0,4
2020-04-08 10:15:00,4.0,5.0,5.0,,3.0,4.0,4
2020-04-08 09:25:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 11:40:00,5.0,5.0,4.0,,3.0,3.0,4
2020-04-08 10:05:00,7.0,4.0,5.0,,5.0,4.0,4
2020-04-08 10:50:00,7.0,5.0,6.0,,3.0,4.0,4
2020-04-08 10:05:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 09:55:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 12:50:00,7.0,5.0,5.0,,4.0,3.0,4
2020-04-08 16:00:00,7.0,5.0,4.0,,4.0,4.0,4
2020-04-08 12:55:00,8.0,4.0,5.0,,4.0,4.0,4
2020-04-08 11:40:00,7.0,4.0,4.0,,4.0,3.0,4
2020-04-08 09:30:00,5.0,5.0,6.0,,5.0,3.0,4
2020-04-08 10:55:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:10:00,5.0,5.0,6.0,,3.0,3.0,4
2020-04-08 10:25:00,6.0,4.0,5.0,,4.0,3.0,4
2020-04-08 11:20:00,7.0,5.0,6.0,,4.0,3.0,4
2020-04-08 09:55:00,6.0,4.0,4.0,,5.0,4.0,4
2020-04-08 09:50:00,7.0,6.0,4.0,,4.0,3.0,4
2020-04-08 14:15:00,6.0,6.0,5.0,,4.0,4.0,4
2020-04-08 09:20:00,6.0,5.0,4.0,,5.0,3.0,4
2020-04-08 09:15:00,5.0,4.0,5.0,,3.0,4.0,4
2020-04-08 09:25:00,7.0,6.0,5.0,,5.0,3.0,4
2020-04-08 12:25:00,5.0,5.0,6.0,,5.0,3.0,4
2020-04-08 10:55:00,5.0,5.0,5.0,,3.0,2.0,4
2020-04-08 09:45:00,6.0,6.0,6.0,,3.0,5.0,4
2020-04-08 09:30:00,7.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:35:00,5.0,4.0,4.0,,4.0,2.0,4
2020-04-08 12:10:00,7.0,6.0,5.0,,5.0,3.0,4
2020-04-08 10:20:00,6.0,5.0,5.0,,6.0,1.0,4
2020-04-08 12:25:00,6.0,6.0,5.0,,5.0,3.0,4
2020-04-08 09:45:00,6.0,5.0,5.0,,3.0,4.0,4
2020-04-08 09:55:00,6.0,6.0,4.0,,5.0,3.0,4
2020-04-08 09:30:00,6.0,4.0,6.0,,5.0,3.0,4
2020-04-08 11:30:00,5.0,5.0,4.0,,4.0,4.0,4
2020-04-08 10:00:00,7.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:15:00,7.0,4.0,5.0,,4.0,3.0,4
2020-04-08 10:45:00,5.0,5.0,5.0,,3.0,2.0,4
2020-04-08 11:25:00,6.0,5.0,5.0,,5.0,4.0,4
2020-04-08 11:45:00,6.0,5.0,4.0,,5.0,2.0,4
2020-04-08 10:20:00,7.0,6.0,5.0,,4.0,2.0,4
2020-04-08 09:50:00,7.0,4.0,6.0,,3.0,3.0,4
2020-04-08 10:15:00,5.0,5.0,5.0,,4.0,2.0,4
2020-04-08 10:30:00,5.0,5.0,5.0,,4.0,3.0,4
2020-04-08 12:35:00,6.0,7.0,6.0,,5.0,4.0,4
2020-04-08 09:15:00,6.0,6.0,4.0,,5.0,3.0,4
2020-04-08 09:35:00,5.0,5.0,4.0,,5.0,4.0,4
2020-04-08 12:15:00,7.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:05:00,6.0,4.0,5.0,,4.0,3.0,4
2020-04-08 09:00:00,7.0,5.0,4.0,,3.0,2.0,4
2020-04-08 09:55:00,7.0,6.0,4.0,,4.0,3.0,4
2020-04-08 15:50:00,7.0,5.0,4.0,,4.0,4.0,4
2020-04-08 11:15:00,7.0,5.0,5.0,,5.0,4.0,4
2020-04-08 11:40:00,6.0,4.0,5.0,,3.0,3.0,4
2020-04-08 09:50:00,6.0,7.0,5.0,,3.0,3.0,4
2020-04-08 09:10:00,7.0,5.0,5.0,,5.0,4.0,4
2020-04-08 09:25:00,6.0,6.0,4.0,,4.0,3.0,4
2020-04-08 09:25:00,6.0,6.0,5.0,,5.0,4.0,4
2020-04-08 10:00:00,7.0,5.0,6.0,,3.0,3.0,4
2020-04-08 11:45:00,7.0,6.0,5.0,,4.0,4.0,4
2020-04-08 12:45:00,6.0,5.0,4.0,,3.0,2.0,4
2020-04-08 09:10:00,6.0,6.0,5.0,,4.0,2.0,4
2020-04-08 10:00:00,6.0,5.0,6.0,,4.0,3.0,4
2020-04-08 11:00:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 09:20:00,5.0,4.0,5.0,,4.0,2.0,4
2020-04-08 10:25:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 11:15:00,5.0,5.0,5.0,,2.0,3.0,4
2020-04-08 10:55:00,7.0,5.0,6.0,,5.0,2.0,4
2020-04-08 10:35:00,7.0,5.0,5.0,,3.0,3.0,4
2020-04-08 09:30:00,6.0,5.0,5.0,,4.0,4.0,4
2020-04-08 10:05:00,6.0,5.0,4.0,,3.0,3.0,4
2020-04-08 09:55:00,7.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:40:00,6.0,4.0,5.0,,5.0,3.0,4
2020-04-08 11:00:00,6.0,6.0,5.0,,3.0,3.0,4
2020-04-08 10:30:00,5.0,4.0,6.0,,4.0,2.0,4
2020-04-08 09:00:00,7.0,4.0,4.0,,4.0,3.0,4
2020-04-08 10:15:00,6.0,5.0,5.0,,5.0,3.0,4
2020-04-08 10:15:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 09:55:00,6.0,4.0,6.0,,4.0,2.0,4
2020-04-08 09:10:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 09:35:00,5.0,6.0,3.0,,3.0,4.0,4
2020-04-08 09:40:00,5.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:45:00,5.0,5.0,6.0,,4.0,4.0,4
2020-04-08 09:20:00,6.0,6.0,4.0,,3.0,4.0,4
2020-04-08 11:00:00,7.0,5.0,5.0,,4.0,4.0,4
2020-04-08 10:55:00,6.0,7.0,5.0,,4.0,2.0,4
2020-04-08 09:50:00,6.0,7.0,5.0,,4.0,3.0,4
2020-04-08 12:00:00,6.0,6.0,6.0,,3.0,3.0,4
2020-04-08 10:15:00,5.0,4.0,4.0,,4.0,3.0,4
2020-04-08 10:00:00,6.0,7.0,5.0,,3.0,3.0,4
2020-04-08 10:25:00,6.0,5.0,5.0,,3.0,3.0,4
2020-04-08 14:50:00,6.0,5.0,7.0,,3.0,3.0,4
2020-04-08 09:15:00,6.0,5.0,4.0,,5.0,4.0,4
2020-04-08 11:20:00,5.0,6.0,6.0,,3.0,3.0,4
2020-04-08 09:25:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:00:00,7.0,5.0,5.0,,4.0,3.0,4
2020-04-08 09:10:00,6.0,3.0,5.0,,2.0,3.0,4
2020-04-08 10:10:00,5.0,6.0,4.0,,4.0,3.0,4
2020-04-08 10:00:00,8.0,6.0,6.0,,4.0,3.0,4
2020-04-08 12:05:00,8.0,6.0,6.0,,5.0,3.0,4
2020-04-08 10:00:00,6.0,5.0,5.0,,6.0,3.0,4
2020-04-08 12:40:00,5.0,5.0,6.0,,4.0,4.0,4
2020-04-08 10:40:00,6.0,5.0,6.0,,3.0,3.0,4
2020-04-08 13:15:00,5.0,4.0,4.0,,3.0,3.0,4
2020-04-08 09:10:00,4.0,6.0,5.0,,4.0,4.0,4
2020-04-08 13:15:00,5.0,5.0,5.0,,3.0,2.0,4
2020-04-08 09:25:00,7.0,6.0,5.0,,4.0,2.0,4
2020-04-08 11:55:00,6.0,5.0,4.0,,4.0,4.0,4
2020-04-08 09:10:00,6.0,5.0,5.0,,5.0,4.0,4
2020-04-08 10:55:00,5.0,6.0,5.0,,4.0,1.0,4
2020-04-08 14:20:00,6.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:35:00,5.0,4.0,4.0,,4.0,3.0,4
2020-04-08 10:05:00,7.0,5.0,5.0,,3.0,4.0,4
2020-04-08 12:20:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 09:05:00,7.0,5.0,5.0,,5.0,4.0,4
2020-04-08 11:00:00,6.0,5.0,5.0,,5.0,3.0,4
2020-04-08 13:05:00,7.0,5.0,6.0,,5.0,4.0,4
2020-04-08 10:15:00,6.0,6.0,6.0,,3.0,4.0,4
2020-04-08 09:30:00,6.0,4.0,5.0,,5.0,1.0,4
2020-04-08 10:30:00,6.0,5.0,6.0,,5.0,3.0,4
2020-04-08 10:35:00,5.0,6.0,4.0,,4.0,3.0,4
2020-04-08 11:25:00,7.0,4.0,4.0,,5.0,2.0,4
2020-04-08 12:15:00,7.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:50:00,6.0,4.0,6.0,,4.0,3.0,4
2020-04-08 09:25:00,4.0,7.0,5.0,,4.0,2.0,4
2020-04-08 10:15:00,6.0,5.0,6.0,,3.0,3.0,4
2020-04-08 10:20:00,6.0,5.0,5.0,,5.0,4.0,4
2020-04-08 12:00:00,7.0,5.0,5.0,,3.0,1.0,4
2020-04-08 11:00:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 13:40:00,7.0,4.0,5.0,,3.0,4.0,4
2020-04-08 11:05:00,6.0,4.0,4.0,,4.0,3.0,4
2020-04-08 11:05:00,6.0,4.0,6.0,,3.0,3.0,4
2020-04-08 10:20:00,6.0,5.0,5.0,,3.0,2.0,4
2020-04-08 10:10:00,6.0,6.0,6.0,,4.0,2.0,4
2020-04-08 12:35:00,6.0,5.0,5.0,,4.0,2.0,4
2020-04-08 10:20:00,5.0,5.0,6.0,,4.0,3.0,4
2020-04-08 10:05:00,6.0,4.0,5.0,,5.0,2.0,4
2020-04-08 09:40:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 14:30:00,7.0,5.0,4.0,,3.0,3.0,4
2020-04-08 12:40:00,7.0,5.0,5.0,,3.0,2.0,4
2020-04-08 10:35:00,5.0,4.0,4.0,,4.0,3.0,4
2020-04-08 11:05:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:05:00,7.0,5.0,4.0,,4.0,3.0,4
2020-04-08 10:20:00,5.0,5.0,5.0,,4.0,2.0,4
2020-04-08 10:15:00,7.0,4.0,5.0,,4.0,3.0,4
2020-04-08 09:00:00,5.0,6.0,5.0,,4.0,3.0,4
2020-04-08 10:10:00,6.0,4.0,4.0,,5.0,3.0,4
2020-04-08 10:20:00,5.0,5.0,5.0,,3.0,3.0,4
2020-04-08 12:50:00,6.0,4.0,4.0,,3.0,3.0,4
2020-04-08 09:00:00,6.0,5.0,5.0,,6.0,3.0,4
2020-04-08 09:50:00,5.0,5.0,4.0,,3.0,2.0,4
2020-04-08 09:50:00,6.0,5.0,6.0,,5.0,3.0,4
2020-04-08 09:45:00,6.0,4.0,5.0,,4.0,4.0,4
2020-04-08 10:35:00,7.0,3.0,4.0,,5.0,3.0,4
2020-04-08 10:30:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 11:10:00,6.0,6.0,6.0,,5.0,3.0,4
2020-04-08 10:00:00,7.0,4.0,6.0,,4.0,2.0,4
2020-04-08 09:25:00,5.0,6.0,5.0,,5.0,3.0,4
2020-04-08 10:00:00,7.0,5.0,6.0,,5.0,4.0,4
2020-04-08 10:45:00,6.0,4.0,6.0,,5.0,3.0,4
2020-04-08 12:35:00,6.0,5.0,5.0,,4.0,2.0,4
2020-04-08 09:40:00,6.0,4.0,5.0,3.0,4.0,3.0,4
2020-04-08 09:50:00,5.0,4.0,4.0,,4.0,2.0,4
2020-04-08 09:05:00,6.0,5.0,4.0,9.0,5.0,4.0,4
2020-04-08 09:10:00,5.0,5.0,6.0,,3.0,4.0,4
2020-04-08 09:25:00,7.0,4.0,5.0,,4.0,3.0,4
2020-04-08 09:35:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:15:00,6.0,7.0,5.0,,4.0,4.0,4
2020-04-08 09:25:00,5.0,5.0,6.0,,3.0,3.0,4
2020-04-08 10:30:00,5.0,6.0,4.0,,5.0,2.0,4
2020-04-08 10:55:00,6.0,5.0,4.0,,5.0,4.0,4
2020-04-08 10:20:00,6.0,6.0,5.0,,4.0,2.0,4
2020-04-08 09:50:00,5.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:30:00,6.0,5.0,4.0,9.0,4.0,4.0,4
2020-04-08 09:40:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 12:00:00,7.0,5.0,6.0,2.0,4.0,2.0,4
2020-04-08 09:45:00,7.0,5.0,5.0,,5.0,4.0,4
2020-04-08 11:10:00,4.0,5.0,5.0,,3.0,4.0,4
2020-04-08 10:00:00,7.0,4.0,5.0,,3.0,3.0,4
2020-04-08 12:00:00,7.0,4.0,6.0,,5.0,3.0,4
2020-04-08 10:35:00,6.0,4.0,5.0,,4.0,3.0,4
2020-04-08 09:55:00,7.0,5.0,6.0,,4.0,4.0,4
2020-04-08 09:25:00,6.0,5.0,5.0,,3.0,3.0,4
2020-04-08 09:35:00,7.0,6.0,5.0,,5.0,3.0,4
2020-04-08 09:40:00,6.0,4.0,5.0,,4.0,3.0,4
2020-04-08 11:15:00,7.0,6.0,4.0,,3.0,3.0,4
2020-04-08 14:00:00,6.0,5.0,5.0,,5.0,4.0,4
2020-04-08 09:55:00,7.0,5.0,6.0,,6.0,3.0,4
2020-04-08 15:40:00,7.0,6.0,4.0,,4.0,3.0,4
2020-04-08 16:00:00,6.0,6.0,5.0,,3.0,3.0,4
2020-04-08 13:10:00,8.0,5.0,6.0,,5.0,2.0,4
2020-04-08 09:30:00,6.0,5.0,5.0,,4.0,4.0,4
2020-04-08 10:05:00,7.0,6.0,5.0,,4.0,2.0,4
2020-04-08 09:15:00,6.0,5.0,4.0,,5.0,2.0,4
2020-04-08 10:35:00,5.0,5.0,3.0,,5.0,3.0,4
2020-04-08 09:10:00,6.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:35:00,7.0,6.0,5.0,,4.0,4.0,4
2020-04-08 13:20:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 13:30:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 12:45:00,7.0,4.0,5.0,,6.0,3.0,4
2020-04-08 09:15:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 13:15:00,6.0,6.0,5.0,,4.0,5.0,4
2020-04-08 17:30:00,6.0,6.0,5.0,,3.0,3.0,4
2020-04-08 10:50:00,8.0,6.0,5.0,,4.0,4.0,4
2020-04-08 11:05:00,6.0,5.0,6.0,,4.0,2.0,4
2020-04-08 12:15:00,7.0,5.0,5.0,,5.0,3.0,4
2020-04-08 12:10:00,7.0,5.0,4.0,,4.0,2.0,4
2020-04-08 09:10:00,6.0,5.0,5.0,,5.0,3.0,4
2020-04-08 10:55:00,6.0,4.0,5.0,,3.0,2.0,4
2020-04-08 13:30:00,7.0,5.0,5.0,,4.0,2.0,4
2020-04-08 10:00:00,6.0,5.0,4.0,,5.0,2.0,4
2020-04-08 09:45:00,7.0,5.0,5.0,,4.0,2.0,4
2020-04-08 09:25:00,7.0,6.0,6.0,,4.0,3.0,4
2020-04-08 11:10:00,6.0,4.0,6.0,,3.0,4.0,4
2020-04-08 10:55:00,7.0,6.0,6.0,,3.0,3.0,4
2020-04-08 12:45:00,6.0,4.0,5.0,,4.0,4.0,4
2020-04-08 10:05:00,5.0,4.0,4.0,,5.0,3.0,4
2020-04-08 11:40:00,6.0,7.0,5.0,,3.0,2.0,4
2020-04-08 10:50:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 10:50:00,7.0,5.0,6.0,,5.0,4.0,4
2020-04-08 09:35:00,6.0,4.0,5.0,,4.0,4.0,4
2020-04-08 09:30:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 09:55:00,6.0,5.0,5.0,,5.0,2.0,4
2020-04-08 09:40:00,7.0,6.0,4.0,5.0,3.0,3.0,4
2020-04-08 10:50:00,6.0,4.0,6.0,,4.0,4.0,4
2020-04-08 09:05:00,5.0,4.0,4.0,,5.0,3.0,4
2020-04-08 09:35:00,5.0,6.0,5.0,,4.0,3.0,4
2020-04-08 13:00:00,6.0,6.0,7.0,,5.0,2.0,4
2020-04-08 09:00:00,6.0,5.0,6.0,,4.0,3.0,4
2020-04-08 09:25:00,6.0,6.0,5.0,,5.0,4.0,4
2020-04-08 11:55:00,6.0,4.0,6.0,,4.0,3.0,4
2020-04-08 09:15:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 12:20:00,6.0,5.0,4.0,,5.0,3.0,4
2020-04-08 11:30:00,6.0,4.0,4.0,,3.0,3.0,4
2020-04-08 09:30:00,5.0,5.0,4.0,,4.0,2.0,4
2020-04-08 10:20:00,6.0,6.0,6.0,,5.0,3.0,4
2020-04-08 10:10:00,6.0,5.0,5.0,,4.0,2.0,4
2020-04-08 13:45:00,6.0,5.0,5.0,,4.0,2.0,4
2020-04-08 09:40:00,6.0,4.0,6.0,,4.0,2.0,4
2020-04-08 10:55:00,7.0,6.0,5.0,,5.0,4.0,4
2020-04-08 09:50:00,5.0,4.0,5.0,,4.0,2.0,4
2020-04-08 09:30:00,5.0,6.0,5.0,,4.0,4.0,4
2020-04-08 12:25:00,7.0,5.0,5.0,,3.0,4.0,4
2020-04-08 09:10:00,5.0,4.0,5.0,,5.0,2.0,4
2020-04-08 10:50:00,6.0,4.0,6.0,,5.0,2.0,4
2020-04-08 14:25:00,6.0,6.0,4.0,,4.0,4.0,4
2020-04-08 10:15:00,7.0,4.0,4.0,,3.0,3.0,4
2020-04-08 09:25:00,6.0,6.0,5.0,,3.0,3.0,4
2020-04-08 10:05:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 13:05:00,6.0,5.0,4.0,,3.0,3.0,4
2020-04-08 09:55:00,6.0,5.0,6.0,,3.0,3.0,4
2020-04-08 09:45:00,5.0,6.0,5.0,,4.0,3.0,4
2020-04-08 09:10:00,5.0,3.0,5.0,,4.0,3.0,4
2020-04-08 13:25:00,7.0,5.0,6.0,,4.0,4.0,4
2020-04-08 09:50:00,6.0,5.0,5.0,,3.0,3.0,4
2020-04-08 09:40:00,5.0,5.0,5.0,,4.0,2.0,4
2020-04-08 09:05:00,6.0,4.0,5.0,,4.0,3.0,4
2020-04-08 11:45:00,7.0,5.0,5.0,,4.0,2.0,4
2020-04-08 10:15:00,7.0,4.0,5.0,,4.0,3.0,4
2020-04-08 10:10:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 09:00:00,6.0,5.0,5.0,,4.0,2.0,4
2020-04-08 10:20:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 10:05:00,5.0,5.0,4.0,,4.0,3.0,4
2020-04-08 10:30:00,6.0,4.0,5.0,,5.0,3.0,4
2020-04-08 10:50:00,7.0,4.0,5.0,,3.0,3.0,4
2020-04-08 10:05:00,6.0,5.0,6.0,,4.0,2.0,4
2020-04-08 09:35:00,6.0,5.0,6.0,,3.0,4.0,4
2020-04-08 09:15:00,6.0,6.0,5.0,,4.0,3.0,4
2020-04-08 09:05:00,5.0,5.0,4.0,,4.0,4.0,4
2020-04-08 11:45:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 09:10:00,6.0,6.0,5.0,,5.0,3.0,4
2020-04-08 11:40:00,6.0,5.0,5.0,,4.0,4.0,4
2020-04-08 11:55:00,6.0,6.0,6.0,,4.0,3.0,4
2020-04-08 10:25:00,6.0,4.0,4.0,,3.0,4.0,4
2020-04-08 12:10:00,7.0,4.0,4.0,,3.0,3.0,4
2020-04-08 11:25:00,7.0,5.0,6.0,,5.0,3.0,4
2020-04-08 15:10:00,6.0,6.0,7.0,,3.0,3.0,4
2020-04-08 10:30:00,6.0,5.0,6.0,,5.0,4.0,4
2020-04-08 13:30:00,7.0,5.0,5.0,,5.0,4.0,4
2020-04-08 10:25:00,5.0,6.0,4.0,,3.0,2.0,4
2020-04-08 10:50:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 12:15:00,6.0,5.0,5.0,,4.0,2.0,4
2020-04-08 10:40:00,5.0,5.0,4.0,,5.0,2.0,4
2020-04-08 11:15:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 11:30:00,5.0,5.0,5.0,,3.0,3.0,4
2020-04-08 10:25:00,8.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:55:00,5.0,3.0,4.0,1.0,5.0,4.0,4
2020-04-08 09:25:00,6.0,4.0,4.0,,3.0,3.0,4
2020-04-08 09:35:00,6.0,5.0,4.0,,5.0,2.0,4
2020-04-08 10:05:00,6.0,6.0,6.0,,5.0,4.0,4
2020-04-08 10:20:00,4.0,4.0,6.0,,5.0,4.0,4
2020-04-08 10:15:00,6.0,6.0,5.0,,4.0,2.0,4
2020-04-08 09:40:00,6.0,4.0,5.0,,4.0,2.0,4
2020-04-08 10:20:00,7.0,5.0,5.0,,3.0,3.0,4
2020-04-08 11:55:00,7.0,4.0,5.0,,5.0,3.0,4
2020-04-08 10:10:00,7.0,7.0,4.0,,4.0,3.0,4
2020-04-08 09:55:00,6.0,4.0,5.0,,3.0,3.0,4
2020-04-08 09:50:00,5.0,6.0,4.0,,4.0,4.0,4
2020-04-08 09:50:00,5.0,4.0,5.0,,4.0,2.0,4
2020-04-08 13:20:00,5.0,5.0,6.0,,4.0,3.0,4
2020-04-08 10:15:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 10:25:00,6.0,5.0,6.0,,4.0,2.0,4
2020-04-08 14:10:00,6.0,4.0,5.0,,5.0,2.0,4
2020-04-08 10:15:00,5.0,5.0,6.0,,3.0,3.0,4
2020-04-08 11:20:00,6.0,5.0,4.0,,3.0,3.0,4
2020-04-08 10:30:00,7.0,4.0,5.0,,3.0,2.0,4
2020-04-08 11:15:00,7.0,6.0,4.0,,5.0,3.0,4
2020-04-08 09:10:00,5.0,4.0,5.0,,5.0,3.0,4
2020-04-08 09:45:00,5.0,6.0,4.0,,3.0,3.0,4
2020-04-08 10:35:00,6.0,5.0,4.0,,3.0,1.0,4
2020-04-08 11:45:00,5.0,5.0,7.0,,4.0,3.0,4
2020-04-08 10:40:00,6.0,5.0,5.0,,5.0,3.0,4
2020-04-08 10:15:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 11:50:00,5.0,5.0,6.0,,3.0,3.0,4
2020-04-08 10:15:00,7.0,5.0,5.0,,4.0,4.0,4
2020-04-08 09:40:00,7.0,6.0,5.0,,4.0,4.0,4
2020-04-08 09:50:00,5.0,4.0,5.0,,3.0,3.0,4
2020-04-08 09:20:00,6.0,5.0,5.0,,4.0,4.0,4
2020-04-08 12:10:00,6.0,6.0,5.0,,4.0,4.0,4
2020-04-08 13:10:00,5.0,5.0,5.0,,5.0,3.0,4
2020-04-08 09:15:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 10:15:00,7.0,5.0,4.0,,4.0,2.0,4
2020-04-08 13:10:00,6.0,5.0,4.0,,4.0,3.0,4
2020-04-08 11:45:00,6.0,3.0,6.0,,4.0,2.0,4
2020-04-08 09:55:00,5.0,5.0,6.0,,4.0,3.0,4
2020-04-08 09:10:00,5.0,6.0,6.0,1.0,4.0,3.0,4
2020-04-08 09:20:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 09:55:00,6.0,5.0,5.0,,4.0,3.0,4
2020-04-08 11:45:00,6.0,4.0,6.0,,4.0,3.0,4
2020-04-08 12:10:00,6.0,5.0,4.0,,4.0,2.0,4
2020-04-08 09:05:00,7.0,6.0,5.0,,5.0,2.0,4
