cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
shake_intensity,4,2020-04-08 12:35:00,4.14643,4.323825,3.585939,4.906107,3.571672,4.706843,3.674498,4.523144,3.916778,4.399805,3.264566,3.570893,3.618858,3.660433,3.690566,3.753392,3.779800,3.798664,3.843611,3.870955,3.894255,3.905872,3.928548,3.939324,3.972512,3.991821,4.010342,4.031238,4.078495,4.108024,4.150442,4.177177,4.197113,4.225971,4.266923,4.292250,4.308703,4.331192,4.350539,4.366743,4.379529,4.396976,4.417590,4.448384,4.499520,4.517175,4.585661,4.696111,4.814617,4.877749,5.093051,2020-04-08 12:35:00
shake_intensity,4,2020-04-08 15:20:00,4.428952,4.479901,3.569907,5.654017,3.569907,5.213567,3.823784,5.178897,3.823784,4.550604,2.781056,3.568679,3.655729,3.724799,3.794787,3.842975,3.859590,3.895562,3.914431,3.955407,3.991665,4.038740,4.069530,4.110374,4.139698,4.214626,4.268636,4.324777,4.345124,4.362703,4.394118,4.448095,4.489661,4.510233,4.531272,4.593608,4.629898,4.661975,4.692190,4.725253,4.779955,4.821907,4.868651,4.944743,5.063645,5.099359,5.153962,5.205060,5.360695,5.623198,6.114723,2020-04-08 15:20:00
shake_intensity,4,2020-04-09 12:05:00,0.7491846,0.4777113,0.0429944,1.6428737,0.1811811,1.4511846,0.1868757,1.1946936,0.2909332,0.7793829,0.0429944,0.1373671,0.1960386,0.2184876,0.2359642,0.2777267,0.3070351,0.3307889,0.3568294,0.3797031,0.4116134,0.4291015,0.4479183,0.4750594,0.4876788,0.5039816,0.5412216,0.5600907,0.5974602,0.6277252,0.6531418,0.6627219,0.6976172,0.7323983,0.7425599,0.7715374,0.8107124,0.8344363,0.8797992,0.9052715,0.9613209,1.0287499,1.1096850,1.1522908,1.2253605,1.2729412,1.3698496,1.4051141,1.5225699,2.0863524,3.1884071,2020-04-09 12:05:00
shake_intensity,4,2020-04-08 10:30:00,4.261061,4.170148,3.780245,4.776432,3.752089,4.609908,3.924415,4.571377,4.142051,4.507479,3.652797,3.752294,3.816736,3.879610,3.916110,3.949112,3.979693,4.004819,4.020680,4.067242,4.087299,4.114474,4.128741,4.145850,4.152346,4.163269,4.176705,4.186895,4.204205,4.218730,4.243555,4.270317,4.311056,4.327838,4.349616,4.365253,4.386524,4.397392,4.423506,4.440971,4.457730,4.487836,4.499750,4.514526,4.543541,4.555444,4.565784,4.610736,4.704139,4.750233,4.884354,2020-04-08 10:30:00
shake_intensity,4,2020-04-09 17:25:00,5.038841,4.972043,4.235331,5.717602,4.474763,5.673862,4.518295,5.420961,4.816469,5.240065,3.878367,4.368165,4.479521,4.518064,4.562281,4.642198,4.677949,4.721850,4.763369,4.798830,4.817631,4.842960,4.855989,4.865861,4.885436,4.913447,4.946473,4.958022,4.983933,4.992721,5.014306,5.033707,5.067892,5.083113,5.098671,5.112308,5.148554,5.172880,5.205017,5.231595,5.246816,5.268162,5.324991,5.351243,5.388310,5.419108,5.520957,5.630510,5.675027,5.924065,6.377715,2020-04-09 17:25:00
shake_intensity,4,2020-04-09 20:10:00,4.86438,4.785178,3.779177,6.015499,3.894111,5.842325,3.912644,5.476610,4.294552,5.053440,3.544910,3.865066,3.924441,3.962949,4.034448,4.185734,4.265861,4.314120,4.338647,4.379135,4.401201,4.451371,4.528205,4.545614,4.603216,4.639749,4.675616,4.726605,4.750976,4.779422,4.810486,4.849523,4.901319,4.946944,4.981738,5.011358,5.034683,5.073687,5.143583,5.196453,5.299989,5.338144,5.372915,5.457997,5.514003,5.616652,5.735244,5.818152,5.903628,6.178521,6.633097,2020-04-09 20:10:00
shake_intensity,4,2020-04-08 12:40:00,3.906746,3.887441,3.331440,4.506598,3.331440,4.304356,3.465614,4.251004,3.806121,4.231790,3.293874,3.347828,3.418208,3.471814,3.485274,3.513280,3.535922,3.578900,3.613628,3.642354,3.670837,3.691467,3.733648,3.764435,3.795024,3.811671,3.823604,3.834852,3.842670,3.862497,3.891580,3.908951,3.930955,3.949945,3.969984,3.995538,4.018159,4.033268,4.047684,4.073127,4.110609,4.141053,4.175293,4.211388,4.224086,4.269901,4.295254,4.347519,4.452399,4.577413,5.182948,2020-04-08 12:40:00
shake_intensity,4,2020-04-08 15:30:00,4.549133,4.496685,3.441611,5.965811,3.406179,5.451839,3.768415,5.232316,4.037571,4.804679,2.767117,3.463108,3.618465,3.714373,3.815340,3.851223,3.921828,3.982281,4.048527,4.083818,4.124419,4.176430,4.203434,4.246892,4.291141,4.364578,4.389958,4.436065,4.469266,4.482697,4.527371,4.544346,4.556369,4.576949,4.601695,4.664247,4.736428,4.784627,4.826475,4.901506,4.923039,4.957225,4.990785,5.056695,5.097687,5.191455,5.284969,5.496572,5.769737,5.968658,6.874649,2020-04-08 15:30:00
shake_intensity,4,2020-04-09 15:00:00,4.476779,4.578254,3.294687,5.845872,3.396492,5.392522,3.725365,5.211458,3.956055,4.781686,2.942952,3.292356,3.467246,3.651625,3.742502,3.767644,3.848245,3.889040,3.939816,3.977757,4.027462,4.053989,4.110997,4.133509,4.169808,4.229177,4.298131,4.351428,4.424788,4.466555,4.485675,4.549617,4.557446,4.594200,4.622240,4.642699,4.691677,4.729310,4.768232,4.843931,4.945936,4.972511,5.003391,5.073154,5.092398,5.156472,5.231952,5.292665,5.473473,5.818416,6.545984,2020-04-09 15:00:00
shake_intensity,4,2020-04-08 10:35:00,4.561326,4.526576,4.091356,5.150634,4.115847,4.974047,4.154288,4.825141,4.413204,4.765890,3.940432,4.096532,4.152548,4.184991,4.209307,4.240800,4.289384,4.317178,4.334123,4.349643,4.363506,4.395616,4.416514,4.442435,4.453579,4.477459,4.493047,4.509542,4.521850,4.530022,4.541166,4.554823,4.585547,4.600490,4.619898,4.646694,4.669142,4.685563,4.701859,4.714813,4.729391,4.748616,4.769457,4.795994,4.814650,4.866660,4.902879,4.954504,5.015836,5.150848,5.300206,2020-04-08 10:35:00
shake_intensity,4,2020-04-08 12:45:00,4.431981,4.37933,3.694741,5.146091,3.808431,5.070086,3.986934,5.008291,4.210976,4.719525,3.523525,3.696625,3.808712,3.845716,3.936512,3.982256,4.015108,4.060875,4.097282,4.131896,4.152810,4.204903,4.213052,4.247966,4.265884,4.302592,4.323643,4.330851,4.362337,4.395805,4.421972,4.448081,4.467566,4.497828,4.522145,4.551704,4.588176,4.601349,4.620303,4.659034,4.680181,4.718929,4.747849,4.784257,4.865798,4.946023,4.970775,5.004919,5.070613,5.147150,5.538557,2020-04-08 12:45:00
shake_intensity,4,2020-04-08 15:40:00,4.834744,4.895193,3.634477,6.017389,3.731655,5.748894,4.059715,5.613671,4.442813,5.174160,3.237154,3.633379,3.789424,3.887039,3.984357,4.110576,4.204786,4.322593,4.348756,4.421833,4.463073,4.487989,4.552285,4.579824,4.619080,4.661588,4.722947,4.769782,4.792760,4.826615,4.844826,4.905138,4.931684,4.949359,4.988015,5.003655,5.030747,5.092931,5.128908,5.163528,5.242110,5.255174,5.337960,5.428062,5.490525,5.520916,5.608202,5.667850,5.849628,6.007845,6.351925,2020-04-08 15:40:00
shake_intensity,4,2020-04-09 17:30:00,5.177822,5.078855,4.356355,5.999389,4.495362,5.823570,4.693559,5.710755,4.895475,5.371903,4.086444,4.362658,4.503318,4.586739,4.656902,4.733707,4.777288,4.813205,4.867636,4.896164,4.923394,4.940740,4.956227,5.011378,5.024799,5.039397,5.057417,5.081315,5.106998,5.125169,5.161653,5.191709,5.218556,5.237014,5.278144,5.314177,5.329660,5.344337,5.356032,5.390233,5.409144,5.454332,5.504287,5.558296,5.609008,5.635686,5.693822,5.747473,5.856792,6.000984,6.539629,2020-04-09 17:30:00
shake_intensity,4,2020-04-09 20:15:00,4.853009,4.851046,3.916080,5.979653,4.007030,5.797299,3.934442,5.449912,4.403897,5.181020,3.251762,3.771924,3.985390,4.036671,4.127731,4.176453,4.224478,4.301654,4.358525,4.400046,4.429283,4.449327,4.501139,4.556134,4.572858,4.626501,4.717254,4.763594,4.790508,4.815951,4.832107,4.859896,4.889885,4.948729,4.980839,5.022422,5.086792,5.127407,5.144791,5.175574,5.294085,5.344589,5.384613,5.430354,5.499226,5.575666,5.678371,5.742262,5.775528,5.849532,6.488329,2020-04-09 20:15:00
shake_intensity,4,2020-04-09 15:05:00,5.003042,4.894708,4.265652,5.729135,4.43831,5.67344,4.476089,5.426794,4.781614,5.240906,4.101265,4.314364,4.437717,4.482758,4.526845,4.565990,4.604963,4.643679,4.688348,4.730217,4.782691,4.792153,4.812387,4.831528,4.845853,4.865949,4.886111,4.896522,4.913377,4.939088,4.957610,4.990938,5.019176,5.040087,5.068427,5.104096,5.119513,5.137315,5.178202,5.224451,5.244628,5.291516,5.317849,5.379432,5.396221,5.456734,5.511570,5.594401,5.671094,5.809339,6.010224,2020-04-09 15:05:00
shake_intensity,4,2020-04-08 12:50:00,4.133528,4.226117,3.437553,4.779166,3.616456,4.770176,3.760902,4.666396,3.871736,4.337547,3.258888,3.436575,3.529763,3.621029,3.679699,3.739257,3.770894,3.819620,3.849243,3.865890,3.884193,3.909396,3.930246,3.954156,3.997186,4.025738,4.058335,4.086531,4.112303,4.139735,4.154695,4.171838,4.194480,4.201190,4.256131,4.267197,4.276942,4.299891,4.325503,4.334465,4.368991,4.385139,4.430234,4.449242,4.480313,4.543101,4.589821,4.645155,4.704282,4.770401,5.146117,2020-04-08 12:50:00
shake_intensity,4,2020-04-08 15:45:00,4.360599,4.599639,3.188036,5.768852,3.108017,5.115161,3.475745,5.028383,4.168468,4.953678,2.840885,3.212857,3.326547,3.434658,3.487108,3.579560,3.671282,3.720755,3.762855,3.811963,3.829079,3.915295,3.980609,4.065973,4.115280,4.175392,4.211618,4.276497,4.317258,4.363811,4.401018,4.454195,4.479145,4.506642,4.553179,4.589128,4.624337,4.671673,4.708448,4.730734,4.785927,4.799495,4.847231,4.891670,4.933093,4.986745,5.032398,5.217453,5.497730,5.770009,6.428852,2020-04-08 15:45:00
shake_intensity,4,2020-04-09 17:35:00,5.120519,5.019438,4.107251,5.947359,4.281990,5.878828,4.504984,5.753647,4.889772,5.512702,4.107251,4.255583,4.315003,4.445238,4.504298,4.567344,4.605638,4.652973,4.722294,4.773019,4.811380,4.845912,4.889935,4.912373,4.929212,4.950439,4.984423,5.015620,5.036777,5.057792,5.079792,5.113060,5.135487,5.169836,5.207525,5.240376,5.298653,5.335769,5.362383,5.402307,5.434856,5.483652,5.516437,5.566671,5.679655,5.695493,5.748854,5.841350,5.924910,6.109307,6.246451,2020-04-09 17:35:00
shake_intensity,4,2020-04-08 12:55:00,4.260437,4.29078,3.676312,4.815991,3.845582,4.784583,3.862429,4.547342,3.999255,4.392884,3.499230,3.732042,3.861587,3.871220,3.893617,3.922210,3.949889,3.983951,4.002525,4.020495,4.037051,4.070408,4.081611,4.115633,4.131525,4.146170,4.179005,4.209775,4.218577,4.230772,4.247388,4.272645,4.279798,4.316108,4.324850,4.345308,4.363669,4.387413,4.400257,4.414248,4.441007,4.466550,4.494684,4.521083,4.543199,4.565262,4.683055,4.749100,4.785560,4.851778,5.241770,2020-04-08 12:55:00
shake_intensity,4,2020-04-09 20:20:00,4.793605,4.73692,3.627325,5.947333,3.652472,5.662028,3.972932,5.426985,4.382504,5.067971,3.494182,3.697246,3.849737,3.986751,4.050883,4.089439,4.201368,4.241467,4.295561,4.375080,4.417971,4.432238,4.473401,4.500471,4.537358,4.562187,4.625116,4.645350,4.698505,4.717157,4.755435,4.789159,4.822075,4.870482,4.910956,4.937484,4.963623,5.000551,5.024676,5.063995,5.126927,5.204891,5.268437,5.328817,5.378143,5.432966,5.632365,5.763330,5.879660,6.132862,7.121650,2020-04-09 20:20:00
shake_intensity,4,2020-04-09 15:10:00,4.994338,4.960787,4.485849,5.544467,4.485849,5.402810,4.623075,5.318445,4.847063,5.219542,4.329419,4.497128,4.544311,4.570329,4.626682,4.663868,4.712635,4.737073,4.761247,4.776736,4.812714,4.828650,4.849340,4.861194,4.883756,4.898481,4.916110,4.930559,4.957722,4.977907,4.987205,5.002772,5.013987,5.039883,5.062663,5.081927,5.099459,5.126424,5.138154,5.170596,5.193442,5.205906,5.233201,5.257495,5.274913,5.299752,5.320094,5.403773,5.512193,5.544823,5.721184,2020-04-09 15:10:00
shake_intensity,4,2020-04-08 15:50:00,4.579909,4.606608,3.398006,5.653121,3.574767,5.555220,3.655139,5.222733,4.366892,5.228562,3.208787,3.492713,3.590410,3.662618,3.748629,3.809589,3.918252,3.983868,4.010260,4.038055,4.079310,4.166957,4.205292,4.258246,4.314279,4.369673,4.419257,4.456000,4.496622,4.546786,4.580006,4.619990,4.653841,4.708148,4.721774,4.750421,4.820438,4.916082,4.950918,4.979474,5.030534,5.052294,5.118087,5.150062,5.200011,5.233828,5.433785,5.499802,5.587880,5.882846,6.238775,2020-04-08 15:50:00
shake_intensity,4,2020-04-08 13:00:00,4.556464,4.540625,3.861377,5.293333,4.02685,5.23022,4.121453,5.067530,4.286520,4.738813,3.644920,3.858305,3.935900,4.028345,4.116922,4.152719,4.168131,4.217013,4.242759,4.288793,4.313706,4.336345,4.375417,4.419466,4.454804,4.468007,4.481994,4.496552,4.504785,4.511834,4.533460,4.561588,4.591985,4.615096,4.637490,4.653816,4.663632,4.700694,4.720944,4.744203,4.777465,4.822669,4.859784,4.915556,4.945987,4.987337,5.066021,5.109478,5.189066,5.231798,5.646062,2020-04-08 13:00:00
shake_intensity,4,2020-04-09 17:40:00,5.199891,5.348434,4.484313,5.996533,4.527550,5.827029,4.695235,5.756578,4.978379,5.514080,4.166021,4.430095,4.544013,4.597137,4.656691,4.704899,4.742551,4.780118,4.809611,4.839189,4.894800,4.942524,4.969496,4.987914,5.051028,5.084556,5.112868,5.154907,5.186753,5.217088,5.232422,5.267197,5.293832,5.311859,5.339435,5.362314,5.391250,5.404568,5.417721,5.441908,5.466172,5.492022,5.507753,5.563920,5.626884,5.682778,5.734910,5.777356,5.842980,5.969466,6.200028,2020-04-09 17:40:00
shake_intensity,4,2020-04-08 15:55:00,4.822593,4.5578,3.665014,6.108098,3.844896,5.957197,3.910833,5.586317,4.244896,5.013151,3.400268,3.775591,3.872992,3.978179,4.063809,4.089226,4.163367,4.249377,4.275936,4.313564,4.374756,4.413132,4.436154,4.456059,4.500566,4.537775,4.553089,4.609425,4.648624,4.670572,4.698066,4.733274,4.780300,4.840929,4.894549,4.938961,4.989654,5.016857,5.112365,5.177130,5.249828,5.337321,5.430485,5.496943,5.569370,5.694432,5.787917,5.888721,5.994132,6.252784,7.108052,2020-04-08 15:55:00
shake_intensity,4,2020-04-09 15:15:00,5.036235,5.058675,4.582880,5.562522,4.639089,5.420239,4.660603,5.265470,4.971395,5.256173,4.309415,4.529087,4.641369,4.682829,4.731110,4.756844,4.778374,4.810975,4.825904,4.845800,4.864227,4.894106,4.916010,4.941143,4.973694,4.981037,4.988635,4.998990,5.017999,5.028346,5.041091,5.053426,5.071070,5.080604,5.100262,5.112019,5.135463,5.147997,5.164808,5.176350,5.191371,5.207130,5.228244,5.241494,5.256889,5.290246,5.348276,5.395785,5.422378,5.521676,5.787134,2020-04-09 15:15:00
shake_intensity,4,2020-04-09 20:25:00,5.081835,5.016191,3.699383,6.642311,3.793876,6.256213,4.241736,6.011676,4.435580,5.330867,3.267411,3.698944,3.956240,4.092807,4.240614,4.337059,4.377812,4.454075,4.487122,4.539097,4.583386,4.621427,4.669936,4.728748,4.763417,4.797817,4.874382,4.930115,4.975983,5.021348,5.060843,5.079260,5.111813,5.139587,5.205015,5.243784,5.278689,5.357422,5.420317,5.486253,5.554437,5.597751,5.644544,5.709795,5.796186,5.917682,6.002462,6.158480,6.454222,6.630219,6.998709,2020-04-09 20:25:00
shake_intensity,4,2020-04-08 13:05:00,4.089013,4.123215,3.426559,4.948988,3.414770,4.647932,3.550025,4.492451,3.727977,4.263693,3.268574,3.412969,3.519669,3.574584,3.604449,3.650778,3.676478,3.711519,3.727664,3.747745,3.806671,3.830097,3.860122,3.886642,3.921347,3.974186,3.992828,4.015821,4.047988,4.075964,4.091757,4.101865,4.125499,4.157901,4.179535,4.200624,4.221585,4.246289,4.263012,4.310472,4.356405,4.388428,4.425543,4.445215,4.477921,4.516040,4.554354,4.644922,4.771398,4.934924,5.126399,2020-04-08 13:05:00
shake_intensity,4,2020-04-08 16:00:00,4.358264,4.264521,3.161859,5.267021,3.438089,5.125076,3.658663,4.935808,3.994832,4.695846,3.057015,3.287289,3.451838,3.594932,3.707280,3.776253,3.809938,3.883484,3.934190,3.989306,4.030220,4.060427,4.087364,4.112893,4.137454,4.182829,4.207217,4.267821,4.288422,4.332538,4.358665,4.383314,4.404638,4.447528,4.486678,4.512216,4.580320,4.619774,4.665783,4.695393,4.746049,4.793166,4.846535,4.866702,4.879776,4.919566,4.998602,5.062859,5.128433,5.414730,5.748166,2020-04-08 16:00:00
shake_intensity,4,2020-04-09 15:20:00,5.070528,5.200033,4.476219,5.478364,4.670544,5.478364,4.757547,5.397507,5.065099,5.397507,4.391483,4.507917,4.579555,4.677289,4.717108,4.736931,4.783245,4.802812,4.839683,4.853058,4.861202,4.889393,4.925686,4.958202,4.981378,4.997897,5.011681,5.046027,5.075292,5.098850,5.112054,5.122118,5.145996,5.154598,5.179266,5.187873,5.201703,5.215839,5.234770,5.255560,5.268264,5.287405,5.321741,5.331698,5.339462,5.358508,5.375060,5.394611,5.445269,5.509103,5.699610,2020-04-09 15:20:00
shake_intensity,4,2020-04-09 17:45:00,5.02165,5.017868,4.150922,5.855389,4.223263,5.625814,4.454293,5.525533,4.860237,5.424924,4.004704,4.222197,4.310008,4.426764,4.474068,4.527467,4.556559,4.604674,4.654053,4.691785,4.705985,4.742443,4.768180,4.830543,4.874604,4.898389,4.935124,4.954137,4.966410,4.984345,5.000677,5.034513,5.047456,5.103964,5.114050,5.145661,5.166844,5.220259,5.242674,5.279260,5.324124,5.349745,5.400456,5.414373,5.456604,5.488293,5.571692,5.624776,5.767873,5.901514,6.167616,2020-04-09 17:45:00
shake_intensity,4,2020-04-08 13:10:00,4.192161,4.159038,3.482776,4.820773,3.543179,4.651622,3.747985,4.592845,4.044973,4.533445,3.421757,3.548365,3.605335,3.674754,3.746488,3.786117,3.816432,3.848543,3.876369,3.890921,3.928115,3.958477,3.985910,4.012385,4.041074,4.064739,4.093726,4.117531,4.126040,4.156939,4.184433,4.205428,4.237315,4.252665,4.287029,4.319840,4.332756,4.366302,4.395235,4.411361,4.431825,4.451086,4.503550,4.517862,4.533169,4.574714,4.592470,4.653427,4.753968,4.903553,5.442296,2020-04-08 13:10:00
shake_intensity,4,2020-04-09 20:30:00,4.829027,4.738834,3.606697,6.065954,3.719105,5.704897,4.074041,5.704897,4.396101,5.239873,3.350839,3.735778,3.830690,3.902737,3.995387,4.100372,4.155107,4.215372,4.259457,4.305861,4.377179,4.424727,4.476414,4.521837,4.555646,4.592459,4.643915,4.689397,4.727906,4.746442,4.787764,4.807496,4.860879,4.914880,4.948852,5.006919,5.066875,5.089553,5.146403,5.189680,5.231950,5.335453,5.374095,5.462632,5.519936,5.577737,5.632922,5.729707,5.952172,6.246312,6.761457,2020-04-09 20:30:00
shake_intensity,4,2020-04-08 16:15:00,4.074524,4.147596,3.112225,5.323573,3.112225,5.000462,3.248801,4.764051,3.844767,4.689377,2.467079,2.896136,3.153911,3.267927,3.304920,3.344347,3.406438,3.468142,3.519756,3.566178,3.614740,3.686858,3.723817,3.781923,3.845538,3.865110,3.905991,3.941594,3.972772,4.054967,4.081666,4.098492,4.170494,4.215315,4.236808,4.272994,4.301102,4.337168,4.404593,4.450773,4.511215,4.553029,4.598877,4.636910,4.693917,4.799663,4.920910,4.951285,5.065295,5.186171,5.788920,2020-04-08 16:15:00
shake_intensity,4,2020-04-08 13:15:00,4.10423,4.112538,3.338111,4.799427,3.479642,4.695190,3.559029,4.523134,3.983558,4.512521,3.240338,3.340402,3.480930,3.560421,3.596921,3.635675,3.676192,3.702284,3.765751,3.792449,3.813280,3.846818,3.899483,3.928871,3.950380,3.988817,4.003599,4.039061,4.056643,4.073622,4.108888,4.129714,4.151975,4.176602,4.209349,4.238879,4.266221,4.292592,4.312459,4.361834,4.376870,4.418721,4.438973,4.469987,4.502396,4.526312,4.594475,4.641451,4.723463,4.799595,5.412969,2020-04-08 13:15:00
shake_intensity,4,2020-04-09 15:25:00,5.161933,5.076583,4.678234,5.719002,4.678234,5.574585,4.721511,5.453006,5.033759,5.453006,4.468537,4.655125,4.721347,4.738813,4.800088,4.819484,4.845117,4.867543,4.879244,4.910619,4.960661,4.977092,4.985914,4.997015,5.030928,5.055817,5.080385,5.086515,5.103658,5.133698,5.154215,5.167407,5.195417,5.227645,5.251167,5.279751,5.295815,5.307004,5.338815,5.360593,5.390224,5.400531,5.419216,5.442470,5.451524,5.502437,5.532138,5.552793,5.665490,5.694569,5.889488,2020-04-09 15:25:00
shake_intensity,4,2020-04-09 17:50:00,5.062207,5.009264,4.316049,5.826184,4.352719,5.636552,4.566723,5.591770,4.801239,5.338666,4.233628,4.358794,4.434891,4.519236,4.577562,4.596457,4.629523,4.648767,4.697986,4.730970,4.746441,4.798679,4.823086,4.830972,4.876778,4.897831,4.940293,4.953641,4.965579,5.007258,5.038922,5.066536,5.081505,5.116430,5.150725,5.177290,5.202851,5.236624,5.256558,5.293246,5.321377,5.338356,5.369698,5.443189,5.517020,5.545771,5.593054,5.642408,5.782280,5.922884,6.323937,2020-04-09 17:50:00
shake_intensity,4,2020-04-08 16:20:00,4.597503,4.469183,3.288216,5.662489,3.566490,5.489901,3.972676,5.489901,4.111475,4.889352,3.209805,3.535419,3.652801,3.737431,3.819629,3.855981,4.003913,4.068117,4.087438,4.129208,4.176730,4.218089,4.238751,4.325128,4.352182,4.383845,4.442322,4.466712,4.480544,4.505147,4.528266,4.580343,4.638184,4.683555,4.729007,4.772718,4.803318,4.847819,4.878183,4.953809,5.008504,5.041072,5.081274,5.144524,5.199112,5.301198,5.415861,5.458467,5.609926,5.937479,6.363681,2020-04-08 16:20:00
shake_intensity,4,2020-04-09 20:35:00,4.976862,5.112739,4.026412,6.219434,3.993003,5.903553,4.255460,5.778396,4.595626,5.414394,3.615467,3.988786,4.055600,4.140164,4.227729,4.279781,4.369648,4.409864,4.457691,4.477767,4.524806,4.563324,4.609752,4.658335,4.692026,4.723007,4.812008,4.838020,4.864334,4.880659,4.943840,5.019182,5.037529,5.102877,5.154957,5.191487,5.205318,5.237480,5.298317,5.334240,5.385069,5.413532,5.494994,5.586065,5.634188,5.681185,5.751227,5.886342,6.014679,6.168626,6.407752,2020-04-09 20:35:00
shake_intensity,4,2020-04-08 13:20:00,3.988099,4.003851,3.438602,4.834578,3.438602,4.595728,3.447990,4.346848,3.641723,4.124505,3.196182,3.388395,3.457118,3.490359,3.531596,3.576848,3.604278,3.630202,3.657815,3.678505,3.708408,3.740118,3.757703,3.793971,3.821452,3.854882,3.867891,3.901626,3.916992,3.951039,3.980422,3.996782,4.021652,4.036391,4.048535,4.063407,4.102168,4.119923,4.152003,4.183469,4.198076,4.250060,4.278864,4.326614,4.361946,4.414929,4.496658,4.569220,4.679554,4.763911,5.191231,2020-04-08 13:20:00
shake_intensity,4,2020-04-09 15:30:00,5.034869,5.001114,4.562615,5.646944,4.551878,5.433936,4.736781,5.411770,4.827926,5.117907,4.318269,4.550516,4.627414,4.660614,4.722073,4.749876,4.783137,4.811332,4.830810,4.847363,4.867267,4.880238,4.901855,4.915978,4.930671,4.939524,4.956209,4.983176,4.987530,4.996654,5.016965,5.033157,5.037639,5.054809,5.070235,5.081448,5.095743,5.108587,5.126828,5.163111,5.191316,5.227304,5.252730,5.277961,5.308181,5.364435,5.401514,5.430668,5.560664,5.601117,5.807327,2020-04-09 15:30:00
shake_intensity,4,2020-04-08 16:25:00,4.360756,4.314888,3.245965,5.408950,3.655274,5.408950,3.704298,4.997986,4.039953,4.750975,2.723409,3.290053,3.513280,3.689574,3.727988,3.749669,3.797349,3.833026,3.874694,3.888719,3.958923,4.034102,4.058365,4.122536,4.146618,4.180000,4.228629,4.246679,4.266932,4.297226,4.328562,4.368316,4.412811,4.449789,4.485318,4.527820,4.552092,4.592702,4.639890,4.677669,4.701284,4.745830,4.791793,4.854236,4.896813,4.991863,5.053467,5.150927,5.355849,5.411741,6.298589,2020-04-08 16:25:00
shake_intensity,4,2020-04-09 17:55:00,4.854658,4.852485,4.036042,5.536465,4.132522,5.388723,4.363647,5.326226,4.614758,5.119671,3.434361,4.132441,4.212696,4.300803,4.361495,4.405232,4.456634,4.506711,4.539316,4.553457,4.572834,4.608576,4.657424,4.677941,4.708649,4.731894,4.758471,4.771698,4.806686,4.823638,4.839043,4.867295,4.891939,4.918517,4.961024,4.989774,5.015163,5.026189,5.046206,5.067034,5.097943,5.119458,5.194214,5.223373,5.253108,5.300318,5.321817,5.387669,5.478303,5.669936,6.120202,2020-04-09 17:55:00
shake_intensity,4,2020-04-08 13:25:00,4.570382,4.559494,3.920641,5.230247,3.997586,5.088895,4.185650,5.035852,4.293944,4.725624,3.584663,3.920413,4.001423,4.074869,4.149024,4.182968,4.235016,4.262421,4.293138,4.301793,4.329948,4.358296,4.385155,4.426619,4.458716,4.473754,4.502261,4.517896,4.527249,4.533206,4.561112,4.573993,4.596415,4.620248,4.639947,4.663715,4.693456,4.705311,4.725527,4.758283,4.791459,4.830439,4.857838,4.877465,4.925794,4.959698,5.002355,5.027542,5.107315,5.223609,5.824385,2020-04-08 13:25:00
shake_intensity,4,2020-04-09 20:40:00,5.070458,4.890218,3.843556,6.350937,3.964015,6.035552,4.157982,5.820503,4.691033,5.497266,3.419840,3.995992,4.064441,4.161622,4.254432,4.352912,4.407349,4.433259,4.487430,4.592226,4.621319,4.707596,4.730754,4.747254,4.800204,4.822713,4.847374,4.869931,4.916124,4.941067,4.988441,5.063294,5.077066,5.099863,5.151510,5.223118,5.266230,5.332721,5.372284,5.405622,5.442899,5.540559,5.637738,5.703295,5.768507,5.829500,5.985406,6.041411,6.302066,6.532479,7.112939,2020-04-09 20:40:00
shake_intensity,4,2020-04-08 16:35:00,3.71704,3.6352,2.846609,4.897176,2.846609,4.520015,3.058121,4.364101,3.228588,3.893564,2.321102,2.796691,2.906924,3.003609,3.065210,3.155837,3.188989,3.238629,3.266767,3.322821,3.354387,3.379629,3.434563,3.469197,3.480834,3.503583,3.539049,3.600882,3.628811,3.653269,3.684663,3.715956,3.744044,3.767047,3.805512,3.857193,3.874164,3.923663,3.970830,4.016248,4.040086,4.096763,4.136982,4.225611,4.275059,4.336159,4.367398,4.486087,4.639872,4.872612,5.257636,2020-04-08 16:35:00
