cat,loc,time,mcmc.1,mcmc.2,mcmc.3,mcmc.4,mcmc.5,mcmc.6,mcmc.7,mcmc.8,mcmc.9,mcmc.10,mcmc.11,mcmc.12,mcmc.13,mcmc.14,mcmc.15,mcmc.16,mcmc.17,mcmc.18,mcmc.19,mcmc.20,mcmc.21,mcmc.22,mcmc.23,mcmc.24,mcmc.25,mcmc.26,mcmc.27,mcmc.28,mcmc.29,mcmc.30,mcmc.31,mcmc.32,mcmc.33,mcmc.34,mcmc.35,mcmc.36,mcmc.37,mcmc.38,mcmc.39,mcmc.40,mcmc.41,mcmc.42,mcmc.43,mcmc.44,mcmc.45,mcmc.46,mcmc.47,mcmc.48,mcmc.49,mcmc.50,mcmc.51,mcmc.52,mcmc.53,mcmc.54,mcmc.55,mcmc.56,mcmc.57,mcmc.58,mcmc.59,mcmc.60,mcmc.61,mcmc.62,mcmc.63,mcmc.64,mcmc.65,mcmc.66,mcmc.67,mcmc.68,mcmc.69,mcmc.70,mcmc.71,mcmc.72,mcmc.73,mcmc.74,mcmc.75,mcmc.76,mcmc.77,mcmc.78,mcmc.79,mcmc.80,mcmc.81,mcmc.82,mcmc.83,mcmc.84,mcmc.85,mcmc.86,mcmc.87,mcmc.88,mcmc.89,mcmc.90,mcmc.91,mcmc.92,mcmc.93,mcmc.94,mcmc.95,mcmc.96,mcmc.97,mcmc.98,mcmc.99,mcmc.100,mcmc.101,mcmc.102,mcmc.103,mcmc.104,mcmc.105,mcmc.106,mcmc.107,mcmc.108,mcmc.109,mcmc.110,mcmc.111,mcmc.112,mcmc.113,mcmc.114,mcmc.115,mcmc.116,mcmc.117,mcmc.118,mcmc.119,mcmc.120,mcmc.121,mcmc.122,mcmc.123,mcmc.124,mcmc.125,mcmc.126,mcmc.127,mcmc.128,mcmc.129,mcmc.130,mcmc.131,mcmc.132,mcmc.133,mcmc.134,mcmc.135,mcmc.136,mcmc.137,mcmc.138,mcmc.139,mcmc.140,mcmc.141,mcmc.142,mcmc.143,mcmc.144,mcmc.145,mcmc.146,mcmc.147,mcmc.148,mcmc.149,mcmc.150,mcmc.151,mcmc.152,mcmc.153,mcmc.154,mcmc.155,mcmc.156,mcmc.157,mcmc.158,mcmc.159,mcmc.160,mcmc.161,mcmc.162,mcmc.163,mcmc.164,mcmc.165,mcmc.166,mcmc.167,mcmc.168,mcmc.169,mcmc.170,mcmc.171,mcmc.172,mcmc.173,mcmc.174,mcmc.175,mcmc.176,mcmc.177,mcmc.178,mcmc.179,mcmc.180,mcmc.181,mcmc.182,mcmc.183,mcmc.184,mcmc.185,mcmc.186,mcmc.187,mcmc.188,mcmc.189,mcmc.190,mcmc.191,mcmc.192,mcmc.193,mcmc.194,mcmc.195,mcmc.196,mcmc.197,mcmc.198,mcmc.199,mcmc.200,time_end
shake_intensity,6,2020-04-06 17:15:00,0.3016747,0.2876975,0.2748147,0.2478858,0.2367012,0.2391900,0.2251970,0.3409185,0.2930772,0.3427396,0.2983198,0.3934100,0.3450853,0.3272690,0.2760409,0.2277681,0.2545421,0.2928335,0.3262428,0.3379033,0.3727855,0.3535353,0.3747412,0.4442383,0.3835580,0.3549367,0.3090181,0.3475310,0.2798594,0.2504522,0.2837016,0.3225205,0.3040349,0.3231897,0.3303338,0.2778503,0.3665239,0.3110271,0.3646849,0.3257219,0.3301221,0.2987123,0.3097476,0.3351295,0.3146078,0.3026852,0.3182562,0.3085773,0.3097246,0.3444241,0.3205241,0.2792469,0.2841323,0.3130579,0.3397253,0.3300184,0.2964042,0.2868756,0.2643925,0.2574916,0.2720706,0.2927679,0.3097938,0.3013250,0.2881405,0.2221190,0.2710527,0.2572914,0.3191752,0.2527295,0.2559060,0.3025430,0.2900850,0.3093038,0.2745041,0.2866561,0.3133428,0.3369787,0.3419887,0.4146562,0.3207062,0.3197961,0.3493453,0.3164470,0.3053275,0.3383103,0.3078430,0.3045727,0.2942871,0.3146004,0.3271016,0.2583948,0.2138206,0.2381664,0.2421958,0.2203299,0.1815776,0.1895437,0.2425567,0.1998960,0.1872567,0.1953649,0.2148343,0.1646376,0.1906752,0.1809618,0.2114958,0.1709380,0.1657113,0.2143621,0.2078466,0.2420458,0.2338984,0.1849190,0.2257694,0.2741722,0.2586180,0.3130455,0.2556305,0.2554920,0.3397614,0.2378128,0.1996176,0.1953915,0.2378538,0.2434838,0.1984912,0.1938407,0.2360177,0.2442963,0.2065332,0.2240250,0.2324208,0.2524611,0.1815153,0.1752984,0.1736585,0.1788627,0.1748025,0.2155943,0.2185448,0.1943732,0.2238610,0.2169222,0.2275235,0.2867583,0.2514675,0.2645217,0.3046207,0.3622634,0.3021543,0.3613663,0.3312880,0.2432871,0.2319027,0.2609588,0.2086698,0.2880670,0.3566872,0.3660359,0.4152972,0.4755247,0.4674537,0.3936419,0.3962955,0.3998010,0.6905173,0.5456733,0.4262426,0.4940856,0.3794106,0.4314675,0.2932113,0.3184147,0.3799482,0.4029107,0.4191818,0.3251500,0.2976682,0.2942270,0.2992522,0.1820155,0.2469177,0.2385075,0.2607871,0.3201070,0.3874901,0.3695687,0.3259189,0.3640671,0.2949137,0.4050855,0.3402047,0.3163434,0.2860176,0.3318456,0.3271861,0.2822616,0.3790310,0.4127110,2020-04-06 17:15:00
shake_intensity,6,2020-04-06 22:35:00,0.2814517,0.3041832,0.2822080,0.2650529,0.2492823,0.2786125,0.3422688,0.2529021,0.2205430,0.2033079,0.1993120,0.2363568,0.1885682,0.2621528,0.2668565,0.2420442,0.2370833,0.4146494,0.3215281,0.3197467,0.2452175,0.2502970,0.1981901,0.2793528,0.2773814,0.2228614,0.2633439,0.3342014,0.2875332,0.2561332,0.2815567,0.2163147,0.2888214,0.3069005,0.3220125,0.3229707,0.2644171,0.2467795,0.2171840,0.2199407,0.2658556,0.3072760,0.2530388,0.2115802,0.2390552,0.2395771,0.2109089,0.2387050,0.2752016,0.3140527,0.2479195,0.2314218,0.2944170,0.3076359,0.2485287,0.2656391,0.2658566,0.2869361,0.3147126,0.3997406,0.3541555,0.3109646,0.2540906,0.2657672,0.2186911,0.2534778,0.2800629,0.4101852,0.4205529,0.2401595,0.2666568,0.3262113,0.3185398,0.3032026,0.2351521,0.2093111,0.2939039,0.3092119,0.3923143,0.2859822,0.3010444,0.2995030,0.2744063,0.2923323,0.3286147,0.4352204,0.3813836,0.3308717,0.3686758,0.2729874,0.1711288,0.2260372,0.1864042,0.1515812,0.2302225,0.1866487,0.1845740,0.2207852,0.1904574,0.1789031,0.2058291,0.2552104,0.1927313,0.2382270,0.2337509,0.3069443,0.2862870,0.2544227,0.2415524,0.2115943,0.2123119,0.3066255,0.2079087,0.1974981,0.1740220,0.3203059,0.2269926,0.1385977,0.1351884,0.1041917,0.2018727,0.1926218,0.3285278,0.3436297,0.3265886,0.2107826,0.2472939,0.2464236,0.1841213,0.2137307,0.3283611,0.3822810,0.3598536,0.4031410,0.3791083,0.3703840,0.2877651,0.3155433,0.2615046,0.2942540,0.2214383,0.2796928,0.4691383,0.4647860,0.3223126,0.4641318,0.3691510,0.2046556,0.2763728,0.2501249,0.1956231,0.1799335,0.1089380,0.1929961,0.2812649,0.2557457,0.2440530,0.4563414,0.3408259,0.2411605,0.3925687,0.1659786,0.2045168,0.2962632,0.3900139,0.1991169,0.2292114,0.2018049,0.1522711,0.2206888,0.1655119,0.2206226,0.2014486,0.2205416,0.1830931,0.2916325,0.3210422,0.2082350,0.1486987,0.1345755,0.1619769,0.1346082,0.3023943,0.2864715,0.2384582,0.2967011,0.2905952,0.3763642,0.2941944,0.2737104,0.2790782,0.3968052,0.6892780,0.6276569,0.5926628,0.6586407,0.1841206,0.3192403,0.1262165,0.2119069,2020-04-06 22:35:00
shake_intensity,6,2020-04-08 17:20:00,0.9701127,0.9177579,0.9203489,1.0489619,0.9374421,1.1313764,0.8106419,1.0196465,1.0926659,1.1761538,1.2556250,1.8889722,0.9777822,1.0943898,1.1629297,1.2124773,1.2735910,1.3224852,0.9417088,1.2684057,0.8663049,1.0653765,0.7559213,0.7564303,1.0807586,0.8826171,1.1219196,1.0687174,0.8585341,0.7611923,0.7791623,0.4356800,0.5774793,0.5870805,0.6470446,0.7065230,0.9516642,0.8672934,1.0936889,1.1112138,1.4103235,1.1795174,1.0752406,1.0299948,0.8345612,1.0450863,0.8941882,1.2311511,1.1458001,1.2529831,1.1159394,1.0099413,1.1825599,0.7199596,0.9221421,1.0460667,1.4164253,1.1591482,0.8376855,0.8480101,0.6324678,0.8627291,1.3602097,1.1572957,0.8583135,1.2865905,1.1778515,1.1977471,1.3373849,0.7961099,1.5018380,0.9544124,0.6721984,1.0326201,0.7016953,1.0692143,1.1639125,1.0341600,0.9641063,0.8204086,0.8342001,1.0173518,1.0100139,0.7830539,1.0626357,0.9037398,0.9887105,1.0953597,0.7450570,0.7602530,0.9659600,0.9666247,1.0637913,1.0635204,0.8193991,1.1823901,0.9485199,0.8313229,1.1091416,0.6614437,0.6422132,0.7853628,0.9993193,0.8201937,0.6787450,0.7139853,0.7464756,0.9926799,0.8906635,0.8882651,0.7934321,0.9083403,1.0202887,1.1976986,1.0718619,1.1454172,1.1361781,1.4043651,0.9865166,0.8579620,0.7842290,0.9821059,0.7534067,1.0912754,0.8998785,1.0119213,1.5466551,0.8396250,1.3452419,1.5865400,1.3216077,1.2612669,1.1000916,0.8580707,0.8499046,0.5245799,1.0102873,0.8365216,1.8178216,1.2209815,1.2868152,0.8373937,0.8380242,1.6300537,1.1279311,1.2495686,1.0993533,1.5097433,1.2031460,1.3479384,1.2549569,1.8799730,1.2200327,1.5876363,1.8568801,0.9387738,0.9506952,1.2433383,1.3096001,1.1531362,1.0757915,0.6120242,0.5382518,0.7012274,0.9219225,0.7656961,0.6522584,0.5767252,0.7103715,0.8191822,1.0406239,1.0983606,1.8120871,1.4951131,1.4577593,1.6723650,1.6464317,0.9187631,1.1345054,1.1431129,0.9278950,0.5461613,0.7829625,0.9170793,1.2763336,1.7884044,1.2553497,1.1422180,0.8463025,1.1254849,0.9942558,0.8826949,1.0950324,0.4097263,0.8849043,1.1731281,1.1397239,1.2502534,0.4045574,0.5701131,2020-04-08 17:20:00
shake_intensity,6,2020-04-08 11:35:00,1.1282358,1.1568753,1.1865134,1.2965227,1.2186080,1.3841417,1.3880210,1.3725251,1.5416199,1.4597814,1.3172122,1.1663017,1.1447170,1.1895266,1.0600822,1.3143571,1.3045285,1.1127718,1.0599535,1.1342152,1.3127114,1.1901415,1.0652210,1.0813373,1.0682112,1.3039291,1.1777751,1.2723223,1.0790456,1.1271259,1.2551173,1.2706467,1.2697612,1.1292238,0.9834543,1.0839690,0.9307689,1.0216310,0.9679007,1.1122140,1.0311151,0.9224638,1.1396389,1.0743282,1.1215188,1.1512851,1.1487871,1.1007327,1.3616668,1.1695459,1.1798058,1.1205476,1.1555686,1.1451447,1.1381472,1.2204517,1.2592622,1.0706066,1.1865109,1.0952024,1.0044468,1.0319200,1.0696473,1.1731229,1.2171325,1.2365351,1.1737354,1.2329697,1.2395415,1.0422279,0.9125359,0.8601707,1.0014716,1.3105426,1.3311457,1.1048783,1.1906469,1.1517798,1.0777719,1.1505980,1.2295198,1.5212539,1.3784829,1.3335960,1.2927873,1.1631551,1.1220833,1.0327357,1.0842382,1.1374684,1.1790682,1.0542245,1.0542722,0.9906986,0.9922636,1.0485649,1.0581907,1.0111677,1.0670669,1.1029265,1.1888008,1.1337077,1.2027382,1.2777447,1.1094576,1.2540864,1.2029120,1.1695565,1.1796511,0.9718194,0.9628614,1.0104702,1.0890689,1.1810848,1.0759678,1.0680752,0.9285932,1.1284791,0.9355950,1.0516085,1.1705655,1.3803384,1.1730033,1.0767367,1.0471461,1.2425497,1.1366480,1.0232780,1.4344891,1.1651261,1.1699745,1.1713637,1.3725010,1.3488299,1.1373773,1.3121159,1.3358441,1.0583035,1.2832474,1.3577444,1.4528233,1.3004989,1.2323832,1.1159378,1.1195489,1.1989276,1.0630892,1.0247865,1.0040677,1.1645794,1.0325231,1.0571375,1.0340975,1.2662035,1.2669248,1.2820919,1.1297484,1.1802230,1.1397925,1.2895523,1.1085099,1.1422312,1.2201498,1.1636313,1.1151309,1.2504883,1.1742301,0.9153839,0.9294871,1.2016799,1.2481524,1.3668613,1.2041395,1.2088651,1.1572099,1.0374458,1.2391391,1.3061210,1.1609122,1.3889712,1.4246898,1.2623990,1.0815551,1.2500770,1.2362740,1.3514336,1.4779417,1.3056722,1.2416041,1.1430567,1.2087660,1.2134487,1.3355383,1.1116344,0.9736294,1.1402581,1.0864010,1.2751877,1.2090597,1.1096247,2020-04-08 11:35:00
shake_intensity,6,2020-04-06 22:40:00,0.3515009,0.3291947,0.3324221,0.3108377,0.3106699,0.3194659,0.3376754,0.3788792,0.3891157,0.3772079,0.3489932,0.3898894,0.3545803,0.3603661,0.3597121,0.3659912,0.3793346,0.3915982,0.3643269,0.3536822,0.3746760,0.3413091,0.3466439,0.3644611,0.3920082,0.3745826,0.3376009,0.3663221,0.3466063,0.3342281,0.3160924,0.3414124,0.3146372,0.3188870,0.2912050,0.2898027,0.2842530,0.3146634,0.3041607,0.2856622,0.2755127,0.2676340,0.2885702,0.2963922,0.3191818,0.3101679,0.2907488,0.3197375,0.3088044,0.2855042,0.3006963,0.3063525,0.3156822,0.3243788,0.3310104,0.3343979,0.3377748,0.3076692,0.3369568,0.3104356,0.3350594,0.3213040,0.3349050,0.3440718,0.3436445,0.3324616,0.3539554,0.3683901,0.3349720,0.3205945,0.3052312,0.3331262,0.3558143,0.3530420,0.3659497,0.3459389,0.3552523,0.3694426,0.3599619,0.3803487,0.3519278,0.3500372,0.3714297,0.3745769,0.3742886,0.3987867,0.3614091,0.3556750,0.3585149,0.4114383,0.3449632,0.3493535,0.3615065,0.3617391,0.3596517,0.3456986,0.3407621,0.3282243,0.3224639,0.2949025,0.3349445,0.3331002,0.3344543,0.3208207,0.3271492,0.2839946,0.2665346,0.2677188,0.2687808,0.2807778,0.2973322,0.3107007,0.3136258,0.3183138,0.3348699,0.3325222,0.3223729,0.3034565,0.3203794,0.3267093,0.3180752,0.3682585,0.3554259,0.3424609,0.3755633,0.3456728,0.3580008,0.3844468,0.3770210,0.3415840,0.3289162,0.3212573,0.3389500,0.3526865,0.3370023,0.3463484,0.3378599,0.3028463,0.2988135,0.3172490,0.3054688,0.3159424,0.3062304,0.2950243,0.3054882,0.2850148,0.2836244,0.2885742,0.3032482,0.2735909,0.2924982,0.3012443,0.2834310,0.3064658,0.3073740,0.2983050,0.3015334,0.2784396,0.2715398,0.3121298,0.3342008,0.3356303,0.3620232,0.3352553,0.3174026,0.3371015,0.3338055,0.3029370,0.2862336,0.3051989,0.3210481,0.3282800,0.3119646,0.3011078,0.3398141,0.3415249,0.3417484,0.3167099,0.3116967,0.2987207,0.2807233,0.3016000,0.3010192,0.3023089,0.2900657,0.3350630,0.3178834,0.3290623,0.3237428,0.3324518,0.3247077,0.3149278,0.3370142,0.3512866,0.3388625,0.3443361,0.3852794,0.3594986,0.3410044,0.3548312,2020-04-06 22:40:00
shake_intensity,6,2020-04-07 23:45:00,0.3559365,0.3061826,0.4090163,0.3469768,0.3854099,0.3707091,0.3517299,0.4330693,0.4161061,0.3305387,0.3478800,0.4103040,0.4181173,0.4748439,0.5138401,0.4755895,0.3961065,0.3999412,0.4161263,0.4194316,0.3541249,0.4193310,0.3899971,0.3501164,0.3527801,0.3565122,0.3885229,0.4386227,0.4072153,0.3818798,0.3855684,0.3499877,0.3998107,0.4160148,0.3153586,0.3672108,0.3382798,0.4566822,0.4575386,0.3832334,0.3271812,0.3594424,0.3277111,0.3174018,0.3588193,0.2948501,0.3299795,0.3107325,0.2913509,0.3465499,0.3987507,0.4105636,0.4349725,0.4228366,0.4263111,0.4890407,0.5138390,0.4638287,0.4712826,0.3858490,0.3545014,0.3997004,0.4470754,0.4086375,0.4646476,0.4195531,0.4172279,0.4930226,0.4711986,0.4609760,0.4230147,0.4264095,0.4060656,0.3870351,0.3474799,0.4240831,0.3060247,0.3370271,0.3370543,0.3576018,0.4372846,0.3321986,0.4100319,0.3793628,0.4258228,0.3230280,0.3782463,0.3055062,0.3164417,0.2558784,0.3198033,0.3102971,0.3450337,0.2870272,0.3180346,0.3037670,0.3056386,0.2951214,0.3666497,0.3478037,0.2984365,0.3275436,0.3656631,0.2711572,0.2651962,0.2644775,0.2918629,0.3031632,0.2479341,0.2922384,0.2724373,0.3299401,0.3373379,0.3211747,0.3469883,0.3483894,0.2726273,0.3592043,0.3415734,0.3306961,0.2693774,0.3241300,0.3769063,0.3160869,0.2983033,0.2614116,0.2827323,0.3147467,0.2953955,0.3700376,0.3678559,0.4435441,0.3909342,0.3581638,0.3708757,0.4047062,0.3815838,0.3765447,0.4353239,0.3512954,0.3980029,0.3603124,0.3823503,0.4090757,0.3357849,0.3482922,0.3557755,0.3960856,0.3316572,0.3663819,0.3080548,0.3443581,0.3046231,0.3317045,0.3680979,0.4249052,0.4084776,0.3470568,0.3933912,0.4043922,0.4774959,0.4124545,0.3919932,0.3827679,0.4001468,0.3605580,0.3978276,0.3709859,0.4091293,0.4085397,0.4172356,0.3725111,0.3958455,0.4026973,0.3406958,0.3616618,0.3486932,0.3969071,0.3362007,0.2984691,0.3070278,0.3001210,0.2899027,0.2557661,0.3030942,0.3426090,0.3637390,0.3490020,0.3799390,0.3632248,0.3773049,0.4016738,0.4014455,0.4001731,0.5002082,0.4030386,0.3946141,0.4091110,0.3982623,0.4198307,2020-04-07 23:45:00
shake_intensity,6,2020-04-06 22:50:00,0.2625520,0.2416643,0.2357805,0.2479048,0.2622372,0.2546038,0.2539820,0.2559366,0.2566480,0.2216106,0.2458424,0.2823474,0.3106776,0.2681226,0.3008059,0.3058240,0.3116396,0.3099052,0.3036457,0.3063226,0.3209678,0.3078564,0.2917262,0.3247485,0.2266815,0.3037237,0.2813601,0.3177115,0.2933915,0.3236015,0.2922469,0.2630567,0.2773075,0.2442804,0.2975636,0.3124451,0.3610950,0.3832750,0.3797648,0.3342756,0.4171342,0.3463941,0.3980338,0.3717240,0.3568392,0.3328144,0.3585281,0.3242996,0.3444129,0.3089571,0.3187789,0.3252093,0.3581852,0.3333366,0.3493419,0.3312969,0.3277370,0.3838268,0.3358189,0.2943529,0.2912759,0.2579608,0.2875536,0.3110779,0.2544681,0.3247531,0.2992448,0.2674065,0.2935751,0.3170610,0.3194448,0.2873880,0.2857471,0.2937226,0.2425875,0.2597064,0.2665578,0.2846734,0.2679839,0.2426604,0.2825836,0.2982644,0.2784296,0.2971832,0.2447581,0.2457238,0.2585462,0.2452126,0.2956756,0.3161518,0.3304830,0.3256985,0.2898840,0.2789497,0.2700167,0.3044723,0.2327933,0.2811244,0.2966802,0.2416042,0.2076368,0.2616462,0.3460559,0.3598557,0.3265878,0.3367181,0.2840554,0.3752843,0.3599666,0.3560494,0.3033955,0.4199491,0.3272124,0.2794363,0.2768693,0.2655505,0.2611272,0.2806065,0.2834323,0.3080311,0.2738285,0.2843959,0.3034179,0.3545238,0.3811763,0.3071582,0.3160041,0.4648185,0.3437155,0.3351229,0.2569331,0.3261010,0.3459892,0.3228116,0.3508511,0.3454515,0.3526942,0.3550246,0.3342174,0.3585315,0.2849162,0.2522148,0.3226325,0.3240964,0.2884648,0.1947326,0.2558516,0.2375543,0.2304819,0.2700699,0.2748314,0.2418754,0.2744568,0.2705980,0.2401171,0.1601415,0.2069175,0.2060119,0.2077688,0.2336959,0.3400976,0.3203887,0.3106954,0.2432797,0.2599734,0.2965848,0.2600063,0.2588400,0.2100348,0.2203732,0.2345897,0.3026018,0.2642259,0.2429629,0.2679829,0.3446759,0.4386257,0.4382204,0.4088386,0.3080379,0.2897632,0.2459859,0.3034087,0.2175011,0.2510868,0.3002523,0.2776516,0.3264226,0.3113194,0.2497510,0.2649054,0.2676482,0.2352117,0.2431645,0.2721358,0.2099189,0.2491406,0.1542633,0.1851502,0.1766865,2020-04-06 22:50:00
shake_intensity,6,2020-04-09 20:55:00,0.8476628,0.9273111,0.8517426,0.9913269,1.1029003,1.0389059,0.6998078,0.7347521,0.6718956,0.4625971,0.9238406,0.6672885,0.5110300,0.4522788,0.3695952,0.4227241,0.4415506,0.5957141,0.6645926,0.5591657,0.5719950,0.5859472,0.6143451,0.5756590,0.5338497,0.8429551,0.9232675,1.0749479,1.0335219,1.1764137,1.2708969,0.8759254,0.9429073,0.7921836,0.8504843,0.8105560,0.5710589,0.6783309,0.8046468,0.8154097,0.4872897,0.5790295,0.6583242,0.7057714,0.6595604,0.5957290,0.6513350,0.9540077,0.9579020,1.0834714,1.0681909,1.3455655,1.1783926,0.9248816,1.3186236,1.1156680,1.0741403,0.9177461,1.1101002,0.7966361,1.0094340,0.9302156,0.7065896,0.6260404,0.8460013,0.4220545,0.5378285,0.6793564,0.7276486,0.5884039,0.8698491,0.8183864,0.5704455,0.6892883,0.7751601,0.7794871,0.9092481,0.9669673,0.7439101,0.7624497,0.7599421,0.5138584,0.6483690,0.8337734,0.7539689,0.8419366,0.8643363,0.8373662,1.0813823,0.8665781,0.8454322,0.9351448,0.9923154,1.0060678,0.6509577,0.5584174,0.6064656,0.7558097,0.8833361,0.6065769,0.5790892,0.7291589,0.7713943,0.9431850,0.6463976,0.6198888,0.9758299,1.2694156,0.8335011,0.6960098,0.7188567,0.6194539,0.6206233,0.7982843,0.8206272,0.7215890,0.7923645,0.7113648,1.0817842,0.9985867,0.9894180,1.0024913,1.2610602,1.2387250,0.8357861,0.7728655,0.9074922,0.8770732,0.9006803,0.7668706,0.6303594,0.5305755,0.5182059,0.6739309,0.6451793,0.4828131,0.7009639,0.8237605,1.0521550,0.9402662,0.8301376,0.6650483,0.5676975,0.6686250,0.6971665,0.8637374,1.1335408,1.0866074,0.8594519,0.7225127,0.7772884,0.9350557,1.0117046,0.9969261,1.0456443,0.9522946,1.0917698,1.2078533,1.5306618,1.2111404,1.2714871,1.2178492,0.9093964,1.1008429,0.5772154,0.5661548,0.6267001,0.9756452,1.0415882,0.8889192,0.9249135,0.8931109,0.9270625,1.2088804,1.3811103,1.6849798,1.3771802,1.0640442,0.8594083,0.7974492,1.0222462,1.0296961,0.9119180,0.7141854,0.7649745,0.6031750,0.6307358,0.7601006,0.6971950,0.6696598,0.6374936,0.5785766,0.6032410,0.5533511,0.5886557,0.5149623,0.5126393,0.5836701,0.4654136,0.7037400,2020-04-09 20:55:00
shake_intensity,6,2020-04-07 00:15:00,0.31917084,0.30526257,0.30090143,0.33569159,0.40639939,0.37641868,0.30398127,0.41496972,0.29642987,0.27074848,0.28972314,0.38907357,0.30924423,0.34258994,0.29165828,0.37801676,0.46783027,0.38409671,0.40664159,0.48239351,0.46295630,0.33899211,0.32984639,0.30767000,0.36674876,0.38967745,0.28114757,0.34574105,0.32971172,0.38560915,0.38422776,0.30992366,0.30833589,0.33278558,0.28765940,0.29011668,0.38609519,0.36291021,0.35469342,0.31378190,0.30426167,0.24893254,0.29740596,0.34132740,0.35126265,0.33259796,0.35869925,0.31349360,0.32791555,0.26614108,0.26496132,0.28505910,0.30186978,0.27012660,0.22500645,0.25127071,0.22341496,0.26832077,0.28197326,0.34118508,0.24526462,0.32948422,0.26316549,0.34341709,0.28685586,0.23279798,0.22222621,0.24700679,0.20348805,0.18622090,0.25147518,0.25502175,0.24159296,0.29052401,0.25668812,0.20831006,0.26721232,0.24987839,0.22741762,0.24653228,0.19414964,0.28318352,0.17344612,0.15993316,0.14047074,0.18131474,0.18428003,0.19826065,0.17191735,0.22829698,0.22152354,0.24209946,0.27419862,0.19218603,0.21117443,0.32141216,0.20809918,0.19797659,0.18781144,0.22921330,0.15530234,0.14753852,0.23154478,0.27290285,0.36099382,0.23502111,0.16944613,0.16500761,0.15392112,0.15434053,0.14618013,0.15295977,0.14118763,0.27999401,0.35259764,0.42273889,0.39154736,0.31587019,0.19196989,0.32691539,0.49064066,0.35633706,0.26730098,0.16856608,0.15987310,0.20873566,0.15765309,0.23711649,0.30485338,0.20997001,0.27152535,0.34996625,0.34964436,0.22057985,0.38790248,0.36176037,0.27736170,0.23461402,0.18569883,0.27370867,0.22808479,0.38455898,0.40991560,0.61320348,0.64813794,0.45286068,0.45444620,0.26383212,0.17938244,0.20493847,0.24049385,0.17148918,0.23836866,0.17012900,0.18233746,0.17727837,0.13080485,0.26340772,0.23545304,0.27368429,0.25246574,0.24320333,0.26172811,0.17473979,0.19012548,0.14901440,0.12686202,0.11986719,0.13347117,0.13414585,0.13578644,0.10696037,0.09813596,0.18159448,0.11659837,0.15730555,0.16776320,0.16411256,0.17913999,0.21149714,0.14817901,0.20137553,0.16710314,0.16811386,0.13907802,0.21286175,0.29531483,0.35572140,0.16987105,0.37441560,0.50896851,0.38650583,0.36850260,0.12395356,0.18464886,0.18445378,0.20986628,0.29959428,0.13968494,0.09632618,2020-04-07 00:15:00
shake_intensity,6,2020-04-08 11:40:00,1.0211880,1.0945978,1.0297151,1.0515655,0.9492777,0.8420938,0.8006412,1.0024730,0.9247585,1.0388162,1.0277921,1.0563762,1.0838966,0.9855121,1.1794283,1.1897220,1.1994770,1.2774401,0.9944824,1.0051840,1.1088376,1.1993255,1.0620095,1.3523219,1.0511625,1.1151328,1.2172519,1.2723404,1.3074915,1.3466265,1.5000242,1.3472825,1.0819837,1.0715577,1.1673611,1.2846193,1.3479213,1.1653224,1.2114555,1.2049216,1.3928784,1.2989956,1.1758056,1.3750079,1.1641659,1.0083989,1.0027058,0.9751685,1.2419796,1.1416048,1.1312898,0.9490037,1.0286419,1.1236121,1.1041738,1.1478251,1.1973986,1.0041054,1.1278801,1.3317753,1.1385254,1.1039437,1.2183802,1.0064257,1.0669548,1.2682675,0.9981783,1.1108949,1.3700756,1.2786743,0.9653013,1.1055553,1.0018122,1.0605140,0.9233409,0.8710784,0.8934704,1.0008171,0.8227308,0.9150958,1.1283722,1.0069740,1.0047424,1.2101601,1.0717525,0.9795808,0.9448609,0.9885210,0.8624975,0.8648041,0.8303700,1.1188180,1.0276750,0.9860052,1.0481874,1.0849977,0.8626489,1.0144400,0.8597848,1.0839074,0.9968844,0.9523496,0.8914097,1.1243657,0.9883361,1.0970412,1.0486399,1.2661954,1.2951708,0.8700698,0.8377002,0.9544838,1.0472240,1.1970690,1.2449722,0.8505714,0.9040230,1.0820601,1.0865224,1.0020161,1.1518792,1.0478791,1.0602575,1.1736187,1.0755078,1.1339629,1.1632723,1.2249195,1.2187056,1.1296288,1.1551318,1.1053316,1.0885216,1.0181741,0.7857653,0.9521974,0.9596125,0.9241529,0.8754370,0.8832648,0.8181371,1.0800439,1.0472995,0.9551226,1.1039983,1.1247106,1.0537942,0.9838271,1.0558122,1.0498101,1.0747651,1.0058193,0.7855168,0.9827068,1.0723862,1.1640743,1.3029967,1.3120648,1.4716056,1.5772506,1.2674095,1.2543005,1.0156494,1.0758689,0.9473789,1.1756378,1.2600550,1.1650759,0.9251704,0.9716123,0.9611656,0.9238573,0.8157780,0.9060075,0.8789292,0.9683158,0.8050634,0.9121431,1.0378454,1.0518713,0.8999546,0.9260038,0.9799226,0.9059463,1.0006377,1.1027426,0.8849120,1.0900123,1.0128289,0.8898631,1.1506790,0.8049719,0.9206929,0.8128887,0.7935827,0.7336796,0.9055631,0.6937609,0.6700167,0.7425344,2020-04-08 11:40:00
